project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Teel Plaza 2 - Lot 7 - Buildings 1 and 2,TABS2024026723,Buildings 1 and 2 - Lot 7,"3810 West University Drive, Prosper, TX 75078",Denton,12/2/2024,10/1/2025,"$3,825,000",New Construction,"This project is privately funded, on private land for private use.",Two new commercial retail shell buildings and site work. ,"25,500 ft 2","West Side Retail, LLC","8668 John Hickman Parkway, Suite 907, Frisco, Texas 75034",(972) 679-1918,Hodges Architecture,"13642 Omega, Dallas, Texas 75244",(972) 387-1000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026723,
FFF Enterprises Cooler Replacement,TABS2024026713,FFF Enterprises Cooler Replacement,"1650 Lakeside Parkway, Suite 404, Flower Mound, TX 75028",Denton,10/15/2024,12/31/2024,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Demolition and replacement of cooler in existing office space, 1,115 SF","1,115 ft 2",IPT Dallas Distribution Portfolio LP,"518 17th Street, Suite 1700, Denver, Colorado 80202",(303) 869-4600,Ware Malcomb,"3090 Nowitzki Way, Suite 300, Dallas, Texas 75219",281.661.4789,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026713,Scott Friske
PNC TX Flower Mound Interior Refresh,TABS2024026686,PNC Bank,"2631 Cross Timbers Rd, Flower Mound, TX 75028",Denton,9/30/2024,12/31/2024,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","3,541 s.f. interior refresh. The scope of work includes updating interior finishes, fixtures, and furniture of the first floor client facing areas. ","3,541 ft 2",PNC Bank N.A,"2631 Cross Timbers Rd, Flower Mound, Texas 75028",919.788.5773,RS&H,"4835 LBJ Freeway, Suite 700, Dallas, Texas 75244",(469) 857-7721,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026686,
Glo Tanning,TABS2024026626,Denton Town Center,"2215 S. Loop 288, Suite 320, Denton, TX 76205",Denton,9/1/2024,12/1/2024,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Renovation of finishes for new tanning salon ,"2,345 ft 2",AOS Investments LLC,"2215 S Loop 288, Suite 320, Denton, Texas 76205",(479) 879-1309,McGregor Murphy Architecture,"310 Whitewing Lane, Murphy, Texas 75094",(817) 454-2384,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026626,
Autism Response Team,TABS2024026613,Autism Response Team,"205 S Preston Rd, Celina, TX 75009",Denton,12/1/2024,6/1/2025,"$408,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Tenant Interoir Finish Out,"4,800 ft 2",Doe Branch Partners,"222 W. Walnut St, Unit 200, Celina, Texas 75009",(972) 439-6084,Kline Hardin Architects,"1921 State HWY 121 Suite 250 Suite 250, Lewisville, Texas 75056",(972) 331-5699,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026613,Joey Resweber
Rexel Dock Improvements,TABS2024026604,Frankford Trade Center 14,"2965 Commodore Drive, Carrollton, TX 75007",Denton,9/9/2024,11/29/2024,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Existing TI remodel to provide (4) new OH doors & remodel two offices to create a new breakroom within the existing office. ,"82,133 ft 2",Prologis,"2021 McKinney Ave, Suite # 1050, Dallas, Texas 75201",(972) 884-9210,Meinhardt & Associates Architects P.L.L.C.,"14643 Dallas Parkway Suite 636, Dallas, Texas 75254",(972) 980-8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026604,
Pizza Hut Express,TABS2024026578,TravelCenters Of America,"6420 N IH35, Denton, TX 76207",Denton,9/30/2024,10/25/2024,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant finish out for Pizza Hut  restaurant including new service counter, food service equipment, and branding.",510 ft 2,TA Operating LLC,"24601 Center Ridge Road, Westlake, Ohio 44145",(440) 292-7380,Globeatelie,"2041 East Street; PMB 475, Concord, California 94520",(510) 459-5136,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026578,TA Operating LLC
SAFRAN Electrical and Power,TABS2024026566,SAFRAN Electrical and Power,"3790 Russell Newman Blvd., Denton, TX 76208",Denton,9/20/2024,11/10/2024,"$250,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","We are installing a mezzanine that is 3,672 sqft. approx, The mezzanine will include two staircases.","3,672 ft 2",Martino Realty LTD P/S,"4922 Christi Lane, Aubry, Texas 76227",(940) 382-5000,Nangia Engineering of Texas,"7423 Hollow Ridge Drive, Houston, Texas 77095",(281) 859-1421,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026566,
Denton Wash Masters - New Construction,TABS2024026509,Denton Wash Masters,"SEC I-35W & Vintage Blvd., Denton, TX 76226",Denton,12/16/2024,12/22/2025,"$4,000,000",New Construction,"This project is privately funded, on private land for private use.",Express Tunnel Car Wash & Vacuums,"5,249 ft 2","Vintage Denton Series, LLC","105 YMCA Drive, Waxahachie, Texas 75165",(469) 517-2000,Parkway Construction Architect,"1000 Civic Circle, Lewisville, Texas 75067",(972) 925-1713,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026509,
Texas Best Smokehouse Denton - New Construction,TABS2024026507,Texas Best Smokehouse Denton,"SEC I-35W & Vintage Blvd., Denton, TX 76226",Denton,12/16/2024,12/22/2025,"$7,000,000",New Construction,"This project is privately funded, on private land for private use.",Convenience store with two quick serve restaurants & auto gas sales,"9,414 ft 2","Vintage Denton Series, LLC","105 YMCA Drive, Waxahachie, Texas 75165",(469) 517-2000,Parkway Construction Architect,"1000 Civic Circle, Lewisville, Texas 75067",(972) 925-1713,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026507,
BRINKLEY SARGENT WIGINTON,TABS2024026480,4851 LYNDON B JOHNSON,"4851 LYNDON B JOHNSON, FLOOR 8, SUITE 800, Dallas, TX 75244",Denton,10/1/2024,12/31/2024,"$730,590",Renovation/Alteration,"This project is privately funded, on private land for private use.",Finish out existing suite.,"9,286 ft 2","MC 4851 LBJ, LLC","4851 LBJ FWY FLOOR 10, DALLAS, Texas 75244",(214) 256-7100,Jones Commercial Interiors,"3900 Willow St. Suite 150, Dallas, Texas 75226",(469) 767-1509,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026480,Greg Read
Denton Planet Fitness Takeover,TABS2024026456,Planet Fitness-Denton,"806 W University Drive, Denton, TX 76201",Denton,11/1/2024,5/16/2025,"$815,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior remodel and tenant finish of existing building ,"25,000 ft 2","RPI Denton Center, LTD","2929 Carlisle St #170, Dallas, Texas 75204",(972) 250-1486,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026456,
Apollo B Dental,TABS2024026397,Apollo B Dental,"8885 FM 423 ste 103, Frisco, TX 75036",Denton,9/9/2024,12/9/2024,"$333,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",dental office,"2,300 ft 2",Mellisa Santilli,"2303 westerly circle, corinth, Texas 76210",(317) 492-7554,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026397,
U.S. Dermatology Partners- Carrollton,TABS2024026388,French Quarter,"3610 N. Josey Ln. Suite #104, Carrollton, TX 75007",Denton,10/1/2024,1/1/2025,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",The scope of this project is a non-structural interior finish-out in an existing single floor suite.,"3,113 ft 2",Harbor Properties,"850 S. Hermitage Rd. Suite B-1, Hermitage, Pennsylvania 16148",888.792.0308,idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",214-638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026388,L'oren Lariviere
Apollo B Dental,TABS2024026359,Apollo B Dental,"8555 FM 423 ste 130, Frisco, TX 75036",Denton,9/9/2024,12/9/2024,"$354,941",Renovation/Alteration,"This project is privately funded, on private land for private use.",dental office,"2,300 ft 2",Mellisa Santilli,"2303 westerly circle, corinth, Texas 76210",(317) 492-7554,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026359,
Sam's Club #6381 Fuel Expansion,TABS2024026349,Sam's Club #6381,"751 W. Main St., Lewisville, TX 75067",Denton,11/25/2024,2/21/2025,"$630,979",Additions to Existing Building,"This project is privately funded, on private land for private use.","Expansion of fuel canop (12,405sf) to include new fuel dispensers, udc sensors, concrete slab at tank area, new manhole coverings, skirts & spill buckets","12,405 ft 2","Sam's East, Inc.","2101 SE Simple Savings Dr, Bentonville, Arkansas 72712",(479) 644-5695,"BRR Architecture, Inc.","8131 Metcalf Avenue, Suite 300, Overland Park, Kansas 66204",(913) 236-3480,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026349,
United Vein Frisco,TABS2024026345,BPP AT 5858 Main St,"5858 W Main Street Suite 140, Frisco, TX 70523",Denton,10/1/2024,12/2/2024,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","THIS PROJECT IS AN INTERIOR UPFIT OF AN EXISTING OFFICE/MEDICAL SPACE IN AN EXISTING BUILDING AT 5858 W MAIN ST. SUITE 104 FRISCO, TX 75033. THE UPFIT IS A LEVEL 2 PER THE IEBC EXISTING.","4,441 ft 2",SPT Ivey Frisco MOD LLC,"1255 23rd Street NW Suite 250, Washington, Washington 20037",(202) 507-6708,Little Diversified Architectural Consulting,"615 S College St Suite 1600, Charlotte, North Carolina 28202",704-561-3213,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026345,
