ProjectId,ProjectNumber,DataVersionId,ProjectName,ProjectStatus,ProjectCreatedOn,FacilityName,City,County,TypeOfWork,EstimatedCost,EstimatedStartDate,EstimatedEndDate,URL
05368b99-9b8a-4a4d-93e3-158466becc1d,TABS2024017675,900001,City of Keller,3008,2024-05-03T10:43:13.047,S. Elm St.,859,2061,9002,22000000.0,2024-07-01T00:00:00,2027-08-02T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017675
26313ba0-7458-4b48-83e3-28e4f91ca99e,TABS2024017625,900001,IYN Office,3008,2024-05-02T17:36:41.807,IYN Office,1472,2061,9002,125000.0,2024-06-01T00:00:00,2024-09-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017625
67439227-d5cb-42ae-8460-f11899a553fd,TABS2024017616,900001,QTS FTW1 DH1&5 Phase 2,3008,2024-05-02T16:05:19.157,QTS FTW1 DC1,606,2061,9002,16300000.0,2024-05-17T00:00:00,2024-12-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017616
84965c0d-2e7c-470e-9386-15403c262f53,TABS2024017537,900001,Grey Retail Shell Building,3008,2024-05-02T09:44:38.783,Providence Village Retail Shops,1409,2061,9001,2236389.0,2024-07-29T00:00:00,2025-06-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017537
ce7a8009-0639-44a1-91ca-cddf617f6372,TABS2024017515,900001,Pizza Twist Lewisville,3008,2024-05-01T16:58:24.007,Pizza Twist Lewisville,985,2061,9002,200000.0,2024-05-23T00:00:00,2024-09-23T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017515
94195125-7ac8-4435-9989-dd20868223a3,TABS2024017411,900001,RTS Physical Therapy Finish Out Justin,3008,2024-05-01T08:19:08.117,RTS Physical Therapy of Justin,852,2061,9001,85000.0,2024-05-06T00:00:00,2024-08-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017411
f4f61d44-5d4f-488f-90e1-754c9aef341d,TABS2024017402,900001,CHEF STORY,3008,2024-04-30T19:51:03.61,Northcrest Village,269,2061,9002,70000.0,2024-05-31T00:00:00,2024-09-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017402
3a345eb9-b8ce-4802-8458-271a36ed1f5d,TABS2024017397,900001,Sanger Industrial Park - Building B,3008,2024-04-30T17:03:10.363,Sanger Industrial Park,1557,2061,9001,18764000.0,2024-06-15T00:00:00,2025-06-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017397
2fbde00f-93d1-45ae-8f5c-c77cdb336227,TABS2024017396,900001,Sanger Industrial Park - PNK Group,3008,2024-04-30T16:48:09.597,Sanger Industrial Park,1557,2061,9001,35736000.0,2024-06-15T00:00:00,2025-06-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017396
c3ad93cd-3e37-4fca-8f66-ec6d23700919,TABS2024017379,900001,Sanger - Tom Thumb - Building A,3008,2024-04-30T15:28:00.383,Sanger Tom Thumb - Building A,1557,2061,9001,9000000.0,2024-07-15T00:00:00,2025-07-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017379
028661e4-157b-470e-9eee-4d7c67ad9d07,TABS2024017346,900001,Spec Suite,3008,2024-04-30T12:56:41.863,Highpoint Oaks,985,2061,9002,609893.0,2024-05-20T00:00:00,2024-07-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017346
94e6f09a-d4f2-4734-8832-66d3ef5a7785,TABS2024017245,900001,Salata - Denton,3008,2024-04-29T15:06:21.093,Razor Ranch Town Center,445,2061,9002,350000.0,2024-05-10T00:00:00,2024-08-10T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017245
174da104-b51b-4038-8bb4-4b769a47ce1a,TABS2024017229,900001,Sprouts Farmers Market,3008,2024-04-29T14:17:46.057,Sprouts Farmers Market,1409,2061,9001,5050000.0,2024-07-31T00:00:00,2024-10-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017229
28bc0844-cf9c-4082-bbba-34b566f4d3d9,TABS2024017204,900001,Cloud 9 Foot Spa,3008,2024-04-29T07:49:29.923,Olivian Building,985,2061,9001,200000.0,2024-06-30T00:00:00,2024-10-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017204
