ProjectId,ProjectNumber,DataVersionId,ProjectName,ProjectStatus,ProjectCreatedOn,FacilityName,City,County,TypeOfWork,EstimatedCost,EstimatedStartDate,EstimatedEndDate,URL
aad320a3-6f42-454e-98a0-9ba16d00e637,TABS2025017043,900001,Maya Creamery & Lounge,3008,2025-04-19T12:35:14.943,1260 FLOWER MOUND ROAD LLC,586,2061,9002,164000.0,2025-06-01T00:00:00,2025-12-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017043
691cf924-e2a2-4cc6-823b-c86b85ffd98d,TABS2025017029,900001,Arbor Terrace Frisco,3008,2025-04-18T14:24:14.2,Arbor Terrace Frisco,623,2061,9001,15000000.0,2026-01-01T00:00:00,2027-06-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017029
8b216e6d-b6fd-4bd0-83a5-b7070e9155ab,TABS2025016992,900001,Parish Life Center,3008,2025-04-18T10:37:03.407,St Philip the Apostle Catholic Church,586,2061,9001,10800000.0,2025-07-31T00:00:00,2026-09-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016992
9d4012e2-88a7-43ac-b44d-5da9fde7ff4d,TABS2025016946,900001,"MSCTX, LLC",3008,2025-04-17T15:52:37.773,"MSCTX, LLC",623,2061,9002,154000.0,2025-06-02T00:00:00,2025-10-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016946
9c19fc43-5eda-4931-8fac-e3b8bb90e4d0,TABS2025016913,900001,ILC Fort Worth Building 1,3008,2025-04-17T12:36:40.867,ILC Fort Worth Building 1,606,2061,9001,42000000.0,2025-06-26T00:00:00,2026-09-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016913
03a7c616-dabb-427b-b2c3-73ca3dd06827,TABS2025016866,900001,Hunter Ranch Amenity,3008,2025-04-17T06:46:19.663,Hunter Ranch Amenity,445,2061,9001,3995322.0,2025-11-01T00:00:00,2026-11-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016866
a2623798-e630-452a-9962-4222d4d3ebb6,TABS2025016837,900001,Rivian Service and Sales Center,3008,2025-04-16T16:03:46.54,Frisco Trade Center,623,2061,9002,3200000.0,2025-08-04T00:00:00,2025-11-10T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016837
c1cacb7d-0863-4015-bd76-25a741a64560,TABS2025016827,900001,Pegasus Interior Renovation,3008,2025-04-16T15:22:39.773,Northlink Logistics Center,606,2061,9002,450000.0,2025-04-01T00:00:00,2025-07-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016827
bde861a7-9bee-43d1-8e0e-9944adaeaa69,TABS2025016801,900001,Storm Damage Repairs,3008,2025-04-16T13:44:31.47,"TLF Logistics II Lakepointe Crossing, LLC",985,2061,9002,27000000.0,2025-05-01T00:00:00,2025-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016801
76b257d5-5ebd-47ea-af2f-78306a1ac046,TABS2025016683,900001,AZURE PLAZA,3008,2025-04-15T12:59:08.79,DUMONT CREAMERY AND CAFE - AZURE PLAZAA ALTA 380,75,2061,9002,125000.0,2025-05-28T00:00:00,2025-07-06T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016683
3d0748d5-0037-43e4-8e05-0d8d4d6ad63c,TABS2025016558,900001,Mosaic PH2B,3008,2025-04-14T11:50:33.017,N/A,286,2061,9001,1500000.0,2025-05-10T00:00:00,2026-05-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016558
d0bc63cc-b8c2-489b-819d-9b728ffbbd13,TABS2025016538,900001,Mayhill B3 West Spec Suite,3008,2025-04-14T09:31:28.693,Mayhill Building #3,445,2061,9001,400000.0,2025-05-01T00:00:00,2025-07-25T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025016538
