project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
"Bojangles #1464 - Lewisville, TX",TABS2024020923,None,"1570 W Main St, Lewisville, TX 75067",Denton,8/1/2024,11/1/2024,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of existing building into a new fast food restaurant, including site work, exterior building facade and interior work, Civil, MEP, structural and architectural.","3,175 ft 2","Foodcraft Realty One, LLC","2900 McKinnon St Suite 705, Dallas, Texas 75201",(214) 762-8100,"Genesis Design Group, Inc","9500 Ray White Rd, Suite 200 N/A, Fort Worth, Texas 76244",(817) 856-2760,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020923,
Alliance - Ironhead Logistics Center Bldg. 4,TABS2024020919,Alliance - Ironhead Logistics Center Bldg. 4,"12001 Harmonson Road, Justin, TX 76247",Denton,9/2/2024,9/30/2025,"$20,000,000",New Construction,"This project is privately funded, on private land for private use.",Shell Building and parking for future build-out as office/warehouse,"320,625 ft 2","Fast Track Development, LLC","7 Hillview Court, Hickory Creek, Texas 75065",972-880-3006,Seeberger Architecture,"2555 Central Parkway, Houston, Texas 77092",(832) 831-3410,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020919,
"WALMART 04627.1006 DENTON, TX - ESS PROJECT",TABS2024020918,Walmart,"2850 W University Dr, Denton, TX 76201",Denton,1/19/2025,2/14/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INSTALL INTERIOR & EXTERIOR DOOR(S), RE-WORK EXISTING EXTERIOR PAVEMENT IN ACCOMMODATION OF NEW EXTERIOR DOOR(S), UPDATE DOOR HARDWARE. 100SqFt",100 ft 2,Walmart,"PO Box 8050, MS0555, Bentonville, Arkansas 76201",(479) 426-5712,"CESO, Inc","175 Montrose West Ave Suite 400, Akron, Ohio 44321",(330) 665-0660,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020918,
Alliance - Ironhead Logistics Center Bldg. 3,TABS2024020917,Alliance - Ironhead Logistics Center Bldg. 3,"11901 Harmonson Road, Justin, TX 76247",Denton,9/2/2024,9/30/2025,"$10,500,000",New Construction,"This project is privately funded, on private land for private use.",Shell Building and parking for future build-out as office/warehouse,"172,704 ft 2","Fast Track Development, LLC","7 Hillview Court, Hickory Creek, Texas 75065",972-880-3006,Seeberger Architecture,"2555 Central Parkway, Houston, Texas 77092",832-831-3410,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020917,
Alliance - Ironhead Logistics Center Bldg. 2,TABS2024020913,Alliance - Ironhead Logistics Center Bldg.  2,"3655 McPherson Drive, Justin, TX 76247",Denton,9/1/2024,9/30/2025,"$9,500,000",New Construction,"This project is privately funded, on private land for private use.",Shell Building and parking for future build-out as office/warehouse,"156,517 ft 2","Fast Track Development, LLC","7 Hillview Court, Hickory Creek, Texas 75065",972-880-3006,Seeberger Architecture,"2555 Central Parkway, Houston, Texas 77092",832-831-3410,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020913,
Alliance - Ironhead Logistics Center Bldg 1,TABS2024020911,Alliance - Ironhead Logistics Center Bldg 1,"3701 McPherson Drive Bldg. 1, Justin, TX 76247",Denton,9/2/2024,9/30/2025,"$16,000,000",New Construction,"This project is privately funded, on private land for private use.",Shell Building and parking for future build-out as office/warehouse,"256,425 ft 2","Fast Track Development, LLC","7 Hillview Court, Hickory Creek, Texas 75065",972-880-3006,Seeberger Architecture,"2555 Central Parkway, Houston, Texas 77092",832-831-3410,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020911,
The Colony City Hall Renovation,TABS2024020871,The Colony City Hall,"6053 Main Street, The Colony, TX 75056",Denton,9/3/2024,6/30/2025,"$9,800,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Office renovation; 34,000 square feet","34,000 ft 2",The City of The Colony,"6800 N. Main Street, The Colony, Texas 75056",972-624-3130,"Huitt-Zollars, Inc.","5430 LBJ Fwy. Suite 1500, Dallas, Texas 75240",214-871-3311,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020871,
Safeway Parking Lot - Corinth,TABS2024020808,Safeway #4191,"4351 FM 2181, Corinth, TX 76120",Denton,9/9/2024,9/20/2024,"$75,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The entire project scope is barrier removal in the Safeway parking lot.  Where an accessibility audit has identified slopes, striping, signage, and accessible routes that are out of compliance with ADAS 2010 requirements.","9,000 ft 2",The Vermont Canyon Group LLC,"2515 N Vermont Ave, Los Angeles, California 90027",(323) 828-5304,GBD Architects Incorporated,"1120 NW Couch St, Ste 300, Portland, Oregon 97209",(503) 224-5394,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020808,
NISD-Middle School #8,TABS2024020787,Middle School #8,"Mulky Road,7273,, Northlake, TX 76247",Denton,8/7/2024,7/7/2026,"$115,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","227,137 sq ft middle school, 1,200 students grade 6-8 school. The site will include parking, drives, tennis courts with lighting, track, concessions building, field and bleachers with lighting, outdoor storage building and landscape areas.","227,137 ft 2",Northlake ISD,"2001 Texas Drive, Justin, Texas 76247",(817) 215-0992,Perkins&Will,"Bryan Street,2218,#200, Dallas, Texas 75201",(214) 283-8700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020787,
Spec Suite,TABS2024020773,1009 Prosperity Way,"1009 Prosperity Way, Krugerville, TX 76227",Denton,6/17/2024,12/31/2024,"$7,000,000",New Construction,"This project is privately funded, on private land for private use.",New Construction,"14,280 ft 2",IR3 Holdings LLC,"PO Box 760551, Dallas, Texas 75367",214-226-4626,Jones Commercial Interiors,"3900 Willow Street Suite 150, Dallas, Texas 75226",(214) 755-0607,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024020773,
