project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
DHI Crossroads,TABS2024013947,Leasing/ Clubhouse,"West side of FM 720 and South on 380, Cross Roads, TX 75001",Denton,3/1/2025,3/1/2027,"$765,200",New Construction,"This project is privately funded, on private land for private use.",Leasing Center and amenities for a new Apartment Complex,"7,652 ft 2",DHI Communities,"1341 Horton Circle, Arlington, Texas 76011",(214) 707-8252,HEDK Architects,"4595 Excel Parkway, Addison, Texas 75001",(214) 520-8878,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013947,
FIRST UNITED BANK - 2ND FLOOR RENOVATION,TABS2024013940,FIRST UNITED BANK - DENTON SOUTH,"1517 CENTRE PLACE DRIVE, Denton, TX 76205",Denton,4/1/2024,9/2/2024,"$887,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Complete Interior Renovation of 2nd Floor,"8,755 ft 2",FIRST UNITED BANK AND TRUST COMPANY,"1400 W. MAIN STREET, DURANT, Oklahoma 74701",(631) 428-4741,SGDESIGN,"3311 ELM STREET SUITE 105, DALLAS, Texas 75226",(214) 742-6044,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013940,
Aubrey  Fire Station # 2 and police Substation,TABS2024013938,Aubrey Fire  Station #2 and Police Substation,"Winn Ridge  Boulevard  and Aslynn circle, Aubrey, TX 76227",Denton,5/1/2024,6/1/2025,"$7,500,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",New Fire Station and Police Substation. Site improvements,"9,000 ft 2",City of Aubrey,"107 S. Main Street, Aubrey, Texas 76227",(940) 365-9785,"RPGA Design Group, Inc","101 S. Jennings Ave, Ste. 100, Fort Worth, Texas 76104",(817) 332-9477,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013938,
Hilti Inc - Suite 300,TABS2024013923,Bison Grove Building 3,"800 West FM 3040 Suite 300, Lewisville, TX 75067",Denton,4/15/2024,9/15/2024,"$1,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of existing warehouse.,"130,417 ft 2",CenterPoint Properties,"945 Bunker Hill Suite 625, Houston, Texas 77024",(281) 839-5551,Harry Gendel Architects,"1807 Decatur, Houston, Texas 77007",(713) 266-6100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013923,
Spec Suite #104,TABS2024013888,Medical Arts Lewisville,"475 W. Elm Street Suite #104, Lewisville, TX 75057",Denton,4/8/2024,6/7/2024,"$365,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Alterations to an existing suite in an existing medical office building.,"2,100 ft 2","HCA Management Services, L.P.","3537 S. I-35E Suite #205, Denton, Texas 76210",(940) 320-1045,Lincoln Property Company,"8140 Walnut Hill Lane Suite #700 / Mailbox #8, Dallas, Texas 75231",(214) 461-2305,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013888,
Vequero's-Allen Tx,TABS2024013885,Vaquero's,"5410 TX-121, Plano, TX 75024",Denton,5/20/2024,11/18/2024,"$1,100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",tenant finish out,"7,745 ft 2",Du West Reality,"4403 N Central Expwy STE 200, Dallas, Texas 75205",(901) 573-0450,"ID Studio4, LLC","6201 Campus Circle Dr E, Irving, Texas 75063, Texas 75063",(469) 579-2227,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013885,M Crowd Restaurant Group -Forest Cardwell
Epic Healthcare and Physical Medicine,TABS2024013882,Stone Hill Farms Retail,"1681 F.M 407 Suite 100, Flower Mound, TX 75028",Denton,4/2/2024,7/31/2024,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","An existing 3,045 square foot vacant tenant space is being added to an existing medical office space.","3,045 ft 2","Bettendorf Partners, LTD","4609 Pacer Way, Flower Mound, Texas 75028",(214) 542-0321,Cross Timbers Architects,"4315 Windsor Centre Trail Suite #400, Flower Mound, Texas 75028",972-355-7754,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013882,
LAKESIDE RANCH BUSINESS PARK BUILDING 2,TABS2024013836,Building two,"GERAULT RD. & LAKESIDE PKWY, Flower Mound, TX 75028",Denton,8/1/2024,7/1/2025,"$5,625,000",New Construction,"This project is privately funded, on private land for private use.","THE SCOPE OF THIS PROJECT IS A COLD DARK SHELL BUILDING WITHOUT A MEZZANINE. THE PROPOSED BUILDING SHELL IS A 1-STORY OFFICE/WAREHOUSE BUILDING. BUILDING ENVELOPE IS LOAD BEARING CONCRETE TILT-UP WALL PANELS ON FOOTINGS. 64,406 SF","64,406 ft 2",TX GRAND PRARIE IND LP,"2020 4th Street SW, #410, Calgary, AB T2S 1W3",(480) 535-6115,Ware Malcomb,"3090 Nowitzki Way Suite 300, Dallas, Texas 75219",281.661.4790,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013836,
LAKESIDE RANCH BUSINESS PARK BUILDING 1,TABS2024013834,Building one,"GERAULT RD. & LAKESIDE PKWY, Flower Mound, TX 75028",Denton,8/1/2024,7/1/2025,"$5,625,000",New Construction,"This project is privately funded, on private land for private use.","THE SCOPE OF THIS PROJECT IS A COLD DARK SHELL BUILDING WITHOUT A MEZZANINE. THE PROPOSED BUILDING SHELL IS A 1-STORY OFFICE/WAREHOUSE BUILDING. BUILDING ENVELOPE IS LOAD BEARING CONCRETE TILT-UP WALL PANELS ON FOOTINGS. 64,406 SF","64,406 ft 2",TX GRAND PRARIE IND LP,"2020 4th Street SW #410, Calgary, AB T2S 1W3",(480) 535-6115,Ware Malcomb,"3090 Nowitzki Way Suite 300, Dallas, Texas 75219",281.661.4790,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013834,
THDN Sonifi Boards,TABS2024013768,Texas Health Presbyterian Hospital Denton,"3000 I35 Frontage Road, Denton, TX 76201",Denton,5/15/2024,10/15/2024,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Installation of signage outside patient room doors. Installation of digital careboard monitors in patient rooms. Affected levels 2-5.,"20,000 ft 2",Ronald Braswell,"3000 I35 Frontage Road, Denton, Texas 76201",(214) 205-6633,HDR Inc.,"8750 North Central Expressway, Suite 100, Dallas, Texas 75231",(972) 960-4125,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013768,
