project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Verlo Mattress,TABS2025013680,University Road Center,"8701 W. University Rd #130, Mckinney, TX 75071",Denton,5/15/2025,8/15/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior tenant improvement for a new retail mattress store,"2,488 ft 2",ENTERTAINMENT PROPERTIES 360 LLC,"4515 COLE AVE SUITE 815, Dallas, Texas 75205",(214) 750-7688,ND Enterprises LLC,"6501 E Greenway Pkwy #103-707, Scottsdale, Arizona 85254",(480) 297-5577,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013680,
MAX Strength,TABS2025013669,Long Prairie,"4951 Long Prairie Rd Suite 120, Flower Mound, TX 75028",Denton,5/15/2025,7/15/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior tenant improvement within an existing building,"2,180 ft 2","4951 Long Prairie Rd MOB, LLC","3410 Worth Street Suite 700, Dallas, Texas 75246",(414) 367-5567,ND Enterprises LLC,"6501 E. Greenway Pkwy #103-707, Scottsdale, Arizona 85254",(480) 297-5577,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013669,
O.R. #7,TABS2025013646,Medical City Lewisville,"500 W Main St., Lewisville, TX 75057",Denton,4/14/2025,9/1/2025,"$1,300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","THIS PROJECT INVOLVES THE ADDITION OF A NEW 1ST FLOOR OR. THE EXISTING SOILED/CLEAN WORK ROOMS, CO2 STORAGE, STERILE SUPPLY, VIEWING ROOM, AND JANITOR CLOSET ARE BEING RELOCATED WITHIN THE SUITE. NEW EQ AND FINISHES ARE BEING INSTALLED THROUGHOUT.","1,796 ft 2",Levi Rushing,"500 W Main St., Lewisville, Texas 75057",(469) 370-3183,Imagine Unlimited LLC,"9155 Sterling St 120, Irving, Texas 75063",(817) 808-2617,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013646,
Aubrey Stallion Business Park - Phase 1,TABS2025013641,Aubrey Stallion Business Park,"US HWY 377, Aubrey, TX 76227",Denton,5/12/2025,2/20/2026,"$24,000,000",New Construction,"This project is privately funded, on private land for private use.","Phase 1 of Flex Office Warehouse, Bldgs 3, 15 & 16","32,400 ft 2",AUBREY STALLION BUSINESS PARK LLC,"709 WEST RUSK STREET SUITE 810, ROCKWALL, Texas 75087",(214) 557-9093,MAULDIN ARCHITECTS PLLC,"909 NE LOOP 410 SUITE 636, SAN ANTONIO, Texas 78209",(210) 313-3197,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013641,
"FISHTRAP & FM 2931 MTR SHELL - PROVIDENCE VILLAGE, TX",TABS2025013625,"FISHTRAP & FM 2931 MTR SHELL - PROVIDENCE VILLAGE, TX","NEAR CORNER OF FISHTRAP RD & FM 2931, Providence Village, TX 76227",Denton,6/1/2025,12/31/2025,"$2,100,000",New Construction,"This project is privately funded, on private land for private use.",New Construction Commercial Shell Building,"11,918 ft 2",BBD PROVIDENCE VILLAGE PARTNERS LLC,"5801 TENNYSON PKWY STE 150, PLANO, Texas 75024",(972) 955-0504,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013625,
AC Lighting TI,TABS2025013606,35 Corinth Distribution Center,"Shady Shore Rd., Corinth, TX 76208",Denton,4/1/2025,6/1/2025,"$265,000",New Construction,"This project is privately funded, on private land for private use.","New tenant finish out consisting of 3,015 sf of office space, and existing  13,973 sf of warehouse space improvements. ","16,988 ft 2",RAK Real Estate Quties LLC,"3515 Cedar Springs Road Suite 104, Dallas, Texas 75219",214-462-5619,RGA Architects,"301 South Oak St Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013606,
343-MWC,TABS2025013602,Water Ridge Building B,"1960 Lakepoint Dr, Lewisville, TX 75057",Denton,7/14/2025,12/15/2025,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",First time finish out within existing shell building,"32,254 ft 2",Gillett Commercial,"5050 Collin McKinney Pkwy, McKinney, Texas 75070",972.934.5404,Meinhardt & Associates,"14643 Dallas Pkwy, suite 636, Dallas, Texas 75254",1-972-934-5406,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013602,
SIMPLY PHO HOUSE,TABS2025013524,CEDAR PARK TOWN CENTER,"4601 183A TOLL RD #STE. 002, Cedar Park, TX 78613",Denton,4/1/2025,8/1/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",FINISH OUT ,"2,996 ft 2",CEDAR PARK TOWN CENTER C/O KITE REALTY,"4601 183 A TOLL RD, CEDAR PARK, Texas 78613",(317) 557-5600,NGUYEN CHAU DESIGNER & CONSULTING,"1207 FOX CHASE DR, MANSFIELD, Texas 76063",(682) 583-0921,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013524,KEVIN LE
GALAXY NAIL & SPA,TABS2025013523,TOWN OF PROVIDENCE VILLAGE,"804 MAIN ST #STE. 200, Providence Village, TX 76227",Denton,4/1/2025,8/1/2025,"$200,000",New Construction,"This project is privately funded, on private land for private use.",FINISH OUT ,"3,500 ft 2",TOWN OF PROVIDENCE VILLAGE C/O GBT REALTY,"804 MAIN ST, PROVIDENCE, Texas 76227",(615) 982-3635,NGUYEN CHAU DESIGNER & CONSULTING,"1207 FOX CHASE DR, MANSFIELD, Texas 76063",(682) 583-0921,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013523,QUY DANG
Northwest ISD - Byron Nelson HS,TABS2025013506,Byron Nelson High School,"2775 Bobcat Blvd, Trophy Club, TX 76262",Denton,5/12/2025,8/1/2027,"$115,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Brand New Football Stadium, plus additions to the Arena, Theater, Cafeteria, and Ag Shop. Misc. renovations throughout. ","60,000 ft 2",Northwest Independent School District,"2001 Texan Drive, Justin, Texas 76247",(817) 215-0992,Glenn Partners,"5646 Milton St., Dallas, Texas 75206",(214) 918-3108,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013506,
