project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
CHEF LINS ASIAN KITCHEN INTERIOR FINISH OUT,TABS2026023387,CHEF LINS ASIAN KITCHEN,"1800 ROBSON RANCH RD, Northlake, TX 76226",Denton,6/26/2026,9/26/2026,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"2,700 ft 2","CHL INVESTMENTS I, LTD","365 MIRON DR #STE. A, SOUTHLAKE, Texas 76092",(817) 416-3981,AMOI DESIGN GROUP LLC,"8750 N CENTRAL EXPRESSWAY #STE. 800, DALLAS, Texas 75231",(972) 908-9558,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023387,
26058 - Alliance Westport No 15,TABS2026023374,26058 - Alliance Westport No 15,"14501 Intermodal Pkway, Fort Worth, TX 76177",Denton,7/1/2026,10/1/2026,"$250,000",New Construction,"This project is privately funded, on private land for private use.",Installation of an interior wall within an existing building.,"110,000 ft 2","Westport No. 15, Ltd","9800 Hillwood Parkway Suite 300, Fort Worth, Texas 76177",(817) 521-0219,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023374,
ATI Physical Therapy - Argyle,TABS2026023343,Harvest Town Center,"1228 FM 407 W Suite 110, Argyle, TX 76226",Denton,6/1/2026,8/3/2026,"$299,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INTERIOR TENANT IMPROVEMENT OF A 2,826 SQFT. SUITE WITHIN A NEWLY CONSTRUCTED RETAIL SHELL BUILDING. WORK INCLUDES INTERIOR PARTITIONS, LIGHTING WORK, PLUMBING WORK INCLUDING NEW RESTROOMS, HVAC/MECHANICAL WORK AND FINISHES. NO EXTERIOR SCOPE OF WORK","2,826 ft 2",Harvest Retail Partners LP,"9800 Hillwood Pkwy Suite 300, Fort Worth, Texas 76177",(817) 224-6099,MBH Architects,"1708 Wynkoop Street, Denver, Colorado 80202",(805) 551-2963,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023343,Louis Morello
Clearwater Ranch Phase 1 & Bridge,TABS2026023321,Clearwater Ranch Phase 1 & Bridge,"W US 380 City of Denton Division 2 ETJ, Denton, TX 76259",Denton,9/1/2026,9/1/2027,"$125,000",New Construction,"This project is privately funded, on private land for private use.",Concrete trail and concrete open space enhancements.,"190,000 ft 2",ANDIRON TX 4 LLC,"520 Madison Ave Fl 21, New York, New York 10022",(212) 751-5940,"Kimley-Horn and Associates, Inc.","203 West Nash Street, Suite 100, Terrell, Texas 75160",(214) 420-5627,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023321,
Neo Soft Systems LLC,TABS2026023299,Neo Soft Systems LLC,"4700 Briddlewood, Flower Mound, TX 75028",Denton,7/15/2026,12/15/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","1954sf of tenenat fitout office space with restrooms, Conference room and office spaces.","1,954 ft 2",Neo Soft Systems LLC,"4700 Briddlewood, Flower Mound, Texas 75028",(214) 264-2737,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023299,
Seaborn Buildings,TABS2026023276,Seaborn Buildings,"3950 Seaborn Circle, Ponder, TX 76259",Denton,6/30/2026,3/1/2027,"$630,700",New Construction,"This project is privately funded, on private land for private use.",(2) Buildings @ 4000 sq. ft each,"8,000 ft 2",3 Farmers LLC,"3311 I35 Suite #140, Denton, Texas 76207",(940) 594-9882,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023276,
Medical City Lewisville Inpatient Rehab and Dialysis,TABS2026023223,Medical City Lewisville,"500 W Main St, Lewisville, TX 75057",Denton,7/20/2026,3/26/2027,"$3,575,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Project scope consists of the renovation of the inpatient dialysis suite on the first level and new physical therapy gym with 6 new inpatient rehab beds.,"13,000 ft 2",Columbia Medical Center Lewisville,"PO Box 80610, Indianapolis, Indiana 46280",(903) 609-9111,"Imagine Unlimited, LLC","9155 Sterling St Suite 120, Irving, Texas 75063",(715) 828-5986,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023223,
26035 - Los Compadres - Ponder,TABS2026023222,26035 - Los Compadres - Ponder,"309 N. FM 156, Ponder, TX 76259",Denton,8/1/2026,11/1/2026,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of a 3,357 sq ft building","3,357 ft 2",Leana K Investment LLC,"2916 Prairie View Drive, Argyle, Texas 76226",(817) 721-4136,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023222,Jack Layman
Medical City Lewisville Women's Conversion,TABS2026023216,Medical City Lewisville,"500 W Main St, Lewisville, TX 75057",Denton,7/6/2026,10/23/2026,"$1,950,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Project scope consists of the renovation and cosmetic upgrade of existing pediatric patient rooms to convert to postpartum.,"6,290 ft 2",Columbia Medical Center Lewisville,"PO Box 80610, Indianapolis, Indiana 46280",(903) 609-9111,"Imagine Unlimited, LLC","9155 Sterling St Suite 120, Irving, Texas 75063",(715) 828-5986,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023216,
QuikTrip #905 Exterior Refresh Project,TABS2026023190,QuikTrip #905,"321 W. Eagle Dr, Denton, TX 76201",Denton,9/13/2026,9/28/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Installation of new building signage, canopy and downlighting. Remove and replace existing fascia and signs at the gas canopy. 700sq",700 ft 2,"QT South, LLC","4705 S. 129th East Avenue, Tulsa, Oklahoma 74134",(945) 455-6426,"Daniel D. Filuk, Architect","1747 E. Morten Ave., Suite 111, Phoenix, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023190,
