project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Lava Island - Lewisville,TABS2026016832,Lakepointe Towne Crossing,"715 Hebron Parkway, Lewisville, TX 84037",Denton,5/1/2026,10/30/2026,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","This is an interior tenant improvement.  we will be building some new bathrooms, party rooms and a commercial kitchen.  Along with these room we will have an elevated deck with trampolines and an indoor playground.","43,508 ft 2",Magma Core Solutions,"2149 South Holly Street, Denver, Colorado 80222",(303) 818-6650,RAD Architectural Design,"528 N Kays Drive, STE 2, Kaysville, Utah 84037",(801) 455-6181,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016832,
11501 cocklerburr,TABS2026016823,live / work,"11501 cockleburr, Roanoke, TX 76262",Denton,9/1/2026,7/1/2027,"$800,000",New Construction,"This project is privately funded, on private land for private use.",PEMB shell and lease spaces,"7,500 ft 2",Westcreek 407 LLC,"600 N Carroll Ave, Southlake, Texas 76092",(817) 939-3559,Lambdin Architects,"1340 twisting wind drive, southlake, Texas 76092",(817) 691-6621,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016823,
TRT ID: 58725,TABS2026016812,Electric Vehicle Charging Station,"5745 STATE HWY 121, The Colony, TX 75056",Denton,4/30/2026,6/30/2026,"$200,000",New Construction,"This project is privately funded, on private land for private use.",Installation of EVCS and associated equipment. Area of disturbance ~700 sf.,700 ft 2,"Tesla, Inc","3500 Deer Creek Rd, Palo Alto, California 94301",(281) 804-7434,Dewberry Engineers Inc.,"4835 LBJ Freeway Suite 475, Dallas, Texas 75244",617-531-0765,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016812,
LIVARG,TABS2026016787,Harvest Town Center,"160 Harvest Way suite 110, Argyle, TX 76226",Denton,6/1/2026,10/30/2026,"$1,050,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior finish out of existing shell building to function as a veterinary clinic,"5,063 ft 2",Harvest Retail Partners,"9800 Hillwood Pkwy suite 300, Fort Worth, Texas 76177",(817) 224-6099,link architecture,"8729 shoal creek blvd suite 200, austin, Texas 78757",(512) 821-3555,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016787,Steven Hornbuckle
SMS Building 02,TABS2026016767,SMS Building 02,"Not Assigned, Krugerville, TX 76226",Denton,5/1/2026,12/4/2026,"$400,000",New Construction,"This project is privately funded, on private land for private use.","single story PEMB with conditioned breakroom and bathrooms, and unconditioned warehouse space.","5,694 ft 2","SOUTHLAND METROPLEX REALTY 2, LLC","16370 ADDISON RD Suite 200D, ADDISON, Texas 75001",(469) 688-7728,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016767,
SMS Building 01,TABS2026016765,SMS Building 01,"Not Assigned, Krugerville, TX 76226",Denton,5/1/2026,12/4/2026,"$470,000",New Construction,"This project is privately funded, on private land for private use.","Two story building, partially office space, partially warehouse space.","5,692 ft 2","SOUTHLAND METROPLEX REALTY 2, LLC","16370 ADDISON RD Suite 200D, ADDISON, Texas 75001",(469) 688-7728,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016765,
26043 - Corinth 35 Spec Office Suite 140,TABS2026016754,26043 - Corinth 35 Spec Office Suite 140,"2950 Shady Shores Rd Suite 140, Corinth, TX 76208",Denton,4/3/2026,9/3/2026,"$195,000",New Construction,"This project is privately funded, on private land for private use.","New construction of a 1396 square foot speculative office,  warehouse demising wall, and dock ramp. ",116 ft 2,RAK Real Estate Equities-Corinth LLC,"3110 Thomas Ave. Suite 334, Dallas, Texas 75204",(214) 462-5619,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016754,
26043 - Corinth 35 Spec Office Suite 120,TABS2026016751,26043 - Corinth 35 Spec Office Suite 120,"2950 Shady Shores Rd Suite 120, Corinth, TX 76208",Denton,4/3/2026,9/3/2026,"$195,000",New Construction,"This project is privately funded, on private land for private use.", New construction of a 1396 square foot speculative office and dock  ramp. ,116 ft 2,RAK Real Estate Equities-Corinth LLC,"3110 Thomas Ave. Suite 334, Dallas, Texas 75201",(214) 462-5619,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016751,
26041 - Infinity Glass TI,TABS2026016746,26041 - Infinity Glass TI,"2950 Shady Shore Rd. Suite 100, Corinth, TX 76208",Denton,4/3/2026,9/3/2026,"$60,000",New Construction,"This project is privately funded, on private land for private use.",New construction of a 116 square foot warehouse restroom and  new dock ramp.,116 ft 2,RAK Real Estate Equities-Corinth LLC,"3110 Thomas Ave. Suite 334, Dallas, Texas 75204",(214) 462-5619,RGA Architects Inc.,"301 S. Oak Street Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016746,
Miter Tenant Improvements,TABS2026016726,DFW Airport North Distribution Center,"1900 Lakeside Parkway, Flower Mound, TX 75028",Denton,3/27/2026,6/1/2026,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of limited areas within three different office environments totaling approximately 1100 square feet,"1,100 ft 2",CICF I TX 1BO1 LLC,"One Beacon Street 17th Floor, Boston, Massachusetts 02108",(469) 912-7466,Meinhardt and Associates Architects,"14643 Dallas Parkway, Dallas, Texas 75254",(972) 934-5406,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016726,
"Chick-fil-A #3754 - Frisco, TX",TABS2026016725,Chick-fil-A,"7979 FM 423, Frisco, TX 75036",Denton,6/13/2026,7/13/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","New team member access door, Tormax Drive-thru Door, new split system HVAC and electric heater and new air curtain.",85 ft 2,"Atira, LLC","19 Shirlawn Dr, Short Hills, New Jersey 07078",(973) 715-7002,"Interplan, LLC","220 E Central Pkwy Suite 4000, Altamonte Springs, Florida 32701",(407) 645-5008,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016725,Brandon Davis
Circle R Ranch Activity Center,TABS2026016662,Circle R Ranch Activity Center,"5951 Cross Timbers Rd, Flower Mound, TX 75022",Denton,6/1/2026,12/31/2026,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.","New Construction of 14k sf Activity Center including open space, restrooms, break room. Prefab metal building to be finished and conditioned. ","14,000 ft 2",CIRCLE R RANCH FM LLC,"2201 LONG PRAIRIE RD STE 107-804, Flower Mound, Texas 75022",(720) 220-0145,Axoscape LLC,"1334 Brittmoore Rd Suite 1000B, Houston, Texas 77043",832.449.2665,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016662,
EOS Fitness The Colony,TABS2026016520,EOS Fitness,"5000 Main St, The Colony, TX 75056, The Colony, TX 75056",Denton,5/9/2026,5/9/2027,"$3,914,175",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant Renovation of a 52,189 SF structure to be used as a health and fitness club.","52,189 ft 2",Cypress The Colony LP,"4560 Beltline Rd. Ste 400, Addison, Texas 75001",(972) 934-8414,"James E. Stroh , Architect, Inc","2190 East Pebble Road, Suite 250, Las Vegas, Nevada 89123",(702) 433-1400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026016520,Brittany Arquette
