project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
ADV Providence Storage,TABS2026019843,Advantage Providence Storage,"2257 Main Street, Aubrey, TX 76227",Denton,7/1/2026,10/30/2027,"$6,500,000",New Construction,"This project is privately funded, on private land for private use.","New self-storage facility comprised of five (5) single-story buildings totaling 95,583 square feet.","95,583 ft 2",Twenty Nine 31 LLC,"2801 S Highway 377, Crossroads, Texas 76227",(817) 903-1003,"David Baca Studio, LLC dba BACA","100 N Travis Street, No. 500, Sherman, Texas 75090",(903) 893-5800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019843,
DFW North Vacancy - Make Ready,TABS2026019753,DFW North Vacancy - Make Ready,"1901 Lakeside Pkwy, Flower Mound, TX 75028",Denton,5/15/2026,7/3/2026,"$100,000",New Construction,"This project is privately funded, on private land for private use.","The proposed project is a 2,891 sq ft. tenant improvement that includes 2 new office restrooms, and the renovation of 2 warehouse restrooms within an existing warehouse in Flower Mound, TX. ","2,891 ft 2",BTC III DFW North IV LLC,"518 17th St Floor 17, Denver, Colorado 80202",(469) 571-4470,GSR Andrade Architects,"2001 North Lamar Street Suite 400, Dallas, Texas 75202",(214) 824-7040,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019753,
HEB Carrollton FSCW,TABS2026019736,HEB Carrollton 833 FSCW,"1929 Parker Rd, Carrollton, TX 75056",Denton,8/10/2026,11/3/2027,"$1,200,000",New Construction,"This project is privately funded, on private land for private use.",Construction of new HEB  fuel station/car wash,900 ft 2,H E Butt Grocery Company LP,"PO BOX 839999, San Antonio, Texas 78283",(210) 291-6194,pb2 architecture + engineering,"PO BOX 2076, Rogers, Arkansas 72757",(479) 878-3731,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019736,
HEB Carrollton - Store,TABS2026019735,HEB Carrollton 833,"1919 Parker Road, Carrollton, TX 75056",Denton,8/10/2026,11/3/2027,"$22,800,000",New Construction,"This project is privately funded, on private land for private use.",Construction of new HEB Store,"121,228 ft 2",H E Butt Grocery Company LP,"PO BOX 839999, San Antonio, Texas 78283",(210) 291-6194,pb2 architecture + engineering,"PO BOX 2076, Rogers, Arkansas 72757",(479) 878-3731,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019735,
Extra Space Storage #3418,TABS2026019722,Extra Space Storage,"8747 Stockard Drive, Frisco, TX 75034",Denton,5/15/2026,5/29/2026,"$13,061,300",Renovation/Alteration,"This project is privately funded, on private land for private use.","Adding a Vestibule and Kiosk into the manager's office with updating paint, furniture & light fixtures. Will Demo apartment and change into a Convad for additional storage. ","1,800 ft 2",Life Storage,"2795 East Cottonwood Parkway #300, Salt Lake City, Utah 84121",(760) 500-7041,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019722,
DATCU Little Elm,TABS2026019696,Little Elm Branch,"1729 E. El Dorado Pkwy, Little Elm, TX 75068",Denton,6/1/2026,1/31/2027,"$1,334,070",New Construction,"This project is privately funded, on private land for private use.","2240 square foot, single story Credit Union with offices and public lobby. Site will be developed to include two drive-thru ITM lanes and parking.","2,240 ft 2",DATCU,"PO Box 827, Denton, Texas 76202",(940) 453-5001,"Brandsteter Carroll, Inc.","17304 Preston Road, Suite 1020, Dallas, Texas 75252",210-386-5113,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019696,
Flower Mound Church Building,TABS2026019681,Kingdom Hall,"4611 Kirkpatrick Ln, Flower Mound, TX 75028",Denton,9/28/2027,1/8/2028,"$265,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Replace exterior veneer, HVAC units, low voltage, flooring, doors, drop ceiling. Update cabinets with paint and wall paint.","3,864 ft 2",South Congregation of Jehovah's Witnesses,"2001 110th Street, Grand Prairie, Texas 75050",(469) 899-2101,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019681,
NEVERMORE TAVERN,TABS2026019625,-,"170 W MAIN ST. #STE. 101, Lewisville, TX 75057",Denton,7/1/2026,10/1/2026,"$540,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"3,500 ft 2",NEVERMORE PROPERTIES LLC,"170 W MAIN ST., LEWISVILLE, Texas 75057",(940) 284-4766,WRIGHT GROUP ARCHITECTS PLLC,"1430 SOUTH BROADWAY ST, CARROLLTON, Texas 75006",(972) 242-1015,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019625,JENNIFER BLUE
"Multi-Tenant Shell - Fort Worth, TX",TABS2026019607,Multi-Tenant Shell,"TBD US HWY 114, Fort Worth, TX 76177",Denton,8/31/2026,2/28/2027,"$3,000,000",New Construction,"This project is privately funded, on private land for private use.","Scope of work is for the construction of a new 14,695 sq ft one story structure shell.","14,695 ft 2",LADERA FW LP,"5530 Purdue Ave, Dallas, Texas 75209",817.368.9499,Franz Architects,"7608 Benbrook Parkway, Benbrook, Texas 76126",(817) 737-9922,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019607,
"Menchie's Frozen Yogurt - Frisco, TX",TABS2026019533,Menchie's Frozen Yogurt,"2484 Stonebrook Parkway Suite 270, Frisco, TX 75034",Denton,8/11/2026,9/1/2026,"$180,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant interior remodel of  shell building.,"1,423 ft 2",Stonebrook Circle LP,"2626 STONEBROOK PKWY Suite 100, Frisco, Texas 75034",(407) 325-0175,Interplan LLC,"220 E Central Parkway Suite 4000, Altamonte Springs, Florida 32701",(407) 645-5008,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026019533,
