project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
"Westside Professional , Suite 200",TABS2024010756,North Texas Kidney,"4491 Long Prairie Road, Suite 200, Flower Mound, TX 75028",Denton,3/6/2024,6/1/2024,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Finish Out ,"1,509 ft 2",NTKDA FM Condo LP,"4401 Coit Rd, Suite 303, Frisco, Texas 75035",(214) 886-6122,Peter Brown Architecture,"1813 Meyerwood Ln S, Flower Mound, Texas 75028",(972) 896-7650,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010756,
Additions and Renovations to Copper Canyon Town Hall,TABS2024010520,Copper Canyon Town Hall,"400 Woodlands Drive 400 Woodlands Drive, Copper Canyon, TX 75077",Denton,3/1/2024,9/2/2024,"$600,000",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.",A new 1500 square foot accessory building to the existing town hall. Project includes 2 new parking areas designed by separate Engineer of Record.,"1,500 ft 2","Town of Copper Canyon, Texas","400 Woodlands Drive, Copper Canyon, Texas 75077",(940) 241-2677,GPF Architects,"549 E. Sandy Lake Road Suite 100, Coppell, Texas 75019",(972) 824-7966,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010520,
SHM Pier 121 B Dock Extension,TABS2024010484,Safe Harbor Pier 121,"1481 E. Hillpark Rd, Lewisville, TX 75056",Denton,1/31/2024,2/29/2024,"$600,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Build a new covered floating boat dock with (14) 14' x 36' slips,"3,344 ft 2","SHM Pier 121, LLC","14785 Preston Rd Suite 975, Dallas, Texas 75254",(972) 488-1314,"Shoreside Engineering, LLC","1129 Rustic Valley Dr., Roach, Missouri 65787",573-317-7024,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010484,
Quest Diagnostics - LEW Lab Renovation,TABS2024010481,Quest at Convergence,"2501 South State Highway 121, Lewisville, TX 75067",Denton,3/25/2024,9/30/2024,"$3,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","THE QUEST LEWISVILLE PROJECT CONSISTS OF A RENOVATION OF AN EXISTING OFFICE AND LAB SPACE TO A LAB. THE PROJECT INCLUDES THE PROGRAMMING AND RECONFIGURATION OF APPROXIMATELY 15,770 SF OF EXISTING SPACE AND THE RELOCATION OF A NEW ROOFTOP AHU.","15,770 ft 2","Digital Lewisville, LLC","2323 Bryan Street, Suite 1800, Dallas, Texas 75201",682 600 2288,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010481,
PINE RIDGE SOUTH,TABS2024010467,PINE RIDGE SOUTH,"US HWY 377 & PINE RIDGE STREET, Aubrey, TX 76227",Denton,4/3/2024,12/30/2025,"$23,000,000",New Construction,"This project is privately funded, on private land for private use.",RETAIL SITE AND SHELL BUILDINGS,"11,239 ft 2",AUBREY 377 INVESTMENTS LLC,"4433 PUNJAB WAY #STE. 301, FRISCO, Texas 75033",(469) 252-1261,DESIGN ASSOCIATES & CONSULTANTS LLC,"2500 COOL WATER DR, PLANO, Texas 75025",214-704-5666,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010467,
Walter's Tavern,TABS2024010465,Walter's Tavern,"201 Main St, Lake Dallas, TX 75065",Denton,2/28/2024,8/1/2024,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of restaurant that partially burned. ,"2,342 ft 2",Chris Walter,"201 Main St, Lake Dallas, Texas 75065",(214) 642-7757,Nelson + Morgan Architects,"2717 Wind River Lane, STE 230, Denton, Texas 76210",(940) 566-0266,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010465,
"23298 - High Street Golden Point- SE Spec Office, Ste 500",TABS2024010453,Golden Point Industrial,"I-35 Frontage Road, Denton, TX 76201",Denton,8/19/2024,11/15/2024,"$410,088",New Construction,"This project is privately funded, on private land for private use.",New SE Spec Office ,"3,187 ft 2",High Steet Logistics Properties,"5728 LBJ Freeway, Dallas, Texas 75240",469-884-0051,"Meinhardt & Associates Architects, P.L.L.C.","14643 Dallas Parkway, Dallas, Texas 75254",(972) 980-8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010453,
"23298 - High Street Golden Point- NE Spec Office, Ste 200",TABS2024010447,Golden Point Industrial,"I-35 Frontage Road, Denton, TX 76201",Denton,8/19/2024,11/15/2024,"$536,841",New Construction,"This project is privately funded, on private land for private use.",New Northeast Spec Office ,"3,187 ft 2",High Steet Logistics Properties,"5728 LBJ Freeway, Dallas, Texas 75240",469-884-0051,"Meinhardt & Associates Architects, P.L.L.C.","14643 Dallas Parkway, Dallas, Texas 75254",(972) 980-8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010447,
Heritage Pool Supply - TI,TABS2024010446,Urban District 35 - Building B,"151 N I35E Suite 121, Denton, TX 76205",Denton,2/29/2024,6/28/2024,"$702,000",New Construction,"This project is privately funded, on private land for private use.","New Construction of a 3,360 showroom-office, warehouse improvements, and the addition of a new ramp at the existing oversize door. ","3,360 ft 2","South I-35 Industrial, LP, A Texas Limited Partnership c/o Stream Realty","5440 Harvest Hill Road Suite 240E, Dallas, Texas 75230",(214) 548-8019,"RGA Architects, Inc.","301 South Oak St. Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010446,
22 Yards #2,TABS2024010410,22 Yards #2,"2601 Hwy 121 Building 4, Suite 402, Lewisville, TX 75067",Denton,2/22/2024,6/1/2024,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","tenant finish-out, 5,764 s.f.","5,764 ft 2",Kalyan Jarajapu,"2601 Hwy 121 Building 4, Suite 402, Lewisville, Texas 75067",(972) 896-8352,"Chris Rador, Architect, Inc.","1101 Westwood Drive, Plano, Texas 75075",(972) 985-3833,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010410,
