project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Thrive Behavior Centers - Tenant Improvement,TABS2025019721,Office Building,"2041 Morriss Road - Suite 110, Flower Mound, TX 75028",Denton,6/23/2025,8/23/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Finish Out Work,"6,004 ft 2",A3K PROPERTIES LLC,"2001 Piedmont Drive, Lewisville, Texas 75067",214-725-1619,Konstantinos Sotiropoulos,"9429 Whitehurst Drive, Dallas, Texas 75243",(214) 507-2486,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019721,
Claw Mania Kingdom,TABS2025019649,Claw Mania Kingdom,"1012 Mac Arthur Dr #124, Carrollton, TX 75007",Denton,7/1/2025,9/30/2025,"$136,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out by tenant,"3,400 ft 2",Kevin Smuckle,"1012 Mac Arthur Dr #124, Carollton, Texas 75007",(909) 708-7614,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019649,
LOT 7R CASTLE HILLS RETAIL,TABS2025019642,LOT 7R CASTLE HILLS RETAIL,"4580 SH 121, Lewisville, TX 75056",Denton,2/1/2026,9/1/2026,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",NEW SHELL BUILDING ,"11,452 ft 2",DEVELOPMENT SWC 121/423 LP,"3102 MAPLE AVE, DALLAS, Texas 75201",(214) 953-0600,WRIGHT GROUP ARCHITECTS PLLC,"1430 SOUTH BROADWAY ST, CARROLLTON, Texas 75006",(972) 242-1015,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019642,
Ladera Little Elm Amenity Center,TABS2025019602,The Hub,"3400 Esplanade Dr., Little Elm, TX 75068",Denton,5/26/2025,1/1/2026,"$1,300,000",New Construction,"This project is privately funded, on private land for private use.","1.4 acres for the site and 4,892 SqFt for the building.","4,892 ft 2","LE Ladera, LLC","361 W. Byron Nelson Blvd #104, Roanoke, Texas 76262",(817) 371-3318,McAdams Co,"4400 State Highway 121 #800, Lewisville, Texas 75056",940-240-1012,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019602,
Valvoline,TABS2025019596,Valvoline,"E University Dr & Main Street, Providence Village, TX 76227",Denton,7/7/2025,1/26/2026,"$1,449,000",New Construction,"This project is privately funded, on private land for private use.",New Construction Valvoline with Lube Pit,"3,447 ft 2",Valvoline,"100 Valvoline Way, Lexington, Kentucky 40509",(817) 307-4151,"HFA-AE, Ltd","1705 S. Walton Blvd Suite 3, Bentonville, Arkansas 72712",479-273-7780,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019596,
KELVIN SCALE ICECREAM,TABS2025019583,ELM RIGHT CROSSING,"2650 KING RD #STE. 750, Little Elm, TX 75036",Denton,5/30/2025,8/30/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"2,100 ft 2",HAIRMARK CENTER LLC,"2650 KING RD #STE. 600, LITTLE ELM, Texas 75036",(972) 589-7589,DESIGN ASSOCIATES & CONSULTANTS LLC,"2500 COOLWATER DR, PLANO, Texas 75025",(214) 714-5666,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019583,
Event Center,TABS2025019580,Krum Woods Inn LLC.,"10178 Jackson Road, Krum, TX 76249",Denton,5/26/2025,6/5/2025,"$245,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","We are building a metal building that will be used as an event center. The project will consist of a 2,750 square foot single sloped metal building with two exterior doors as well as a mens and womens restroom.","2,750 ft 2",Krum Woods Inn LLC,"1001 Blustery Court, Flower Mound, Texas 75028",(972) 849-4468,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019580,
UNT Discovery Park D170 Lab Fit-Out,TABS2025019558,University of North Texas Discovery Park,"3940 N. Elm Street, Denton, TX 76207",Denton,6/9/2025,7/1/2026,"$3,600,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Design and construction administrative services for the partial remodel Discovery Park D170. Scope includes renovation of an existing high-bay laboratory into 2 levels of research laboratories (approx 7,550sf)","7,550 ft 2",University of North Texas System,"PO Box 310907, Denton, Texas 76203",(940) 565-3870,Treanor,"2554 Elm Street, Suite 200, Dallas, Texas 75226",214-310-1018,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019558,
Kilo Steakhouse - Patio addition - Grandscape,TABS2025019460,Kilo Steakhouse,"5765 GRANDSCAPE BLVD, The Colony, TX 75056",Denton,8/11/2025,4/16/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",tenant finish out with patio addition ,"4,000 ft 2","LMG VENTURES, LLC","700 S. 72ND STREET, Omaha, Nebraska 68114",972-668-1515,"IDStudio4, LLC","6201 Campus Circle Dr E, Irving, Texas 75063",(972) 457-2212,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019460,Kilo Concepts - Marion Tapanes
TRB Speedway,TABS2025019450,Texas Regional Bank,"15960 Championship Pkwy, Fort Worth, TX 76177",Denton,6/20/2025,10/20/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation of approx 900 sqft and demo of existing drive through canopy area,900 ft 2,Texas Regional Bank,"6770 W Expressway 83 4th floor, Harlingen, Texas 78552",(956) 322-2797,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019450,
"Suite 145, David Dapaah",TABS2025019427,Denton Square Shopping Center,"721 S. I-35E, Suite 145, Denton, TX 76205",Denton,6/11/2025,9/11/2025,"$78,448",Renovation/Alteration,"This project is privately funded, on private land for private use.","3,000 SF Demo wall, add office & Bathroom, Full Paint","3,000 ft 2",Scott Brown,"1400 Dallas Drive, Denton, Texas 76205",(940) 390-7368,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019427,David Dapaah
Denton Point Building 4 - West Spec Office,TABS2025019412,Denton Point Building 4 - West Spec Office,"670 N. Masch Branch Rd., Denton, TX 76207",Denton,6/1/2025,9/1/2025,"$450,000",New Construction,"This project is privately funded, on private land for private use.","New spec office with an open office space, break room, and restrooms.","2,375 ft 2",HL Fund II Denton L.P./Holt Lunsford,"5950 Berkshire Lane Suite 900, Dallas, Texas 75225",(214) 458-6326,"RGA Architects, inc.","301 South Oak St Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019412,
Kerr Hall Interior Renovation - Dining,TABS2025019410,Kerr Hall,"1413 W. Maple Street, Denton, TX 76205",Denton,6/1/2025,6/1/2026,"$6,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Approx 15,333sf renovation of the existing Kerr Hall Dining facility. Scope includes improvements to restroom facilities, new kitchen layout and new kitchen equipment. New lighting installed throughout the kitchen and dining hall. New finishes ","15,333 ft 2",University of North Texas,"1155 Union Circle #311040, Denton, Texas 76201",(940) 369-8583,Treanor,"2554 Elm Street, Suite 200, Dallas, Texas 75226",785-842-4858,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019410,
Denton Point Building 4 - East Spec Office,TABS2025019403,Denton Point Building 4 - East Spec Office,"670 N. Masch Branch Rd., Denton, TX 76207",Denton,6/1/2025,9/1/2025,"$450,000",New Construction,"This project is privately funded, on private land for private use.","New spec office with an open office space, break room, and restrooms.","2,884 ft 2",HL Fund II Denton L.P./Holt Lunsford,"5950 Berkshire Lane Suite 900, Dallas, Texas 75225",(214) 458-6326,"RGA Architects, inc.","301 South Oak St Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019403,
America's Best Carpert & Tile,TABS2025019402,Corbin Road Business Park,"3508 Shelby Lane, Denton, TX 76207",Denton,6/9/2025,12/8/2025,"$70,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The renovation of an existing 12,138 square foot warehoue to include office space within the space","12,138 ft 2",Trinity 1 Investors LLC,"4029 Guadalupe Street, Austin, Texas 78751",(214) 789-9019,Cross Timbers Architects,"4315 Windsor Centre Trail Suite 400, Flower Mound, Texas 75028",972-355-7754,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019402,Rich Johnson
TOYOTA PLANO TX - SECURITY UPGRADES,TABS2025019392,"6 EXISTING LOBBIES ALTERATIONS & 3 GUARD HOUSE ADDITIONS: E1,E2, MAIN LOBBY, W1, W2, & W4","6565 HEADQUARTERS DRIVE, Plano, TX 75024",Denton,7/7/2025,7/8/2026,"$15,700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovations to multiple lobbies and adding 3 new guard houses all sharing the same address.,"69,975 ft 2",TOYOTA MOTOR NORTH AMERICA INC,"6565 HEADQUARTERS DR., PLANO, Texas 75024",(469) 430-4255,BHDP Architecture,"302 West Third St. Suite 500, Cincinnati, Ohio 45202",(614) 827-9577,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025019392,
