project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
"Teaspoon - Denton, TX",TABS2026001976,Teaspoon,"3400 North Interstate 35, Building K, Denton, TX 76201",Denton,12/25/2025,3/25/2026,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","CONVERTING EXISTING 1,203 GROSS SF SPACE TO NEW TEA SHOP. NEW INTERIOR FINISHES THROUGHOUT THE SPACE NEW ELECTRICAL SERVICE AND NEW DEVICES FOR NEW LAYOUT NEW HVAC SYSTEM FOR NEW LAYOUT NEW PLUMBING FOR NEW LAYOUT","1,200 ft 2",RR Town Center Associates LLC,"8140 Walnut Lane. #4000, Dallas, Texas 75231",(407) 645-5008,Interplan LLC,"1 EAST 22ND STREET, SUITE 400, LOMBARD, Illinois 60148",(630) 932-2336,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001976,
Stellar Training House,TABS2026001927,6270 Morning Star,"6270 Morning Star Suite 120, The Colony, TX 75056",Denton,10/9/2025,12/30/2025,"$180,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",New training facility within existing warehouse,650 ft 2,GID Properties,"14241 DALLAS PARKWAY suite 1050, Dallas, Texas 75254",469-213-3445,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001927,
15691 FM 423 - Spec Suite 400,TABS2026001909,15691 FM 423,"15691 FM 423 Suite 400, Frisco, TX 75068",Denton,11/1/2025,4/1/2026,"$420,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Renovation,"159,451 ft 2","DG Frisco Logistics Center Property Owner, LP","17304 Preston Rd Suite 550, Dallas, Texas 75252",(972) 733-6943,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001909,
Mr. Winstons,TABS2026001837,E Southlake Blvd,"1251 E Southlake # 323, Southlake, TX 76092",Denton,10/31/2025,1/1/2026,"$175,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Selective demo, tenant finish-out into barber shop. ","1,492 ft 2",Weitzman Group,"3102 Maple Ave # 500, Dallas, Texas 75201",214.720.3642,"708 Studios, LLC","5000 Eldorado Parkway, Suite 150, Frisco, Texas 75033",(214) 789-6196,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001837,
Toyota Financial Services - Phase Two,TABS2026001770,Southstone Yards - Building B,"4401 Cirrus Way, Frisco, TX 75034",Denton,10/13/2025,5/1/2026,"$16,000,000",New Construction,"This project is privately funded, on private land for private use."," This is a phased project and this will cover phase two. Scope of work includes new walls, doors, glass, plumbing, electrical, HVAC, finishes for floors five through seven in a commercial office building.","94,000 ft 2",Crow Holdings,"3819 Maple Avenue, Dallas, Texas 75219",(847) 456-3656,Ware Malcomb,"2626 Cole Avenue Suite 501, Dallas, Texas 75204",(949) 398-1109,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001770,Kristen James
IVY Kids (Day Care),TABS2026001742,IVY Kids (Day Care),"9301 Fairfield Street, Providence Village, TX 76227",Denton,12/1/2025,8/1/2026,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",Construction of new day care center.,"10,706 ft 2","Providence Grand, LLC","18707 Mueschke Road, Suite D, Cypress, Texas 77433",(832) 821-6992,"Catalyst Technical Group, Inc.","440 Cobia Drive, Suite No. 1503, Katy, Texas 77494",(832) 913-1888,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001742,
Denton County Levee Improvement District Trail Project,TABS2026001741,Denton County Levee Improvement District Trail,"Rockbrook Drive and MacArthur Boulevard, Lewisville, TX 75067",Denton,1/19/2026,4/20/2026,"$2,500,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Approximately 2700 linear feet of public walking trail between Rockbrook Dr and MacArthur Blvd. Approximately 700 linear feet of public sidewalk, 16 curb ramps, and 4 school driveways along Rockbrook Dr.","35,000 ft 2",City of Lewisville,"191 Civic Circle, Lewisville, Texas 75067",(972) 219-3749,"Halff Associates, Inc.","1201 N Bowser Rd, Richardson, Texas 75081",(214) 217-6513,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001741,
DERA COFFEE,TABS2026001660,DERA COFFEE,"3420 N INTERSTATE 35 #STE. 120, Denton, TX 76201",Denton,12/1/2025,6/1/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"2,197 ft 2",RR TOWN CENTER ASSOCIATES LLC,"8140 WALNUT LN #STE. 400, DALLAS, Texas 75231",(713) 693-1491,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001660,HUSSEIN ALDUBAISHI
CHENS KITCHEN,TABS2026001659,CHENS KITCHEN,"6405 W ELDORADO PKWY #STE 600, Mckinney, TX 75070",Denton,12/1/2025,6/1/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"1,484 ft 2",WALLFLOWER INVESTMENTS LLC,"20024 CAPTAINS CV, FRISCO, Texas 75036",(469) 545-0408,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #Ste. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001659,SHAN HUANG
MEDICAL OFFICE INTERIOR FINISH OUT WITH CEILING AND MEP,TABS2026001652,dignity primary care,"870 HEBRON PKWY SUITE 301, Lewisville, TX 75057",Denton,10/3/2025,11/30/2025,"$170,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT/MEP/DRYWALL/FLOORS AND PAINT WITH CABINETRY AND FIXTURES,"2,100 ft 2",BDGOYAL LLC,"13495 DOLOMITE DRIVE, FRISCO, Texas 75035",(702) 372-6113,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001652,
Lewisville ISD Hedrick MS Playground,TABS2026001549,Lewisville ISD Hedrick MS Playground,"1526 Bellaire Blvd, Lewisville, TX 75067",Denton,10/1/2025,12/31/2025,"$841,356",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Construction of concrete paving, fencing, playground structures, and playground surfacing, for the Lewisville Independent School District at Hedrick Middle School.","28,000 ft 2",Lewisville Independent School District,"PO Box 217, Lewisville, Texas 75067",469-948-7832,VLK,"5801 Tennyson Pkwy #100, Plano, Texas 75024",(972) 265-1885,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001549,
One Stop Mail Drop,TABS2026001487,"Justin Town Square, Building 8A","400 Justin Lane, Suite 200, Justin, TX 76247",Denton,10/1/2025,10/1/2026,"$117,980",New Construction,"This project is privately funded, on private land for private use.",Interior Finish Out,"1,388 ft 2","CHL LT 8 Justin, LLC","365 Miron Drive, Suite A, Southlake, Texas 76092",(817) 416-3981,KlineHardin,"1921 State Hwy 121, Suite 250, Lewisville, Texas 76092",(972) 331-5699,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001487,
Flex Fitness,TABS2026001479,The Ridge West - Building 4,"6000 Cleveland Gibbs Rd, Suite 200, Northlake, TX 76226",Denton,10/1/2025,10/1/2026,"$143,140",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Finish out of Pilates Studio,"1,684 ft 2","CHL Investments I, Ltd.","421 W 3rd St, STE 920, Fort Worth, Texas 76102",(817) 416-3981,KlineHardin,"1921 State Hwy 121, Suite 250, Lewisville, Texas 75056",(972) 331-5699,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001479,
WALMART #2996 LONESTAR,TABS2026001418,WALMART,"18121 MARSH LANE, Dallas, TX 75287",Denton,10/2/2025,10/6/2025,"$400,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","Breakroom: clean, prep and paint. Install new Ice Maker and Water Dispenser  Grocery: install new Tortilla equipment and Heated Merchandiser ",100 ft 2,WALMART REAL ESTATE BUSINESS TRUST,"PO BOX 8050 MS 0555, BENTONVILLE, AR  72716, Arkansas 72716",(479) 535-5649,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001418,
WALMART #5092 LONESTAR,TABS2026001404,WALMART,"190 E FM 3040, Lewisville, TX 75067",Denton,10/2/2025,10/6/2025,"$400,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","Breakroom: clean, prep and paint. Install new Ice Maker and Water Dispenser  Grocery: install new Tortilla equipment and Heated Merchandiser ",100 ft 2,WALMART REAL ESTATE BUSINESS TRUST,"PO BOX 8050 MS 0555, BENTONVILLE, Arkansas 72716",(479) 877-6963,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001404,
