project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Ironhead Bldg.1 Demising Wall,TABS2026008634,Alliance Ironhead Bldg.1,"3701 McPherson Road, Northlake, TX 76247",Denton,1/19/2026,2/13/2026,"$275,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Construction of a wall to separate lease spaces within an existing shell building.,300 ft 2,"Ironhead Owner, LP","820 Gessner Rd Suite 1000, Houston, Texas 77024",713-599-0280,Seeberger Architecture,"2555 Central Parkway, Houston, Texas 77092",(832) 831-3410,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026008634,
Hand & Stone Massage & Facial Spa - Northlake,TABS2026008623,Pecan Plaza,"8040 Cleaveland Gibbs Suite 300, Northlake, TX 76226",Denton,4/13/2026,6/19/2026,"$410,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR LEVEL-3 ALTERATION OF AN EXISTING COMMERCIAL TENANT SPACE TO CREATE A NEW HAND & STONE MASSAGE & FACIAL SPA.  INTERIOR RENOVATIONS ONLY. NO EXTERIOR OR STRUCTURAL WORK ARE PROPOSED AS PART OF THIS PERMIT. ,"2,367 ft 2","Pecan Plaza Investments I, LTD.","365 Miron Drive Ste. A, Southlake, Texas 76092",817-416-3981,"Corner Row Studio, LLC","2541 Salmon Street, Philadelphia, Pennsylvania 19125",(609) 374-4530,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026008623,
The Fix,TABS2026008621,Building 100 2140 Oak Grove Parkway,"2140 Oak Grove Parkway building 100, Little Elm, TX 75068",Denton,1/10/2026,7/20/2027,"$250,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",A new restaurant in an existing retail building,"3,267 ft 2",Ace Oak LLC,"1417 E. McKinney Street #220, Denton, Texas 76209",(214) 893-9599,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026008621,
Little Elm Animal Shelter Expansion,TABS2026008517,Little Elm Animal Shelter,"1605 Mark Tree Ln.  Little Elm, TX 75068, Little Elm, TX 75068",Denton,1/26/2026,12/18/2026,"$2,500,000",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovation and addition to the existing animal shelter,"6,475 ft 2",Town of Little Elm,"100 W. Eldorado Parkway, Little Elm, Texas 75068",214-975-0400,"Hidell and Associates Architects, Inc.","3033 Kellway Drive Suite 120, carrollton, Texas 75006",(972) 416-4666,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026008517,
Southstone Yards Parking Phase 2 Bldg,TABS2026008510,Southstone Yards Phase 2,"4201 Cirrus Way, Frisco, TX 75034",Denton,3/3/2025,12/31/2027,"$70,000,000",New Construction,"This project is privately funded, on private land for private use.","Is a 7 story office building. The ground floor will house a lobby area, retail space, conference space, fitness area with locker rooms, service area, service equipment area, and a loading dock.","232,700 ft 2",CH Southstone Yards Office,"3819 Maple Avenue, Dallas, Texas 75219",(214) 922-8493,Gensler,"5005 Greenville Ave, Dallas, Texas 75206",(214) 273-1615,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026008510,
RaceTrac Justin Road,TABS2026008393,RaceTrac,"1809 Justin Road, Flower Mound, TX 75028",Denton,7/10/2026,11/13/2026,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of existing RaceTrac convenience store.,"4,065 ft 2","RaceTrac, Inc.","200 Galleria Parkway Southeast, Atlanta, Georgia 30339",(229) 328-6778,GPD Group Professional Corporation,"520 S. Main Street, Suite 2531, Akron, Ohio 44311",678-781-5069,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026008393,
QuikTrip #912 Fryer Project,TABS2026008382,QuikTrip #912,"3113 W. University Drive, Denton, TX 76207",Denton,3/22/2026,4/6/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Reorganization off existing kitchen equipment including addition of new fryer units.  300 sf.,300 ft 2,"QT South, LLC","4705 S. 129th East Avenue, Tulsa, Oklahoma 74134",(945) 455-6426,"Daniel D. Filuk, Architect","1747 E. Morten Ave., Suite 111, Phoenix, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026008382,
Little Caesars Hickory Creek,TABS2026008348,Victory Shops,"3100 Teasley Dr., Suite 131, Hickory Creek, TX 76210",Denton,1/3/2026,3/3/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish-out of a small format food service restaurant within an existing 1st gen lease space.,"1,500 ft 2","Victory Shops at Hickory Creek, LLC","2911 Turtle Creek Blvd., Suite 700, Dallas, Texas 75219",(972) 707-9555,James A. Lastovica,"1805 N. 2nd St., Suite 5285, Rogers, Arkansas 72756",(469) 722-7774,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026008348,Umar F. Ibrahim
Geotex Engineering,TABS2026008210,Geotex Engineering,"2701 Hartlee Field Rd, Denton, TX 76208",Denton,1/5/2026,3/31/2026,"$60,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",This is an existing 2 story building w/ existing parking.  There will be minor interior wall demo and new toilet layout.  ,"10,000 ft 2",JJP LLC,"PO Box 855, Collinsville, Texas 76233",940-367-1662,Dallas Proctor Architect,"1602 W. Business 380 S. 800, Decatur, Texas 76234",(214) 244-0506,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026008210,
KAAPI KRAVINGS INTERIOR FINISH-OUT,TABS2026008158,4116,"4116 TX HIGHWAY 121, SUITE 105, Carrollton, TX 75010",Denton,12/1/2025,4/1/2026,"$187,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INTERIOR FINISH-OUT OF EXISTING SPACE TO BE RENOVATED INTO A COFFEE SHOP OF APPROX. 1,400 SQFT.","1,400 ft 2",Prabu Kasireddy,"10311 Sandbar Drive, Irving, Texas 75063",(805) 358-2503,DESIGN 3 & ASSOCIATES,"2222 MEDICAL DISTRICT DRIVE, SUITE 1203, Dallas, Texas 75235",(214) 245-8024,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026008158,Nanda Korvi
