project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Spec Suite 101,TABS2024017173,Parc Plaza Bedford,"1305 AIRPORT FWY Ste 101, Bedford, TX 76201",Denton,4/29/2024,7/31/2024,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",renovations to existing suite in existing building,"2,120 ft 2","Bedford Medical Properties, LLC","800 W Madison St, Ste 400, Chicago, Illinois 60607",(214) 461-2354,Lincoln Property  Company,"8140 Walnut Hill Lane Suite 700, Dallas, Texas 75231",(214) 461-2354,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017173,
"Caliber Collision at Gateway, Lot 3",TABS2024017026,Caliber Collision,"8141 Gateway Dr. Suite 270, Argyle, TX 76226",Denton,6/1/2024,7/31/2024,"$700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement from existing church to autobody repair.  ,"8,634 ft 2","CDI 8141 Gateway, LLC","8141 Gateway Dr. Suite 270, Argyle, Texas 76226",(940) 218-6680,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024017026,
Emily's Studio,TABS2024016957,Emily's Studio,"4220 FM 2450, Krum, TX 76249",Denton,4/29/2024,6/30/2024,"$250,000",New Construction,"This project is privately funded, on private land for private use.","1800 SQ FT WAREHOUSE, 1800 SQ FT OFFICE AND BATHROOMS","3,200 ft 2",JOHN HART,"4109 FM 156 N, Krum, Texas 76249",(940) 453-3382,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024016957,
Relive Health,TABS2024016876,The Highlands of Flower Mound,"6101 Long Prairie Suite 700, Flower Mound, TX 75028",Denton,5/6/2024,8/5/2024,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of existing tenant space.  No exterior or site work included.,"1,942 ft 2","InvenTrust Property Management, LLC","5057 Keller Springs Road Suite 450, Addison, Texas 75001",(469) 801-9228,Lokal Workshop LLC,"PO Box 531 -, Haslet, Texas 76052",1-903-245-4324,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024016876,John Walker
Pinstack Westlake,TABS2024016865,Pinstack Westlake,"3650 Parish Lane, Westlake, TX 76262",Denton,4/15/2024,2/15/2025,"$11,000,000",New Construction,"This project is privately funded, on private land for private use.","New shell building and interior finish-out of an entertainment and restaurant / bar facility primarily constructured of concrete tilt-up construction and some pre-fabricated, structural cold-formed metal framing.","53,360 ft 2","PS Westlake, LLC","5310 Harvest Hill Rd., Ste. 200, Dallas, Texas 75230",(469) 914-2878,"O'Brien & Associates, Inc.","1722 Routh St., Ste. 122, Dallas, Texas 75201",(972) 788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024016865,
Toastique Interior Tenant Remodel,TABS2024016852,Windsor Ridge Retail,"4610 Long Prairie Rd #130, Flower Mound, TX 75028",Denton,6/3/2024,8/23/2024,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of existing space into new counter service restaurant. ,"1,150 ft 2",Windsor Ridge Retails Partners LP,"8235 Douglas Ave. #350, Flower Mound, Texas 75028",(214) 378-1212,Lasky Architect PA,"3330 NE 34th St., Ft Lauderdale, Florida 33308",954-566-5051,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024016852,Stephen Wright
Southlake Daycare - Nolen Drive,TABS2024016848,Southlake Daycare - Nolen Drive,"360 S Nolen Drive, Suite 120, Southlake, TX 76092",Denton,5/31/2024,9/2/2024,"$1,100,000",New Construction,"This project is privately funded, on private land for private use.",New Construction Tenant Finish Out for a Preschool/Daycare use in Existing Shell Building,"7,500 ft 2",Darden Properties,"350 South Nolen, Southlake, Texas 76092",(817) 481-0029,Rawls Culver Architects,"901 North McDonald Street Suite 203, McKinney, Texas 75069",(972) 529-9790,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024016848,
Bagel Shop,TABS2024016750,Commons at Northlake Building 3,"1242 FM 407, Suite 300, Northlake, TX 76226",Denton,5/15/2024,1/31/2025,"$326,475",New Construction,"This project is privately funded, on private land for private use.",Interior Finish Out,"1,451 ft 2",Office Equity Solutions,"365 Miron, Suite A, Southlake, Texas 76092",(817) 416-3981,Kline Hardin Architects,"701 Canyon Dr., Suite 110, Coppell, Texas 75019",(972) 331-5699,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024016750,
MCF - Frisco Hospital ED Assessment,TABS2024016727,Medical City of Frisco Hospital,"Frisco Square Blvd, Frisco, TX 75034",Denton,6/20/2024,8/20/2024,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Design 433 usf,433 ft 2,"Columbia Medical City of Plano, L.P.","5500 Frisco Square Blvd, Frisco, Texas 75034",(469) 269-1563,MPI Architects,"4949 Addison Circle, Addison, Texas 75001",(972) 788-0078,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024016727,
Walmart Fuel Station 3777.1001,TABS2024016716,Walmart Fuel Station,"12220 FM 423, Frisco, TX 75033",Denton,9/10/2024,1/31/2025,"$2,500,000",New Construction,"This project is privately funded, on private land for private use.",New Walmart fuel station with a 440 sf Kiosk and 10 stack fuel dispensers.,440 ft 2,Walmart Real Estate Trust,"2608 SE J Street, Bentonville, Arkansas 72712",(479) 273-4900,"SGA Design Group, P.C.","1437 S Boulder Ave Suite 550, Tulsa, Oklahoma 74119",(918) 587-8600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024016716,
Aubrey Main Street Beautification,TABS2024016686,N/A,"S Main Street, 107, Aubrey, TX 76227",Denton,7/1/2024,9/15/2024,"$619,283",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Adding parrallel parking spots, installing curb and gutter, regarding roadway and installing electrical improvements like power bollards and light poles.","2,000 ft 2",City of Aubrey,"S. Main St., 107, Aubrey, Texas 76227",(940) 440-9343,Teague Nall and Perkins Inc.,"3200 S Interstate 35 East, Denton, Texas 7621",940-204-5005,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024016686,
