project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Soccer Field,TABS2026001372,Qalam Institute,"4200 INTERNATIONAL PARKWAY, Carrollton, TX 75007",Denton,10/27/2025,12/30/2025,"$84,000",New Construction,"This project is privately funded, on private land for private use.",Installation of an artificial turf field on existing ground and a half-sized concrete basketball court.,"9,600 ft 2",QALAM EDUCATION FUND INC,"4200 INTERNATIONAL PKWY, CARROLLTON, Texas 75007",(301) 343-5757,KNIGHT GROUP ARCHITECTS,"4019 SHADY FORGE TRAIL, ARLINGTON, Texas 76005",817913235,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001372,
Walmart Special Project #5707,TABS2026001323,Walmart store #5707,"11700 E. US 380, Cross Roads, TX 76227",Denton,9/26/2025,1/9/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Installation of tortilla maker and warmer in grocery/deli area. Installation of ice maker and water dispenser in associate breakroom. ,100 ft 2,Walmart Real Estate Business Trust,"PO Box 8050, Bentonville, Arkansas 72716",4-795-35--5649,pb2 architecture + engineering,"4886 W. Pauline Whitaker Pkwy, ste 200, Rogers, Arkansas 72758",(479) 636-3545,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001323,
Walmart Special Project #3777,TABS2026001306,Walmart,"12220 FM 423, Frisco, TX 75033",Denton,9/24/2025,1/1/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Installation of tortilla maker and warmer in grocery/deli area. Installation of ice make and water dispenser in associate breakroom. ,100 ft 2,Walmart Real Estate Business Trust,"PO Box 8050, Bentonville, Arkansas 72716",4-795-35--5649,pb2 architecture + engineering,"4886 W. Pauline Whitaker Pkwy, ste 200, Rogers, Arkansas 72758",(479) 636-3545,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001306,
RDO Equipment Denton Facility,TABS2026001261,RDO Equipment Denton Facility,"West University Drive - US 380, Denton, TX 76207",Denton,11/1/2025,12/31/2026,"$9,500,000",New Construction,"This project is privately funded, on private land for private use.","31,320 SF, RDO Sales and service facility, with showroom, offices, parts warehouse and large vehicle service bays. ","31,320 ft 2","RDO Equipment, Inc.","225 Broadway N, Fargo, North Dakota 58102",(701) 540-8677,RSP Architects,"600 W 6th St #100, Fort Worth, Texas 76102",(682) 200-0346,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001261,
Wholesale Bakery & Supplies,TABS2026001254,Windhaven Industrial,"5551 Windhaven Pkwy, Lewisville, TX 75056",Denton,11/17/2025,1/19/2026,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior 2,614sf office space addition in an existing shell building, renovation of 21,538sf existing warehouse space","24,152 ft 2","AR Industrial NO. 5, LTD","1722 Routh Street Suite 770, Dallas, Texas 75201",(214) 270-1000,O'Brien Architects,"1722 Routh St Suite 122, Dallas, Texas 75201",972-788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001254,Alex Duong
CHAMPAGNE AND CAKE,TABS2026001245,CHAMPAGNE AND CAKE,"3405 Long Prairie Road, Flower Mound, TX 75022",Denton,10/1/2025,1/30/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel and finish out a new bakery/wine bar.,"1,624 ft 2",FM Investments,"5452 Glen Lakes Drive, Suite 203, Dallas, Texas 75231",(214) 696-2600,Besada Enterprises LLC,"3709 Colonnade Grove Drive, Frisco, Texas 75033",(786) 285-1869,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001245,Melani Fisher
228.802 Mustang Building 2- Spec Office,TABS2026001231,Mustang Bldg - 2,"1825 Mustang Ct, Southlake, TX 76092",Denton,11/1/2025,3/2/2026,"$392,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",new Spec Office,"1,890 ft 2",Stephen L. Sloan,"201 W Commerce St, Dallas, Texas 75208",(214) 649-5112,"Meinhardt & Associates Architects, P.L.L.C.","14643 Dallas Parkway Ste 636, PLANO, Texas 75254",(214) 714-2571,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001231,
Abby's Catering Tenant Improvement,TABS2026001196,Abby's Catering,"1200 Lakeside Parkway, Flower Mound, TX 75028",Denton,9/2/2025,2/15/2026,"$10,152,557",Renovation/Alteration,"This project is privately funded, on private land for private use.","Converting 48,487 sq ft sound studio to flight kitchen","48,487 ft 2",Prologis,"1800 Wazee Street, Suite 500, Denver, Colorado 80202",(972) 884-9247,MCA Architects,"812 SW Washington Street, Suite 800, Portland, Oregon 97205",503-226-0622,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001196,Greg Den Herder
Walmart Special Project,TABS2026001192,Walmart,"355 Stonebrook Parkway, Frisco, TX 75036",Denton,9/26/2025,2/5/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Installation of tortilla maker and warmer in grocery/deli area. Installation of ice maker and water dispenser in associate breakroom,100 ft 2,Walmart Real Estate Business Trust,"PO Box 8050, Bentonville, Arkansas 72716",4-795-35--5649,pb2 architecture + engineering,"4886 W. Pauline Whitaker Pkwy, ste 200, Rogers, Arkansas 72758",(479) 636-3545,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001192,
iCode Aubrey TX,TABS2026001135,Providence Village Retail Shops,"804 Main Street Suite 101, Providence Village, TX 76227",Denton,10/24/2025,1/23/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior tenant fit out 1,774 sq ft","1,774 ft 2","800 Main Street Providence Village Owner, LLC","9010 Overlook Boulevard, Brentwood, Tennessee 37027",(615) 375-0419,RSW Consultants,"12305 Colwick, San Antonio, Texas 78216",(210) 408-1860,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001135,Hasan Jessa
