project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Kline Hardin,TABS2024013441,Crown Center at Castle Hills Phase 1,"1961 State Highway 121, Suite 250, Lewisville, TX 75056",Denton,4/1/2024,8/1/2024,"$450,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Finnish our of shell office space,"5,588 ft 2",Crown Center CH Office LLC,"4400 State Highway 121, Suite 900, Lewisville, Texas 75056",(972) 410-6597,Kline Hardin,"701 Canyon Drive, Suite 110, Coppell, Texas 75019",972-331-5699,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013441,
Emmanuel Chin Baptist Church - Infill Addition,TABS2024013424,Emmanuel Chin Baptist Church,"1687 S. Edmonds Lane, Lewisville, TX 75067",Denton,4/1/2024,1/15/2025,"$5,200,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","This proposed project consists of the construction of a 13,283 SF one-story church facility infill between two existing structures. The first being a 4,818 SF fellowship hall/classroom structure and the second, a 6,108 SF sanctuary structure. ","13,283 ft 2",Emmanuel Chin Baptist Church,"1687 S. Edmonds Lane, Lewisville, Texas 75067",972.890.3239,"Dimensional Dynamics, Inc. - Architects & Planners","237 Kirkbrae Road, Kennett Square, Pennsylvania 19348",610.388.0755,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013424,
Nation's Giant Hamburger -Denton Tx,TABS2024013416,Nation Giant Burger,"2655 W University Dr, Denton, TX 76201",Denton,5/1/2024,11/1/2024,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",tenant finish out ,"2,800 ft 2","RR Town Center Associates, LLC c/o Fidelis Realty Partners Ltd","4500 Bissonnet Street Suite 200, Bellaire, Texas 77401",(713) 693-1437,"ID Studio4, LLC","6201 Campus Circle Dr E, Irving, Texas 75063, Texas 75063",(469) 579-2227,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013416,Ryan Alameda -Nations Food Service
Retail Store - Building 2,TABS2024013330,LKR Plaza Retail Store,"501 FM 2281 Old Denton Road, Lewisville, TX 75057",Denton,4/1/2024,5/1/2025,"$750,000",New Construction,"This project is privately funded, on private land for private use.",Shell Building 2,"11,466 ft 2",Laxmikanth Beeram,"6131 Bonanza Creek Road, Frisco, Texas 75036",(972) 897-7993,"FK + Architect, LLC","400 Chisholm Place, Suite 310, Plano, Texas 75075",(972) 424-1325,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013330,
Retail Store - Building 1,TABS2024013329,LKR Plaza Retail Store,"501 FM 2281 Old Denton Road, Lewisville, TX 75057",Denton,4/1/2024,5/1/2025,"$750,000",New Construction,"This project is privately funded, on private land for private use.",Shell building 1,"8,487 ft 2",Laxmikanth Beeram,"6131 Bonanza Creek Road, Frisco, Texas 75036",(972) 897-7993,"FK + Architect, LLC","400 Chisholm Place, Suite 310, Plano, Texas 75075",(972) 424-1325,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013329,
Branded Bowls,TABS2024013302,Argyle Neighborhood Shops,"125 FM 407 #100, Argyle, TX 76226",Denton,4/8/2024,7/12/2024,"$400,000",New Construction,"This project is privately funded, on private land for private use.",interior restaurant finish out of new construction shell space,"2,932 ft 2",Argyle Neighborhood Shops by Slate LLC,"5729 Lebanon Rd., Frisco, Texas 75034",(469) 438-1905,Apogee Architectural,"16775 Addison Rd #350, Addison, Texas 75001",940-268-1661,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013302,Brian Gasperson
Montare,TABS2024013292,Lakeside International Office Center,"777 International Parkway Suite 120, Flower Mound, TX 75022",Denton,2/12/2024,5/31/2024,"$121,935",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office renovation,"1,986 ft 2",FM 2499 Office Venture LP,"909 LAKE CAROLYN PKWY SUITE 150, IRVING, Texas 75039",(469) 533-4131,Schwabauer Design,"1600 N. Collins Suite 1900, Richardson, Texas 75080",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013292,
The Meadowlands,TABS2024013283,Flower Mound Office Ventures,"3411 Cross Timbers Road, Flower Mound, TX 75028",Denton,4/1/2024,4/1/2025,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.",New construction for an office shell building,"11,162 ft 2",Flower Mound Office Ventures,"3419 Cross Timbers Road Suite 101, Flower Mound, Texas 75028",(405) 720-1114,Cross Timbers Architects,"4315 Windsor Centre Trail Suite 400, Flower Mound, Texas 75028",972-355-7754,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013283,
Lakeside Village Parking Garage,TABS2024013282,Lakeside Village Parking Garage,"300 Sunset Blvd, Flower Mound, TX 75022",Denton,4/15/2024,3/1/2025,"$15,000,000",New Construction,"This project is privately funded, on private land for private use.",3 Level underground Parking Garage with Street and sidewalk access to the top level,"217,331 ft 2",Realty Capital,"909 Lake Carolyn Pkwy, Irving, Texas 75039",(469) 533-4125,"Jamison James, Inc","2175 E Stone Rd, Wylie, Texas 75098",(214) 498-4161,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013282,
VIRTUAL SPORTS ARCADE,TABS2024013278,14111 KINGS PLAZA,"14111 KINGS ROAD, SUITE 1700 & 1800, Frisco, TX 75036",Denton,4/15/2024,7/15/2024,"$125,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR BUILD-OUT OF A COMMERCIAL SPACE,"3,106 ft 2",MANOHAR NIMMAGADDA,"4434 LAKE BREEZE DR, McKinney, Texas 75071",(469) 583-4261,S2N2 Architects LLC,"1529 Hudnall Farm Road, Keller, Texas 76248",(682) 401-2140,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024013278,
