project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
"Target #7500 Little Elm, TX 2026 New Store",TABS2025006189,"Target #7500 Little Elm, TX","SWC US 380 & Ryan Spiritas Parkway, Little Elm, TX 76227",Denton,7/7/2025,6/4/2026,"$23,500,000",New Construction,"This project is privately funded, on private land for private use.",New Target retail store.,"148,356 ft 2",Target Corporation,"50 S 10th Street Suite 400, Minneapolis, Minnesota 55403",(612) 761-5267,"RSP Architects, Ltd.","1220 Marshall Street NE, Minneapolis, Minnesota 55413",612-677-7100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006189,
Kumon Math & Reading Center of Lantana,TABS2025006163,Cloud 9,"2660 FM 407 E #300, Bartonville, TX 76226",Denton,9/15/2024,11/22/2024,"$73,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",New children school,"1,101 ft 2",Wisdompulse LLC,"2660 FM 407 E #300, Bartonville, Texas 76226",(469) 468-1461,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006163,
Dos Mezclas,TABS2025006111,Dos Mezclas,"202B S Main St., Aubrey, TX 76227",Denton,12/1/2024,1/22/2025,"$66,500",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior renovation,"2,958 ft 2","Goin, Sam & Traci","401 Hill St., Aubrey, Texas 76227",(817) 917-3681,Oceanside Construction and Training Center,"1406 N McDonald St., McKinney, Texas 75071",817-585-6421,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006111,Mit Patel
Quest Diagnostics - EH&S,TABS2025006055,Quest Diagnostics - EH&S,"2501 South State Highway 121, Lewisville, TX 75067",Denton,1/6/2025,2/28/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",ADDITION OF A LIFT AND STAIR FROM EXISTING LABATORY SPACE INTO WAREHOUSE.,240 ft 2,Quest Diagnostics,"2501 South State Highway 121 STE 1100, Lewisville, Texas 75067",626-993-4820,Ware Malcomb,"2626 Cole Ave, Ste 220, Dallas, Texas 75204",469-396-7520,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006055,
Whataburger Flowermound,TABS2025006012,Whataburger,"3201 Long Prairie Road, Flower Mound, TX 78022",Denton,3/17/2025,9/8/2025,"$2,500,000",New Construction,"This project is privately funded, on private land for private use.","The construction of a new Whataburger building involves a single-story,  3,335 square foot fast food restaurant, designed as a wood framed structure with a carefully planned layout that incorporates the brand's signature colors and logo.","3,335 ft 2",Whataburger,"300 Concord Plaza, San Antonio, Texas 78216",(210) 779-4966,Gensler,"229 E. Houston Street Suite 200, SAN ANTONIO, Texas 78205",(726) 610-4041,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006012,
"MCD TRENT & 380 - DENTON, TX",TABS2025006008,"MCD TRENT & 380 - DENTON, TX","SEC US HWY 380 & TRENT RD, Denton, TX 76249",Denton,11/1/2025,4/1/2026,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",New Construction McDonald's,"3,694 ft 2",MCDONALD'S USA LLC,"110 N. CARPENTER STREET, CHICAGO, Illinois 60607",(702) 788-6093,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006008,
Frisco Jewelry,TABS2025005973,Shops at Frisco,"8870 Coit Rd, Frisco, TX 75035",Denton,1/1/2025,4/30/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",tenant finish out for 1800 sf Jewelry store,"1,800 ft 2",Milap Soni,"8870 Coit Rd, Frisco, Texas 75035",(934) 444-6690,NSBranch Architects,"714 Liberty St 2825, Dallas, Texas 75204",(469) 478-6684,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005973,
Dave Blair Elementary School - Package 9 - Phase II,TABS2025005967,Dave Blair Elementary School,"14055 Heartside Pl, Carrollton, TX 75007",Denton,3/1/2025,9/20/2025,"$1,155,714",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","A 2500 SF interior renovation of a sped suite with 2 classrooms, 1 shared restroom, 1 storage space, a sensory room. Alternate includes replacement of HVAC exhaust fans throughout facility.","2,500 ft 2",Carrollton-Farmer's Branch ISD,"1505 Randolph St., Carrollton, Texas 75006",(972) 968-6302,DLR Group in of Texas,"2500 Pacific Avenue, Suite 1600, Dallas, Texas 75226",(214) 747-2511,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005967,
June R Thompson Elementary School - Package 2,TABS2025005964,June R Thompson Elementary Schoo,"2915 Scott Mill Rd, Carrollton, TX 75007",Denton,3/1/2025,9/20/2025,"$4,500,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","A 3450 SF interior renovation of a sped suite that includes 3 classrooms, 2 restrooms, and a new sensory room. Renovation scope also includes re-roofing majority of facility, and alternate to replace HVAC fan units.","3,450 ft 2",Carrollton-Farmer's Branch ISD,"1505 Randolph St., Carrollton, Texas 75006",(972) 968-6302,DLR Group in of Texas,"2500 Pacific Avenue, Suite 1600, Dallas, Texas 75226",(214) 747-2511,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005964,
Primoris Training  Office Building,TABS2025005962,Primoris Training Office Building,"6831 North I-35 Building 4, Denton, TX 76207",Denton,11/30/2024,9/8/2029,"$1,400,000",New Construction,"This project is privately funded, on private land for private use.",A new office building with training rooms,"8,000 ft 2",Primoris Services Corporation,"6831 N I-35 Building 1, Denton, Texas 76207",(225) 442-6351,Bates Martin Architects,"2220 San Jacinto Blvd.  #330, Denton, Texas 76205",(940) 387-4881,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005962,
