project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
GET N GO,TABS2026005980,"GET N GO, LOT 1 BLOCK A","1298 W MAIN ST., Lewisville, TX 75067",Denton,1/2/2026,9/4/2026,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",New shell and interior finish out ,"5,200 ft 2",KARIM HEMANI,"1298 W MAIN ST., LEWISVILLE, Texas 75067",214-641-6800,IXDESIGN STUDIO,"3204  San Patricio Dr., Plano, Texas 75025",(573) 529-0127,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005980,
HIdden Cove Park,TABS2026005965,Restroom Building,"20400 Hackberry Creek Park Rd, The Colony, TX 75036",Denton,12/1/2025,3/1/2026,"$50,000",New Construction,"This project is privately funded, on private land for private use.",New restroom building.,"1,500 ft 2",Marine Quest Hidden Cove LP,"1251 WILLIAM D TATE AVE UNIT 879, Grapevine, Texas 76099",(817) 373-5300,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005965,
Crave Cookies Northlake,TABS2026005955,Northlake Commons,"101 Plaza Pl Suite 100, Northlake, TX 76226",Denton,11/17/2025,3/1/2026,"$230,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",The existing space was a pharmacy that is being divided into 2 spaces. Our suite is being renovated into a franchised retail bakery. ,"1,500 ft 2",Harvest FM 407 LTD,"365 Miron Dr Suite A, Southlake, Texas 76092",(817) 269-2518,BA Architects,"701 S Main St Suite 126, Logan, Utah 84321",(801) 687-8966,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005955,Zoee Newman
2026 Summer Projects - Virginia Gallian Child Development Center,TABS2026005952,Virginia Gallian Child Development Center,"903 Audra Ln, Denton, TX 76209",Denton,6/1/2026,7/31/2026,"$612,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovation of existing 7,800 SF child development center. New 200 SF secure vestibule addition. Fire alarm system upgrade, HAC upgrades, access control upgrades, ballistic film installation.","7,800 ft 2",Denton Independent School District,"230 N. Mayhill Rd., Denton, Texas 76208",(940) 369-0202,"Corgan Associates, Inc.","401 N. Houston St., Dallas, Texas 75202",(214) 748-2000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005952,
2026 Summer Projects - Cross Oaks Elementary School,TABS2026005949,Cross Oaks Elementary School,"600 Liberty Blvd, Cross Roads, TX 76227",Denton,6/1/2026,7/31/2026,"$154,600",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovation of existing 81,700 SF elementary school. Secure vestibule upgrade, fire alarm system upgrade, upgrade all lighting to LED, new digital marquee, and ballistic film installation.","81,700 ft 2",Denton Independent School District,"230 N. Mayhill Rd., Denton, Texas 76208",(940) 369-0202,"Corgan Associates, Inc.","401 N Houston Street, Dallas, Texas 75202",(214) 748-2000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005949,
2026 Summer Projects - Providence Elementary School,TABS2026005948,Providence Elementary School,"1000 FM 2931, Providence Village, TX 76227",Denton,6/1/2026,7/31/2026,"$1,600,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Renovation of existing 79,100 SF elementary school. Flooring and paint interior refresh, upgrade all lighting to LED, new digital marquee, and ballistic film installation.","79,100 ft 2",Denton Independent School District,"230 N. Mayhill Rd, Denton, Texas 76208",(940) 369-0202,Corgan Associates Inc.,"401 N. Houston,St, Dallas, Texas 75202",(214) 748-2000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005948,
ESS 3436 Lewisville Expansion,TABS2026005940,ESS 3436 Lewisville Expansion,"2710 Denton Tap Rd, Lewisville, TX 75067",Denton,5/1/2026,5/1/2027,"$4,500,000",New Construction,"This project is privately funded, on private land for private use.","(1) 3-story climate controlled self-storage addition. Metal stud construction with masonry. Work will include mechanical, electrical, and plumbing. ","45,049 ft 2",LIfe Storage LP,"2795 E. Cottonwood Pkwy #300, Salt Lake City, Utah 87121",(801) 228-8579,Dallenbach Cole Architecture,"315 Ninth Street, San Antonio, Texas 78215",(210) 493-2234,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005940,
Pine Cone Therapy,TABS2026005878,Pine Cone Therapy,"365  CR 4374, Denton, TX 76205",Denton,12/1/2025,1/30/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","4,100 sf exiting building w/ existing parking with a new Tenant finish-out to include offices, toilets & break rm.","4,100 ft 2",Key Custom Homes,"2421 Fort Worth Dr, Denton, Texas 76205",(940) 565-6700,Dallas Proctor Architect,"1602 W. Business 380 S. 800, Decatur, Texas 76234",(214) 244-0506,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005878,
Bryson Ranch Pahase 1B,TABS2026005874,Bryson Ranch,"lights ranch rd, Pilot Point, TX 76258",Denton,4/1/2025,7/1/2026,"$246,400",New Construction,"This project is privately funded, on private land for private use.",sidewalk and barrier free ramps for single family,"72,800 ft 2",MM Bryson Ranch LLC,"1800 Valley View Ln, ste 300, Farmers Branch, Texas 75234",(214) 801-4936,KFM Engineering & Design,"3501 olympus blvd ste 100, coppell, Texas 75019",(675) 474-1422,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005874,
Kroger #572 Remodel,TABS2026005838,Kroger,"3400 FM 407 E., Bartonville, TX 76226",Denton,2/16/2026,6/24/2026,"$650,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel of an existing grocery store. Scope of work consists of new and relocated equipment/fixtures, and interior finish and decor updates. ","90,000 ft 2",Kroger Texas LP,"751 Freeport Pkwy, Coppell, Texas 75019",(469) 645-7942,Heights Venture Architects LLP,"5741 Legacy Dr., Suite 320, Plano, Texas 75024",(281) 854-6138,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005838,
