project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
J. Merrill Cigar Lounge,TABS2025009836,206 Food Hall,"206 N. Oak St., Suite 120, Roanoke, TX 76262",Denton,11/30/2024,1/31/2025,"$130,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel Space for a cigar lounge, approx 2000 sqft","2,000 ft 2",John Dancer,"206 N. Oak St, Roanoke, Texas 76262",(817) 992-5387,"Elliot Stovall, LLC","2000 Wanda Way, Arlington, Texas 76001",817-879-1808,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009836,
Bahama Bucks -Northlake,TABS2025009784,Bahama Bucks,"8131 Gateway Dr., Argyle, TX 76226",Denton,3/1/2025,7/17/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",tenant finish out of an existing leased space ,"1,500 ft 2","CDI 8131 Gateway, LLC","8131 Gateway Dr., Argyle, Texas 76226",(940) 218-6680,"ID Studio4, LLC","6201Campus Circle Dr E, Irving, Texas 75063",(469) 579-2227,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009784,"Thunder Snow, LLC -John Lemley"
SPEC SUITE,TABS2025009780,SPEC SUITE,"1624 FM 423 #STE. 300, Little Elm, TX 75033",Denton,4/1/2025,12/31/2025,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",SPEC SUITE ,"1,463 ft 2",GOLDEN WHEAT INVESTMENT LLC,"4065 E PLANO PKWY #STE. 210, PLANO, Texas 75094",(214) 649-7980,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009780,FERNANDO PEREZ
Northlake 35 Building 6 Spec Office,TABS2025009722,Northlake Building 6,"12303 Harmonson Road, Northlake, TX 76226",Denton,9/1/2025,1/31/2026,"$875,000",New Construction,"This project is privately funded, on private land for private use.",Renovation of existing shell ,"3,462 ft 2",Texas Commercial Development,"5440 Harvest Hill Road Suite 250, Dallas, Texas 75230",(972) 849-4009,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009722,
BRACHA Retail,TABS2025009717,BRACHA,"14085 King Rd, Little Elm, TX 75034",Denton,1/27/2025,4/1/2025,"$500,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Remodel,"7,037 ft 2",Sayra Carpenter & Michelle Carranza,"122 Rose Ln Suite 805, Frisco, Texas 75036",(214) 929-1978,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009717,
Northlake 35 Building 5 Spec Office,TABS2025009713,Northlake Building 5,"3433McPherson Drive, Northlake, TX 76226",Denton,9/1/2025,1/31/2026,"$675,000",New Construction,"This project is privately funded, on private land for private use.",Renovation within existing shell,"3,459 ft 2",Texas Commercial Development,"15440 Harvest Hill Road Suite 250, Dallas, Texas 75230",(972) 849-4009,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009713,
Brookside North Phase 2B,TABS2025009696,Brookside North Phase 2B Site Amenities,"Wentwood Dr, Frisco, TX 75034",Denton,1/16/2025,12/18/2025,"$60,000",New Construction,"This project is privately funded, on private land for private use.","concrete sidewalks, retaining walls / seat walls, decomposed granite area.","25,000 ft 2",BN104 Developments LLC,"4050 west park boulevard, plano, Texas 75093",(469) 804-5534,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009696,
Brookside North Phase 2A,TABS2025009694,Brookside North Phase 3 Site Amenites,"Verde Meadows Drive, Frisco, TX 75034",Denton,1/16/2025,12/18/2025,"$250,000",New Construction,"This project is privately funded, on private land for private use.","concrete sidewalk, concrete pavers, retaining walls, seat walls, site furnishings","140,000 ft 2",BN104 Developments LLC,"4050 west park boulevard, plano, Texas 75093",(469) 804-5534,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009694,
Brookside North Phase 3,TABS2025009689,Brookside North Phase 3 Site Amenites,"Wentwood Dr, Frisco, TX 75034",Denton,1/16/2025,12/18/2025,"$250,000",New Construction,"This project is privately funded, on private land for private use.","Concrete sidewalk, concrete pavers, site furnishings","130,000 ft 2",BN104 Developments LLC,"4050 west park boulevard, plano, Texas 75093",(469) 804-5534,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009689,
Mosaic PH2C,TABS2025009687,N/A,"Script Street & Flowerpot Drive, Prosper, TX 75078",Denton,3/6/2025,12/6/2025,"$500,000",New Construction,"This project is privately funded, on private land for private use.","2 AC (87120 SF) Master planned community parkways and small x lot amenities including trails, seating, lighting etc.","87,120 ft 2",Tellus Group,"5301 Headquarters Drive, Suite 120, Plano, Texas 75024",214-558-9133,TBG Partners,"2001 Bryan Street, Suite 1450, Dallas, Texas 75201",214-744-0757,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009687,
