project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Denton Launch Family Entertainment,TABS2025025496,Denton Launch Family Entertainment,"2201 S. Interstate 35 E., Denton, TX 76205",Denton,10/15/2025,3/16/2026,"$2,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Convert existing Retail Space to a Family Entertainment Center. ,"30,666 ft 2",Satwinder Singh,"385 Center Hill Rd., Gainsville, Texas 73240",(214) 412-0993,Benchmark Group,"1801 N. Lamar St. Ste 100, Dallas, Texas 75202",(214)306-9012,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025496,
"Launch - Denton, TX",TABS2025025488,Golden Triangle Mall,"2201 S. I-35E, Denton, TX 76205",Denton,10/15/2025,3/15/2026,"$2,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","TENANT IMPROVEMENT CONSISTING OF THE CONSTRUCTION OF A NEW TRAMPOLINE PARK & OTHER ATTRACTIONS, WITHIN AN EXISTING BUILDING SHELL, TO INCLUDE ALL ARCHITECTURAL, INTERIOR & ELECTRICAL, PLUMBING & MECHANICAL MODIFICATIONS & INTERIOR PARTITIONS & EQUIP.","30,368 ft 2","Chardi Kala Launch, LLC","385 Center Hill Rd., Gainesville, Texas 76240",(214) 412-0993,Ghassan E. Jahchan,"1805 N. 2nd St., Ste 3891, Rogers, Arkansas 72756",(479) 636-5004,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025488,
THDN Level 4 Data Closets,TABS2025025480,Texas Health Presbyterian Hospital Denton,"3000 I35 Frontage Road, Denton, TX 76201",Denton,9/1/2025,4/1/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Replacement/expansion in place of (2) existing Data Closets on Level 4 of Main Hospital.,500 ft 2,Ronald Braswell,"9330 Amberton Parkway, Dallas, Texas 75231",(214) 345-5276,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025480,
ADI- Dallas,TABS2025025451,West Carrollton Industrial Property,"2009 McKenzie Drive #102, Carrollton, TX 75006",Denton,9/2/2025,11/18/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Commercial tenant improvement renovating suite #102, including demolition, and construction of non-structural partitions, ceilings, finishes, and furniture/equipment and associated MEP improvements.  No change in occupancy classification.","16,351 ft 2",First Industrial Texas LP,"5310 Harvest Hill Road Suite 270, dallas, Texas 75230",972-386-4700,"Interior Architects, P.C.","615 S College St Suite 725, Charlotte, North Carolina 28202",704-247-5315,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025451,Paul Baratta| Director of Real Estate & Facilities
PANDA EXPRESS - Sanger TX,TABS2025025425,PANDA EXPRESS,"I-35 & Chapman Rd., Sanger, TX 76266",Denton,1/6/2026,7/15/2026,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.","New 2,697 SF Ground Up Fast-food Restaurant","2,697 ft 2","Panda Restaurant Group, Inc.","1683 Walnut Grove Ave., Rosemead, California 91770",(626) 799-9898,idGroup,"2641 Irving Blvd., Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025425,
OSMOWS SHAWARMA,TABS2025025407,IBP RETAIL,"3204 E. HEBRON PARKWAY UNIT #320, Carrollton, TX 75010",Denton,11/1/2025,4/1/2026,"$100,000",New Construction,"This project is privately funded, on private land for private use.","THIS IS AN INTERIOR BUILD-OUT FOR A NEW 1,800 SQ FT RESTAURANT WITHIN AN EXISTING FIRST GENERATION SPACE WITHIN A RETAIL BUILDING.","1,800 ft 2",BILLINGSLEY COMPANY,"1722 ROUTH STREET STE770, DALLAS, Texas 75201",(214) 270-0950,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025407,KAMIYE SOWEMIMO
Beach Club Car Wash,TABS2025025381,Beach Club Car Wash,"Tract 1 - Lot 12 - Block 1 - Denton County, TX Denton County CAD No. 1022241, Cross Roads, TX 76227",Denton,9/22/2025,2/23/2026,"$950,000",New Construction,"This project is privately funded, on private land for private use.","A new Beach Club Car Wash located within the Greenway Cross Roads Addition, located on Denton County ETJ land.  The building will include a wash tunnel, an equipment room, and a one single-user restroom.  ","1,980 ft 2","720 & 380, Ltd.","2808 Fairmont Street Suite 100, Dallas, Texas 75201",(724) 462-9614,The Office of Robert C. Stickles,"3104 East Camelback Road, Phoenix, Arizona 85016",(724) 462-9614,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025381,Justen Cassidy
Bright Industries,TABS2025025356,Castle Hills Village Shops,"2520 King Arthur Blvd, Suite 215, Lewisville, TX 75056",Denton,8/8/2025,2/27/2026,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of interior office finish out,"13,378 ft 2",Castle Hills Village Shops LLC,"4400 State Highway 121 Suite 900, Lewisville, Texas 75056",(972) 410-6546,KlineHardin,"1921 State Hwy 121, Suite 250, Lewisville, Texas 75056",(972) 331-5699,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025356,Parker Bright
Denton Grocery and Liquor Store,TABS2025025321,Denton Grocery and Liquor Store,"4005 I-35, Denton, TX 76207",Denton,8/18/2025,11/18/2025,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodeling existing building,"2,564 ft 2",Nandi  Bhattarai,"5509 MONTCLAIR DR, COLLEYVILLE, Texas 76034",(817) 262-8373,Horizon Engineering,"13512 Fergus Dr, Haslet, Texas 76052",(409) 225-8219,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025321,
Liquor Store,TABS2025025200,Argyle Station,"8595 HWy 377 Ste. 1D, Argyle, TX 76226",Denton,8/5/2025,10/31/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Liquor store buildout.,"2,500 ft 2",Argyle Development LLC,"PO Box 325, Argyle, Texas 76226",(303) 808-9795,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025025200,
