project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Spec Office @ First Park 121 Building F,TABS2025027092,First Park 121 Building F,"501 Holfords Prairie Road, Lewisville, TX 75056",Denton,2/3/2025,5/1/2026,"$800,000",New Construction,"This project is privately funded, on private land for private use.","New speculative office suite within a shell industrial distribution building.  The suite includes private office, open office, break room and restrooms","4,000 ft 2",FR Lewisville Midway LLC,"5310 Harvest Hill Rd Ste 270, Dallas, Texas 75230",(972) 419-5715,"Alliance Architects, Inc.","1600 N Collins Blvd., Suite 1000, Richardson, Texas 75080",(972) 233-0400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027092,
KHA Accountants,TABS2025027089,314 E Hickory Street Building,"314 E Hickory Street Suite 117, Denton, TX 76201",Denton,9/17/2025,11/3/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Construction of new office within an existing building.,"2,900 ft 2","Headliner Investments, LLC","525 S Loop 288 Suite 330, Denton, Texas 76205",(940) 382-5300,Bates & Martin Architects,"2220 San Jacinto Blvd., Suite 330 Suite 330, Denton, Texas 76205",(940) 387-4881,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027089,
"#3286-253 Hickory Creek/Denton, TX - Tenant Space",TABS2025027059,Walmart #3286,"1035 Hickory Creek Blvd, Hickory Creek, TX 75065",Denton,8/29/2025,10/17/2025,"$255,446",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel - 1,265sf","1,265 ft 2",Walmart Real Estate Business Trust,"2608 SE J Street, Bentonville, Arkansas 72716",(800) 876-5309,Cyntergy,"810 S Cincinnati Ave., Ste. 200, Tulsa, Oklahoma 74119",(918) 877-6000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027059,
OAC PROPERTIES,TABS2025027046,ZIDON INTERNAL MEDICINE,"2120 PRAIRIE DR. SUITE 302, Prosper, TX 75078",Denton,9/22/2025,12/23/2025,"$249,790",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"1,940 ft 2","AOC PROPERTY, LLC","10695 ASTORIA DR., FRISCO, Texas 75035",(631) 334-2342,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027046,
T1395 Vista Ridge,TABS2025027012,Target,"725 Hebron Pkwy, Lewisville, TX 75057",Denton,3/2/2026,8/14/2026,"$8,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Exterior and Interior remodel,"40,000 ft 2",Target Corporation,"1000 Nicollet Mall, Minneapolis, Minnesota 55403",(651) 592-1241,Sargenti Architects,"461 From Road, Paramus, New Jersey 76521",(201) 364-1227,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027012,
Denton County MHMR Administration Offices - Phase II,TABS2025027008,Denton County MHMR Center,"1614 Scripture Street, Denton, TX 76201",Denton,9/8/2025,3/31/2026,"$1,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Interior renovation to provide offices and support spaces. 9800 square feet,"9,800 ft 2",Denton County MHMR,"1614 Scripture Street, Denton, Texas 76201",(940) 435-5339,"SBL Architecture, Inc.","1000 Ballpark Way, Suite 200, Arlington, Texas 76011",(817) 792-2100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027008,
Hey Yogurt,TABS2025027004,THE GREAT OASIS,"2225 Old Denton Road, BLDG 2, SUITE 250, Carrollton, TX 75006",Denton,10/1/2025,12/1/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",the first tenant improvement from the white box shell. ,"1,300 ft 2",Grand Plaza LLC,"6505 Park Blvd., Suite 306 PMB 424, plano, Texas 75093",(469) 878-4431,g1 construction,"PO Box 92293, southlake, Texas 76092",405-365-7727,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027004,JYN HOSPITALITY GROUP LLC
Celina Elementary #7,TABS2025026977,Celina Elementary #7,"16251 Carey Rd, Celina, TX 75009",Denton,1/8/2026,3/4/2027,"$50,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",new elementary school,"105,000 ft 2",Celina ISD,"205 S Colorado St., Celina, Texas 75009",(469) 742-9100,VLK,"5801 Tennyson Pkwy #100, Plano, Texas 75024",(972) 265-1885,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026977,
Pad and Paddle,TABS2025026974,Pad and Paddle Sports Center,"1000 Spinks Rd Suite - 200, Lewisville, TX 75067, Lewisville, TX 75067",Denton,8/1/2025,1/1/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","uite 200 occupies 26167 square feet of space. The scope of work includes electrical wiring for lights, low voltage wiring for camera and speakers. Addition of reception ,rest rooms, HVAC ducts and flooring.","26,167 ft 2",Jamil Ashour,"1000 Spinks Rd suite 200, Lewisville, Texas 75067",469) 718-0004,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026974,Natasha Sarangi
501 Gerault #120 Break Room & RR Add'n,TABS2025026926,501 Gerault,"501 Gerault Suite 120, Flower Mound, TX 75028",Denton,9/26/2025,12/31/2025,"$310,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Addition of a Break Room and Warehouse restrooms in existing warehouse.,"1,450 ft 2",Transwestern,"5001 Spring Valley Road Suite 400W, Dallas, Texas 75240",(972) 776-7000,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026926,
