project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
FITNESS ROOM,TABS2024016106,HIGHLAND VILLAGE COMPLEX,"120 MAIN ST, Highland Village, TX 75077",Denton,6/20/2024,9/30/2024,"$55,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",FITNESS ROOM FINISH-OUT FROM AN EXISTING LEASING OFFICE.,"1,560 ft 2",STONEWEG,"360 CENTRAL AVE, SAINT PETERSBERG, Florida 33701",(214) 693-2662,ZSTUDIO DESIGN,"2225 S 1ST ST, GARLAND, Texas 75041",(972) 897-3966,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024016106,
Starbucks Building Shell,TABS2024016103,Starbucks Denton,"100 S Loop 288, Denton, TX 76209",Denton,7/1/2024,1/13/2025,"$714,182",New Construction,"This project is privately funded, on private land for private use.",New ground up Starbucks building shell with a drive thru window. Plans for interior finish out will be submitted separately at a later time.,"1,200 ft 2",CJ Real State LLC,"3825 Camp Bowie, Fort Worth, Texas 76107",(817) 665-2352,Integrated Studio LLC,"250 Treeline Park, San Antonio, Texas 78209",(210) 595-9710,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024016103,
101 Travis St,TABS2024016093,101 Travis St,"101 Travis St, Roanoke, TX 76262",Denton,6/1/2024,12/1/2024,"$1,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior gut out and recladding of Front Facade,"5,800 ft 2","Texas BAH, LLC","4035 Aspen Ln., Westlake, Texas 76262",(817) 633-1600,"VLK Architects, Inc.","1320 Hemphill St, Suite 400, Fort Worth, Texas 76104",(817) 633-1600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024016093,
SUGANDHA,TABS2024016009,SUGANDHA,"1951 FM 432 #STE. 600, Little Elm, TX 75068",Denton,8/1/2024,12/31/2024,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR RENOVATION ,"1,275 ft 2",THANI PROPERTIES LLC,"5015 ADDISON CIRCLE #STE. 288, ADDISON, Texas 75001",(469) 400-4225,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024016009,GOVERDHAN KURVA
Level 4 Demising Walls Phase 2,TABS2024015996,Varispace Southlake,"1900 W Kirkwood Blvd, Suite 4700C, Southlake, TX 76092",Denton,5/13/2024,7/26/2024,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Addition of demising walls,"2,500 ft 2",Vari,"450 Freeport Blvd Suite 2100, Coppell, Texas 75019",(469) 391-0675,Corgan,"401 North Houston Street, Dallas, Texas 75202",1-214-977-3316,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015996,
3720 N. Josey LN. Suite 108,TABS2024015977,3720 N. Josey LN.,"3720 N. Josey Ln. Suite 108, Carrollton, TX 75007",Denton,4/29/2024,6/28/2024,"$83,017",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel to provide offices, partition wall and restroom. ","1,150 ft 2",Josey Rosemeade LLC,"8235 Douglas Ave. Suite 600, Dallas, Texas 75225",(214) 265-8067,"GSO Architects, Inc.","5310 Harvest Hill Rd. Suite 226 LB. 156, Dallas, Texas 75230",(972) 385-9651,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015977,
22-274.101 Park Bldg 4 - Subaru SE Office Tenant,TABS2024015958,101 Park Bldg 4,"300 N Freeport Parkway, Coppell, TX 75019",Denton,5/15/2024,8/22/2024,"$4,100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",New Tenant Improvement Office ,"29,290 ft 2",Prologis,"2021 Mckinney Avenue, Dallas, Texas 75201",(972) 884-9240,"Meinhardt & Associates Architects, P.L.L.C.","14643 Dallas Parkway, Dallas, Texas 75254",(972) 980-8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015958,
Windhaven Industrial,TABS2024015953,Windhaven Industrial,"NWC of Windhaven Pkwy & Trinity Dr., Lewisville, TX 75056",Denton,5/10/2024,6/10/2024,"$9,000,000",New Construction,"This project is privately funded, on private land for private use.",New shell warehouse,"199,415 ft 2",Billingsley Company,"1722 Routh St. Suite 1313, Dallas, Texas 75201",(214) 270-1000,O'Brien Architects,"5800 Democracy Drive Suite 200-B, Plano, Texas 75024",(972) 788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015953,
CLAPPER OFFICE FIT-OUT,TABS2024015938,OFFICE SPACE,"2601 SH 121 #STE. 102, Lewisville, TX 75067",Denton,4/15/2024,1/10/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR REMODEL ,"2,500 ft 2",EDISON CHEN/MENG WANG,"1112 WINNSBORO CT, ALLEN, Texas 75401",(571) 528-4501,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015938,
Sanger Wedding Venue,TABS2024015934,Sanger Wedding Venue,"4777 FM 455 W, Sanger, TX 76266",Denton,4/11/2024,7/1/2024,"$900,000",New Construction,"This project is privately funded, on private land for private use.",New metal building for an event and wedding venue,"13,047 ft 2",David Lopez,"4777 FM 455 W, Sanger, Texas 76266",(940) 594-3930,Bates & Martin Architects,"2220 San Jacinto Blvd Suite 330, Denton, Texas 76205",(940) 387-4881,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015934,
Marcos Pizza,TABS2024015931,Southwest Frontier Retail,"2965 FM 1385 Suite 500, Aubrey, TX 78227",Denton,5/15/2024,9/30/2024,"$175,000",New Construction,"This project is privately funded, on private land for private use.",Tenant finish out of existing shell building,"1,154 ft 2",DuWest Realty,"4403 N Central Expwy. Suite 200, Dallas, Texas 75205",(722) 834-4489,S-Cubed Architects,"124 Donald Dr., Hurst, Texas 76053",(817) 431-0741,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015931,Max Yadegar
Project 6.0,TABS2024015916,McMaster-Carr Supply Company,"Independence Pkwy., Fort Worth, TX 76262",Denton,5/1/2024,1/30/2027,"$225,000,000",New Construction,"This project is privately funded, on private land for private use.","Climate- controlled facility with distribution and office space, establishing operations by 2028. The distribution center will utilize automation and human capital to supply an array of industrial parts to local and national customers","841,000 ft 2",McMaster-Carr Supply Company,"600 N. County Line Rd., Elmhurst, Illinois 60126",(404) 346-7000,Corgan Associates,"401 N Houston, Dallas, Texas 75202",214-748-2000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015916,
Slyde's Car Wash,TABS2024015843,Slyde's CW,"2801 Flower Mound Rd., Flower Mound, TX 75028",Denton,6/3/2024,12/20/2024,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Amended Site Plan,"114,184 ft 2",Joseph Halboth,"2401 Justin Rd., Flower Mound, Texas 75028",(972) 998-6114,A Plus Design Group,"2653 Sagebrush Dr. #200, Flower Mound, Texas 75028",972-724-4440,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015843,
Grace Methodist Church Soccer Fields,TABS2024015829,Grace Methodist Church,"3521 Main Street, Frisco, TX 75034",Denton,5/1/2024,12/1/2024,"$1,162,000",New Construction,"This project is privately funded, on private land for private use.","Proposed athletic fields. No proposed structures. The disturbed land area is approximately 252,648 sqft for this project. ","252,648 ft 2",Grace Avenue United Methodist Church,"3521 Main Street, Frisco, Texas 75034",972-335-2882,"Bohler Engineering TX, LLC","2600 Network Blvd., Suite 310, Frisco, Texas 75034",469-458-7300,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015829,"Sting Soccer Group, LP"
Dave's Hot Chicken -Denton Tx,TABS2024015797,Dave's Hot Chicken,"2710 W University Drive Suite 1040, Denton, TX 76201",Denton,6/1/2024,10/21/2024,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",New tenant finish out of a story building along with improvements ,"2,331 ft 2",RAYZOR RANCH MARKETPLACE ASSOCIATES LLC,"8140 WALNUT LN STE 400, Dallas, Texas 75231",(412) 606-1414,"ID Studio4, LLC","6201 Campus Circle Dr E, Irving, Texas 75063",(469) 579-2227,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015797,MK Towne Crossing Associates LLC-Sherri Pavloske
El Paisa,TABS2024015793,El Paisa,"1912 Parker Rd, Carrollton, TX 75010",Denton,5/13/2024,11/25/2024,"$700,000",New Construction,"This project is privately funded, on private land for private use.",Construction of a restaurant with drive-thru service.,"3,516 ft 2",EPCM Realty Inc,"2008 N. Interstate 35E, Carrollton, Texas 75006",(469) 556-2007,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015793,
Sherwin Williams Tenant Improvements,TABS2024015771,M-380 Industrial Building 4,"1915 Masch Branch Rd, Denton, TX 76207",Denton,5/30/2024,8/1/2024,"$400,000",New Construction,"This project is privately funded, on private land for private use.","New Construction of a 4,211 sf office consisting of interior tenant improvements. ","10,125 ft 2","Box 380 Industrial, LLC","2544 Tarpley Road, Suite 106, Carrollton, Texas 75006",(972) 897-2060,"RGA Architects, Inc.","301 S Oak St Ste 100, Roanoke, Texas 76262",817-430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015771,
Walmart 263 - New Store,TABS2024015735,Walmart 263 (New),"16600 FM 423, Frisco, TX 75033",Denton,6/11/2024,8/1/2025,"$13,500,000",New Construction,"This project is privately funded, on private land for private use.","New Building - 197,399sf","197,399 ft 2",Walmart Real Estate Business Trust,"2608 SE J Street, Bentonville, Arkansas 72716",(479) 360-3982,"BRR Architecture, Inc.","8131 Metcalf Avenue, Suite 300, Overland Park, Kansas 66204",(913) 236-3480,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015735,
Doubletree Ranch Park Barn Renovation - Party Room,TABS2024015695,Barn,"310 Highland Village Road, Highland Village, TX 75077",Denton,4/8/2024,6/8/2024,"$60,030",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation an existing concession room into a party room for events.  Demolition inludes removing kitchen equipment, relocating a water heater, removing concession window and wall below and replacing with a storefront door system. ",591 ft 2,City of Highland Village,"1000 Highland Village Road, Highland Village, Texas 75077",(972) 317-7430,Brohard Architecture,"3028 Selma Lane, Farmers Branch, Texas 75234",(817) 705-6275,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024015695,
