project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Reliance Bldg A & B,TABS2025017504,Reliance Development,"17551 Matany Dr, Justin, TX 76247",Denton,5/1/2025,9/1/2025,"$500,000",New Construction,"This project is privately funded, on private land for private use.",New office and warehouse buildings 11940 sf,"11,940 ft 2",Roman Ranch LLC,"17551 Matany Rd, Justin, Texas 76247",(972) 897-6263,Blake Architecture,"1202 S White Chapel Blvd Suite A, Southlake, Texas 76092",817-488-9397,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017504,
STONER'S PIZZA JOINT,TABS2025017501,STONER'S PIZZA DENTON,"1507 W OAK ST, Denton, TX 76201",Denton,5/21/2025,9/1/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",TENANT FINISH OUT,"1,514 ft 2","ARRINGTON, DAPHNE LAPAGE TR MANAGEMENT TRUST","600 LAMP POST LN, ARGYLE, Texas 76226",(682) 553-3766,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017501,BRAXTON MARTIN
Windsong Ranch AC4 - The Court House,TABS2025017494,Windsong Ranch AC4 - The Court House,"950 Bridges Drive, Prosper, TX 75078",Denton,5/1/2025,6/1/2026,"$5,583,446",New Construction,"This project is privately funded, on private land for private use.","Open air pavilion (11,381 sf) w/ 5 pickle ball courts under roof and 3 outside. There is an enclosed office and restrooms approximately 575 sf.","11,956 ft 2","VP Windsong Operations, LLC","5301 Headquarters Drive Suite 120, Plano, Texas 75024",(469) 532-0689,LRK Inc,"150 Turtle Creek Boulevard Suite 104D, Dallas, Texas 75207",(214) 389-3816,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017494,
Prosper Retail,TABS2025017429,Prosper Retail,"Prosper Center Block d Lot 4 Legacy and Prarie Dr, Prosper, TX 75078",Denton,6/30/2025,4/1/2026,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.","2 Shell Retail building 12,500sf","25,000 ft 2",Legacy-Prarie LLC,"6653 Simon Ave, Frisco, Texas 75035",(651) 587-9761,TYPE-SIX,"920 S MAIN ST SUITE, Grapevine, Texas 75061",(817) 690-2195,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017429,
Dr Goldman North Texas OBGYN,TABS2025017318,Center Place,"3101 Churchill Drive, Suite 220, Flower Mound, TX 75022",Denton,5/5/2025,9/15/2025,"$925,017",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"4,652 ft 2",Churchill Flower Mound LLC,"5550 Granite Parkway, Suite 290, Plano, Texas 75024",(972) 839-0067,ENTOS Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017318,
Texas Woman’s University MCL 2nd Floor Doswell Aeronautics Renovation,TABS2025017231,Multipurpose Classroom Laboratory,"1314 N BELL AVE, Denton, TX 76209",Denton,5/1/2025,8/1/2025,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",RENOVATION OF THE 2ND FLOOR OF THE MCL BUILDING,"10,906 ft 2",Texas Woman's University,"304 Administration Dr, Denton, Texas 76204",940.898.3143,PBK Architects Inc.,"601 Northwest Loop 410 400, San Antonio, Texas 78216",(210) 829-0123,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017231,
DFW Shutters,TABS2025017177,DFW Shutters,"12240 Interstate 35 N, Sanger, TX 76266",Denton,3/17/2025,5/1/2025,"$200,000",New Construction,"This project is privately funded, on private land for private use.",Woodworking ,"6,000 ft 2",Derek Goode,"147 River Rd, Decatur, Texas 76234",(940) 597-1832,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017177,
Bronco Field Improvements,TABS2025017172,Bronco Field,"1006 Fulton St, Denton, TX 76201",Denton,5/30/2025,12/31/2025,"$4,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Finish upgrades to 6,856 sf which includes the Home side press box, the home side concessions and restroom building, the ticket booth and the visitor side concessions. ","6,856 ft 2",Denton Independent School District,"1307 N. Locust St, Denton, Texas 76201",940-369-0000,Corgan Associates,"401 N. Houston St., Dallas, Texas 75202",214-748-2000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017172,
The Preserve East,TABS2025017156,The Preserve East,"North of Fields Parkway and West of Legacy Drive, Frisco, TX 75034",Denton,7/1/2025,5/1/2026,"$6,000,000",New Construction,"This project is privately funded, on private land for private use.","Proposed grading, trail system, planting enhancements, irrigation, and hardscape improvements","1,227,126 ft 2",Todd Watson,"1900 N. Akard Street, Dallas, Texas 75201",(214) 978-8761,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017156,
Tribute Marina Ship Store,TABS2025017150,Tribute Marina,"7600 Castlebridge, The Colony, TX 75056",Denton,7/1/2025,7/4/2026,"$3,000,000",New Construction,"This project is privately funded, on private land for private use.","Ship store, offices, deli, and restrooms","4,896 ft 2","Argo SMI Tribute, LLC","17330 Preston Road , Suite 100C, Dallas, Texas 75252",(972) 789-1400,Malone Maxwell Dennehy Architects,"8350 N Central Expy Suite 1900, PMB #3279, Dallas, Texas 75206",(214) 969-5440,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017150,
Green Meadows Amenity Center Phase 2,TABS2025017149,Green Meadows Amenity Center Phase 2,"5550 Martin Drive, Celina, TX 75009",Denton,5/5/2025,10/6/2025,"$2,500,000",New Construction,"This project is privately funded, on private land for private use.","Addition to existing amenity center site - Shade Structures, Sports Courts, Amphitheater, Playground, Seating Areas","162,700 ft 2",Green Meadows Community Inc,"370 W Broadway St, Prosper, Texas 75078",972-347-9900,Studio 13 Design Group,"386 W Main Street, Lewisville, Texas 75057",(469) 635-1900,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017149,
suites,TABS2025017142,suites,"8595 HWY 377 Suite 2A, Argyle, TX 76226",Denton,2/1/2025,6/1/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Salon buildout.,"6,000 ft 2",Preston Price,"PO Box 325, Argyle, Texas 76226",(303) 808-9795,MEL/ARCH Architects,"1201 Evans Ave Suite 300, Fort Worth, Texas 76104",(817) 653-3007,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017142,
