project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Stewart Title,TABS2025024984,3020 Corporate Ct,"3020 Corporate Court #200, Flower Mound, TX 75028",Denton,8/29/2025,11/30/2025,"$138,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR COMMERCIAL REMODEL LOCATED WITHIN AN EXISTING COMMERCIAL BUSINESS PARK. ,"2,118 ft 2","UNEN Investments, LLC","702 Brown St., McKinney, Texas 75069",(713) 985-1199,CDI Douglass-Pye,"5065 Westheimer Rd. #1100, Houston, Texas 77056",(713) 783-5900,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024984,
"7-Eleven 42649 Northlake, TX",TABS2025024967,"7-Eleven 42649 Northlake, TX","1655 Robson Ranch Rd, Northlake, TX 76204",Denton,10/1/2025,6/1/2026,"$1,200,000",New Construction,"This project is privately funded, on private land for private use.",New construction including grading and site work for a one story convenient store,"4,816 ft 2","Vaquero Northlake Partners, LP","2627 Tillar Street #111, FORT WORTH, Texas 76107",(817) 304-9948,The Dimension Group,"10755 Sandhill Rd, Dallas, Texas 75238",(214) 343-9400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024967,Clint Ellis
ILC Fort Worth Building 1,TABS2025024959,ILC Fort Worth Building 1,"1384 Bold Ruler Road, Fort Worth, TX 76052",Denton,8/1/2025,4/2/2026,"$32,000,000",New Construction,"This project is privately funded, on private land for private use.","New construction of a 700,000 square foot concrete tilt-up light industrial facility.","700,000 ft 2","NP-OV Fort Worth Project 7, LLC","3315 N Oak Trafficway, Kansas City, Missouri 64116",(573) 289-4551,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024959,
"25-0080 Carrollton, TX (Conversion)",TABS2025024887,Ono Hawaiian BBQ,"3328 E Hebron Pkwy, Carrollton, TX 75010",Denton,9/5/2025,12/26/2025,"$650,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",TI conversion of Schlotzsky's End cap to Ono Hawaiian BBQ,"2,867 ft 2","McFarland Retail Properites, LLC","6200 Campbell Road Suite 104, Dallas, Texas 75248",(972) 591-4429,Rogue Architects,"513 Main St Ste 300, Fort Worth, Texas 76102",817-529-6882,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024887,
Fellowship of the Parks Justin/Northlake Worship Center Expansion,TABS2025024886,Fellowship of the Parks,"3105 FM 407, Northlake, TX 76247",Denton,9/1/2025,12/31/2025,"$375,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of worship center and conference room.,"1,517 ft 2",Fellowship of the Parks,"9900 North Beach St., Fort Worth, Texas 76248",(817) 741-3687,GHLA Inc.,"1300 W. Randol Mill Rd., Arlington, Texas 76012",(817) 801-7200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024886,
Install Traffic Signals,TABS2025024863,CSJ: 0134-09-068,"Various Locations, Denton, TX 76207",Denton,10/1/2026,4/1/2027,"$484,825",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Improvement of Traffic Signals,"14,500 ft 2",TxDOT District: Dallas,"4777 E. US 80, Mesquite, Texas 75150",(214) 320-6200,Kimley Horn & Associates,"801 Cherry St., Fort Worth, Texas 76102",(817) 335-6541,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024863,
"Heartland Dental,  Northlake",TABS2025024798,Heartland Dental,"Building C 1042 Market Way, Argyle, TX 76226",Denton,11/17/2025,1/16/2026,"$585,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Build-out of Dental Office,"3,936 ft 2",Harvest Retail Partners,"9800 Hillwood Pkwy Suite 300, Fort Worth, Texas 76117",(817) 224-6009,JEMA,"2823 Olive Street, St.Louis, Missouri 63103",314-650-7383,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024798,
Quick Quack Car Wash-Providence Village,TABS2025024778,Quick Quack Car Wash,"26609 US 380, Providence Village, TX 76227",Denton,11/20/2025,9/7/2026,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",new ground up construction ,"3,596 ft 2","800 Main Street Providence Village Owner, LLC","9010 Overlook Boulevard, Brentwood, Tennessee 37027",(940) 365-9333,ID Studio4,"6201 Campis Circle Dr E, Irving, Texas 75063",(972) 870-1288,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024778,Michelle Graham -Quick Quack car wash
Westside Baptist Church-Gym addition,TABS2025024699,Westside Baptist Church,"900 Bellaire Blvd, Lewisville, TX 75067",Denton,10/7/2025,2/17/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.", gym addition ,"11,874 ft 2",Westside Baptist Church of Lewisville Texas,"900 Bellaire Blvd, Lewisville, Texas 75067",(972) 221-5668,ID Studio4,"6201 Campis Circle Dr E, Irving, Texas 75063",(469) 579-2227,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024699,
Degree Wellness,TABS2025024672,Long Prairie Plaza,"1400 Long Prairie Rd #150, Flower Mound, TX 75028",Denton,9/15/2025,11/15/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior tenant improvement within an existing shell space- no exterior modifications,"2,200 ft 2",Construction Engineers LLC,"771 West Round Grove Rd Suite E400, Lewisville, Texas 75067",(469) 471-4782,ND Enterprises LLC,"6500 E. Greenway Pkwy #103-707, Scottsdale, Arizona 85254",(480) 297-5577,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025024672,
