ProjectId,ProjectNumber,DataVersionId,ProjectName,ProjectStatus,ProjectCreatedOn,FacilityName,City,County,TypeOfWork,EstimatedCost,EstimatedStartDate,EstimatedEndDate,URL
888655a9-ade4-4b9e-a41c-51395966b3cc,TABS2026009738,900001,Cold Stone Creamery & Wetzel's Pretzels,3008,2026-01-09T17:10:10.727,Vista Ridge Marketplace,985,2061,9002,200000.0,2026-02-09T00:00:00,2026-06-09T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009738
60c405c5-7c03-4f72-835d-9ca000d18d8c,TABS2026009703,900001,Visionworks# 1524,3008,2026-01-09T13:51:54.833,Bates Towne Crossing,75,2061,9002,350000.0,2026-08-03T00:00:00,2026-10-05T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009703
5caa0648-e6f6-4851-a9db-08db4fac3729,TABS2026009667,900001,"Colonial Savings, F.A.",3008,2026-01-09T10:49:50.67,Colonial- Lewisville Banking Center,985,2061,9001,1400000.0,2026-02-01T00:00:00,2026-09-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009667
fcb899ab-e673-428d-af16-f6ba91cb267e,TABS2026009653,900001,Wells Fargo The Colony,3008,2026-01-09T08:53:01.397,Wells Fargo Bank,1727,2061,9002,184000.0,2026-03-09T00:00:00,2026-04-06T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009653
a147c84a-9e7c-4d2d-aeff-64b12e8a0a47,TABS2026009610,900001,Retina Centers of Texas,3008,2026-01-08T15:24:57.777,Medical Village at Flower Mound,586,2061,9002,475000.0,2026-02-09T00:00:00,2026-04-24T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009610
a68b806a-9cd4-4fcd-82be-95db1d187c5f,TABS2026009592,900001,LHS Killough 20-Year Refresh,3008,2026-01-08T14:16:32.15,Lewisville High School - Killough,985,2061,9002,33800000.0,2026-06-01T00:00:00,2027-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009592
dcd156ed-1988-474a-af1a-9aee68b65291,TABS2026009524,900001,Frisco Walmart Store #263 - Automation Project,3008,2026-01-08T08:33:52.92,"Walmart Store #263 - Frisco, TX",623,2061,9002,1500000.0,2026-04-12T00:00:00,2026-09-25T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009524
319e18af-65c7-4670-b4e7-61f0aabe39c7,TABS2026009462,900001,"Frankford Road, etc. (CSJ: 0918-46-334, etc.)",3008,2026-01-07T14:36:15.48,"CSJ: 0918-46-334, etc.",985,2061,9001,98935.0,2026-07-01T00:00:00,2027-09-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009462
af381d9c-b97e-4b7d-9180-f46fbf9d7341,TABS2026009395,900001,AURA SCISSORS,3008,2026-01-06T22:01:56.76,AURA SCISSORS,75,2061,9001,140000.0,2026-03-01T00:00:00,2026-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009395
8d8f9189-d6b7-4e86-b073-23d457a3ae5b,TABS2026009316,900001,Chipotle Tenant Improvement - Hamptons,3008,2026-01-06T12:22:13.583,Chipotle Mexican Grill,985,2061,9002,675000.0,2026-03-14T00:00:00,2026-07-17T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009316
2351553f-7498-4dae-aba8-e832fe9abcc1,TABS2026009290,900001,Spec Suite 200 - 15691 FM 423,3008,2026-01-06T10:09:11.34,15691 FM 423,623,2061,9002,480000.0,2026-03-01T00:00:00,2026-07-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009290
f4be547a-86b0-4dfe-a418-a2fb1bc85464,TABS2026009277,900001,Building 3 duchess dr.,3008,2026-01-06T07:41:17.117,Building 3 Duchess Dr,445,2061,9002,450000.0,2026-02-09T00:00:00,2026-07-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009277
