project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Charles Schwab,TABS2026005414,Charles Schwab,"3000 Schwab Way, Westlake, TX 76262",Denton,8/4/2025,11/28/2025,"$775,000",New Construction,"This project is privately funded, on private land for private use.",Temporary parking lot installation.,"79,675 ft 2",Charles Schwab,"3000 Schwab Way, Westlake, Texas 76262",(512) 682-5859,McAdams,"4400 Hwy 121 Suite 800, Lewisville, Texas 75056",(936) 668-2230,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005414,
Wendys Fort Worth,TABS2026005403,Wendys,"25060113 For Review Only Way 3162 Highway 114, Fort Worth, TX 76177",Denton,2/3/2026,6/2/2026,"$850,000",New Construction,"This project is privately funded, on private land for private use.",One-story new building for Quick Service Restaurant with indoor lighting and drive-thru,"2,187 ft 2",Cindy Hamilton,"737 Glade Park Court, Azle, Texas 76020",214-403-2759,SM Design and Consulting PC,"855 Bloomfield Avenue Suite 220, Glen Ridge, New Jersey 07028",(973) 943-3890,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005403,
The Vital Stretch,TABS2026005384,Bowery Park,"2570 Justin Rd Suite 130, Highland Village, TX 75077",Denton,11/13/2025,12/31/2025,"$90,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel with open-space layout, selective demolition, new finishes, updated ceiling and lighting, minor electrical and plumbing adjustments, ADA restroom improvements, millwork installation, and required life-safety updates.","1,011 ft 2",Bowery Park Kobalt LLC,"8411 Preston Road, Suite 7, Dallas, Texas 75225",(214) 441-7474,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005384,
Tinker Federal Credit Union,TABS2026005336,Tinker Federal Credit Union,"US-380 (Block A Lot 4 of Frisco Crossing III), Frisco, TX 75033",Denton,3/1/2026,9/1/2026,"$2,906,390",New Construction,"This project is privately funded, on private land for private use.",A new ground-up credit union building,"4,543 ft 2",Frisco Hollyhock/380 LP,"7001 Preston Road, Suite 410, Dallas, Texas 75205",(214) 224-4600,"SGA Design Group, P.C.","1437 S Boulder Ave Suite 550, Tulsa, Oklahoma 74119",(918) 587-8600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005336,Jason Kapka
In and out liquor,TABS2026005327,In and out liquor,"3312 W university drive, Denton, TX 76207",Denton,1/1/2026,11/30/2026,"$600,000",New Construction,"This project is privately funded, on private land for private use.",Build a new metal building ,"6,000 ft 2",Giriraj Bhetwal,"831 Caublestone Hill Drive, Argyle, Texas 76226",(940) 300-1445,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005327,
Texas Oncology- Expansion,TABS2026005308,River Walk,"4370 Medical Arts. Dr. Suite 100, Flower Mound, TX 75028",Denton,12/1/2025,3/31/2026,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","A 3,826 tenant renovation/expansion of medical office building in River Walk within Flower Mound, Texas. ","3,626 ft 2",Health Care Reit. Inc,"4500 Dorr St., Toledo, Ohio 43615",(469) 424-7037,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005308,
Krum Boat & RV Storage Building #12,TABS2026005298,Krum Boat & RV Storage Building #12,"5034 Hopkins Rd, Krum, TX 76249",Denton,11/10/2025,4/30/2026,"$120,000",New Construction,"This project is privately funded, on private land for private use.",New Building Construction Building #12,"2,400 ft 2",KRUM BOAT & RV STORAGE LLC,"5034 Hopkins Rd, Krum, Texas 76249",(940) 206-8319,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005298,
Krum Boat & RV Storage Building #11,TABS2026005269,Krum Boat & RV Storage Building #11,"5034 Hopkins Rd, Krum, TX 76249",Denton,11/10/2025,4/30/2026,"$120,000",New Construction,"This project is privately funded, on private land for private use.",New Building Construction,"2,400 ft 2",KRUM BOAT & RV STORAGE LLC,"5034 Hopkins Rd, Krum, Texas 76249",(940) 206-8319,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005269,
THE ALLEY,TABS2026005196,THE ALLEY,"3740 W UNIVERSITY DR #STE. 90A, Denton, TX 76202",Denton,1/1/2026,12/1/2026,"$100,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"1,052 ft 2",BAKER FAMILY PARTNERS LTD,"PO BOX 1606, DENTON, Texas 76202",(248) 345-3818,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005196,AKHILAJA THADIKONDA
BEST BRAINS,TABS2026005193,BEST BRAINS,"3740 FM 1385 #STE. 140, Aubrey, TX 76227",Denton,1/1/2026,12/1/2026,"$300,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"2,300 ft 2",1385 MUSTANG PARK LP,"1061 N COLEMAN ST, PROSPER, Texas 75078",(972) 347-9990,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026005193,SAHITHI BYARNENI
