project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
MYDRNOW TX008,TABS2026027313,AZURE PLAZA,"26565 E University Drive, Suite 300, Aubrey, TX 76227",Denton,9/1/2026,12/1/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INTERIOR TENANT IMPROVEMENT OF AN EXISTING 1,605 SF TENANT SPACE. WORK INLCUDES NEW NON-BEARING PARTITIONS, DOORS, DROP CEILINGS MILLWORK, NEW ELECTRICAL, PLUMBING AND MECHANICAL DISTRIBUTION.","1,605 ft 2",LITTLE ELM 380 PLAZA LLC,"110 Rosedale Ct., Prosper, Texas 75078",(609) 401-9382,Camber and True Collective,"2115 E Cedar Street Suite 2, Tempe, Arizona 85281",(415) 470-7122,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026027313,
Frisco 02 Fresh Initiative,TABS2026027257,HEB Frisco 02,"899 University Dr., Frisco, TX 75068",Denton,11/30/2026,12/21/2026,"$564,943",Renovation/Alteration,"This project is privately funded, on private land for private use.",Minor interior remodel ,215 ft 2,HEB Grocery Company LP,"646 S Flores St, San Antonio, Texas 78204",(956) 337-8833,Absolute Design Partners,"32600 US Hwy 281 N, Bulverde, Texas 78163",(210) 885-9338,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026027257,
Arbor creek Apartments,TABS2026027201,Building 24 Apartments 2421 & 2422,"396 E Southwest Pkwy, Lewisville, TX 75067",Denton,8/17/2026,9/28/2026,"$60,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation of Apartments 2421 and 2422, including accessibility modifications, restroom and kitchen alterations, door and hardware modifications, plumbing, electrical, flooring, painting, and related finish work.",998 ft 2,EPC ARBOR CREEK LLC,"1200 Brickell Ave Suite 1650, Miami, Florida 33131",(469) 831-9519,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026027201,
Summit Avenue Streetscape Improvements,TABS2026027160,Summit Avenue Streetscape Improvements,"N Summit Ave (Kansas City Southern RR to FM 407), Lewisville, TX 75077",Denton,10/1/2026,7/1/2027,"$536,932",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Roadway modifications and pedestrian improvements along Summit Avenue from the Kansas City Southern Railroad to Justin Road (FM 407). Pedestrian facilities square footage is 33,161 SF.","33,161 ft 2",City of Lewisville,"151 W. Church Street, Lewisville, Texas 75057",(972) 219-5027,Halff,"2601 Meacham Boulevard, Ste 600, Fort Worth, Texas 76137",(817) 764-7498,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026027160,
iSmash - Highland Village,TABS2026027092,The Marketplace at Highland Village,"3090 Justin Road Suite 310, Highland Village, TX 75077",Denton,8/20/2026,11/5/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior tenant improvements to existing lease space. No floor area will be added to existing building.,"4,648 ft 2","Core Power Highland Village, LLC","302 Datura Street Suite 100, West Palm Beach, Florida 33401",210-504-2703,"Daniels & Lovelady Arcthicture, Inc.","669 Airport Freeway Suite 101, Hurst, Texas 76053",(817) 510-6730,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026027092,Success Venturez LLC
Advantage Storage Hollyhock,TABS2026027091,Advantage Storage Hollyhock,"SE Corner of US Hwy 380 & Hollyhock Road, Frisco, TX 75033",Denton,10/1/2026,9/30/2029,"$7,700,000",New Construction,"This project is privately funded, on private land for private use.","New self-storage facility comprised of two (2) two-story and two (2) single-story buildings totaling approximately 99,988 square feet.","92,988 ft 2","Eland Energy, Inc.","16400 Dallas Parkway, Suite 100, Dallas, Texas 75248",(214) 368-6100,"David Baca Studio, LLC dba BACA","100 N Travis Street, No. 500, Sherman, Texas 75090",(903) 893-5800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026027091,
Little Caesars,TABS2026027087,Little Caesars,"8040 Gibbs Rd, Northlake, TX 76226",Denton,9/10/2026,1/1/2027,"$850,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Little Caesars Pizza Franchise Location Renovation/Alteration 1200sf,"1,200 ft 2",Pecan Plaza Investment I LTD,"365 Miron Drive #A, Southlake, Texas 76092",(817) 416-3981,S3 Architects,"124 W Donald Dr.,, Hurst, Texas 76053",817-431-0741,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026027087,
NORTHLAKE RETAIL D,TABS2026027074,BLDG D,"FM 407 @ COTTONTAIL LN, Justin, TX 76247",Denton,12/1/2026,6/15/2027,"$1,370,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",ONE STORY RETAIL SHELL ,"9,933 ft 2",ARGYLE DD 407 LLC,"13389 MARMOLADA DR., FRISCO, Texas 75035",(512) 786-9006,EAST START DESIGN LLC,"PO BOX 53, FORNEY, Texas 75126",(972) 200-7340,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026027074,
NORTHLAKE RETAIL C,TABS2026027072,BLDG C,"FM 407 @ COTTONTAIL LN, Justin, TX 76247",Denton,12/1/2026,6/15/2027,"$1,900,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",2 STORY RETAIL SHELL BLDG ,"13,355 ft 2",ARGYLE DD 407 LLC,"13389 MARMOLADA DR., FRISCO, Texas 75035",(512) 786-9006,EAST STAR DESIGN LLC,"PO BOX 53, FORNEY, Texas 75126",(972) 200-7340,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026027072,
NORTHLAKE RETAIL B,TABS2026027071,BLDG B,"FM 407 @ COTTONTAIL LN, Justin, TX 76247",Denton,12/1/2026,6/15/2027,"$1,370,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",ONE STORY SHELL RETAIL ,"9,933 ft 2",ARGYLE DD 407 LLC,"13389 MARMOLADA DR, FRISCO, Texas 75035",(512) 786-9006,EAST STAR DESIGN LLC,"PO BOX 53, FORNEY, Texas 75126",(972) 200-7340,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026027071,
NORTHLAKE RETAIL A,TABS2026027069,BLDG A,"FM 407 @ COTTONTAIL LN, Justin, TX 76247",Denton,12/1/2026,6/15/2027,"$1,400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",ONE STORY RETAIL SHELL ,"10,109 ft 2",ARGYLE DD 407 LLC,"13389 MARMOLADA DR, FRISCO, Texas 75035",(512) 786-9006,ESAT STAR DESIGN LLC,"PO BOX 53, FORNEY, Texas 75126",(972) 200-7340,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026027069,
Hotworx,TABS2026027017,Hotworx,"1505 W Chapman Dr Suite 300, Sanger, TX 76266",Denton,9/4/2026,12/4/2026,"$198,950",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out of an existing shell space,"1,700 ft 2",Sanger Retail LTD,"4020 Maple Ave Ste 475, Dallas, Texas 75219",(214) 532-1976,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026027017,Hilda Barber
IEWC TI,TABS2026026988,First Park 121 Building F,"501 Holfords Prairie Road, Lewisville, TX 75056",Denton,8/31/2026,1/29/2027,"$3,995,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior Finish-Out that includes offices, restrooms, training room, break room and other tenant requirements","176,000 ft 2",FR Lewisville Midway LLC,"5310 Harvest Hill Rd Ste 270, Dallas, Texas 75230",(972) 419-5715,"Alliance Architects, Inc.","1600 N Collins Blvd., Suite 1000, Richardson, Texas 75080",(972) 233-0400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026026988,
33093 7-Eleven Rev1,TABS2026026987,Exxon Synergy,"900 TX-114, Roanoke, TX 76262",Denton,1/5/2027,1/26/2027,"$567,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel with some new equipment, remodeled restrooms, new décor, some new cabinets, enhanced building elevation and signage, clean exterior, repair parking lot, enhance landscaping, upgrade site signage and lighting","2,940 ft 2",SEJ Asset MGMT & Investment CO,"3200 Hackberry Rd, Irving, Texas 75063",972-828-7528,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026026987,
32921 7-Eleven Rev1,TABS2026026986,7-Eleven,"2101 Highway 114, Trophy Club, TX 76262",Denton,1/5/2027,1/26/2027,"$567,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel with some new equipment, remodeled restrooms, new décor, some new cabinets, enhanced building elevation and signage, clean exterior, repair parking lot, enhance landscaping, upgrade site signage and lighting","3,200 ft 2",SEJ Asset MGMT & Investment CO,"3200 Hackberry Rd, Irving, Texas 75063",972-828-7528,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026026986,
37616 7-Eleven Rev1,TABS2026026980,7-Eleven,"860 International Parkway, Flower Mound, TX 75022",Denton,12/30/2026,1/20/2027,"$567,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel with some new equipment, remodeled restrooms, new décor, some new cabinets, enhanced building elevation and signage, clean exterior, repair parking lot, enhance landscaping, upgrade site signage and lighting","3,000 ft 2",7-Eleven Inc,"3200 Hackberry Rd, Irving, Texas 75063",972-828-7528,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026026980,
25298 7-Eleven Rev1,TABS2026026963,Exxon Synergy,"1865 E Rosemeade Parkway, Carrollton, TX 75007",Denton,12/16/2026,1/6/2027,"$425,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel with some new equipment, repaired restrooms, some new décor, upgraded building elevation, clean exterior, repair parking lot, enhance landscaping","2,585 ft 2",The Southland Corp,"3200 Hackberry Rd, Irving, Texas 75063",972-828-7528,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026026963,
Mathnasium,TABS2026026956,Bates Towne Crossing,"26556 E. University Dr. Ste 220, Little Elm, TX 76227",Denton,9/15/2026,12/31/2026,"$120,000",New Construction,"This project is privately funded, on private land for private use.",Tenant finish-out for Mathnasium Tutoring Center. Bring utilities into space and provide new restroom. ,"1,527 ft 2","Bates Towne Crossing, LLC","16000 Dallas Parkway Ste 300, Dallas, Texas 75248",(214) 695-2363,"Quiet Mind Construction, Inc.","762 County Rd 4642, Trenton, Texas 75490",(214) 536-8819,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026026956,Steven Lossing
