project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Original Korean B.B.Q,TABS2025004160,blue dental,"2630 OLD DENTON RD. #140, Carrollton, TX 75007",Denton,12/1/2024,4/30/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",SET UP THE BBQ RESTAURANT,"2,500 ft 2",JINHEE YOU,"2630 OLD DENTON RD., CARROLLTON, Texas 75007",(469) 441-3029,JWK,"4128 BEACON ST., FLOWER MOUND, Texas 75028",(972) 979-3962,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004160,
Chaminar Bazaar Indian Grocery and Restaurant,TABS2025004082,Chaminar Bazaar Indian Grocery and Restaurant,"26601 E. University Drive, Suite 200, Providence Village, TX 76227",Denton,11/15/2024,5/5/2025,"$325,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant finish-out for grocery with restaurant,"1,500 ft 2",Jack Hooda,"1329 Lake Falls Terrace, Carrollton, Texas 75010",469-438-8814,"Corinthian Design Associates, LLC","10420 Ambergate Lane, Frisco, Texas 75035",214-223-4501,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004082,
King Road Reconstruction,TABS2025004061,N/A,"King Road, Frisco, TX 75036",Denton,2/15/2025,4/15/2026,"$12,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Reconstruction and widening of approximately 4,500 linear feet of existing two-lane rural-section roadway to a three-lane and four-lane urban section with sidewalks on both sides of the road.","4,500 ft 2","Frisco, Little Elm, Hackberry, and Denton County","6101 Frisco Square Blvd., Frisco, Texas 75034",(972) 292-5417,"TNP, Inc.","3200 S. Interstate 35E, Suite 1129, Denton, Texas 76210",940.205.4403,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004061,
ZenXtreme,TABS2025004040,The Village at Trophy Club,"2002, Trophy Club, TX 75007",Denton,11/15/2024,12/30/2024,"$183,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Finish Out of suite for Yoga Studio,"2,381 ft 2",James Stadler,"3309 Fairmont Dr, Nashville, Tennessee 37203",(214) 295-8583,"SDF Designs, LLC","2002 Vista Crest Dr, Carrollton, Texas 75007",(214) 364-3228,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004040,
Shipley Do-Nuts - Providence Village,TABS2025004033,Neighborhood Shops on 380,"Neighborhood Shops on 380 Building 1, Suite 100, Providence Village, TX 76227",Denton,11/18/2024,1/20/2025,"$225,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",The project scope will involve Architectural and Engineering work for an interior renovation of an existing space for a new Shipley Do-Nut location.,"2,000 ft 2","Slate, LLC","5729 Lebanon Road Suite 144-589, Frisco, Texas 75034",214-718-2626,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004033,
"Installation/Improvement of Traffic Signals (CSJ: 0081-04-042, etc.)",TABS2025004025,"CSJ: 0081-04-042, etc","Various Locations, Denton, TX 76201",Denton,4/1/2026,12/1/2026,"$125,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Upgrade/Install 6 traffic signals with pedestrian accessibility and 1 traffic signal network with radar communication equipment.,"17,652 ft 2",TxDOT District: Dallas,"4777 E. Highway 80, Mesquite, Texas 75150",(214) 320-6200,Kimley-Horn,"2600 N Central Expressway, Suite 400, Richardson, Texas 75080",(214) 617-0535,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025004025,
12255 TEEL PKWY,TABS2025003971,M & M AFRICAN KITCHEN,"12255 TEEL PKWY SUITE 410, Frisco, TX 75033",Denton,11/18/2024,12/31/2024,"$180,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",BUILDING REMODEL FOR PROPOSED RESTAURANT,"1,784 ft 2",OLAMIDE OLADOYIN,"26621 E UNIVERSITY DR 160, AUBREY, Texas 76227",(682) 719-1910,PROJECTS PLANS & PERMITS FOR CONSTRUCTION DFW,"2727 LYNDON B JOHNSON 212-1, FARMERS BRANCH, Texas 75234",214-649-4986,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003971,
Automotive Repair Shop,TABS2025003967,Avtomedon Warehouse 1,"1701 Fort Worth Drive, Denton, TX 76205",Denton,1/6/2025,5/30/2025,"$700,000",New Construction,"This project is privately funded, on private land for private use.",9600 SF building and site work ,"9,600 ft 2","Basis-R, LLC","1389 Hazel Green Drive, Frisco, Texas 75033",(347) 977-7235,Legacy ADPR,"1245 Southridge Ct. Suite 102, Hurst, Texas 76053",(817) 864-8702,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003967,
PANDA EXPRESS - Lewisville TX - D25845,TABS2025003941,PANDA EXPRESS,"Hebron Parkway & Lakepointe Drive, Lewisville, TX 75057",Denton,12/9/2024,7/9/2025,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.",New 2697 SF Ground Up Fast Food Restaurant ,"2,697 ft 2","Panda Restaurant Group, Inc.","1683 Walnut Grove Ave., Rosemead, California 91770",(626) 799-9898,idGroup,"2641 Irving Blvd., DALLAS, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003941,
Cooklane retail,TABS2025003931,Cooklane Retail,"7901 Ederville Road, Fort Worth, TX 76120",Denton,6/3/2025,5/1/2026,"$600,000",New Construction,"This project is privately funded, on private land for private use.",New Construction Of retail Shell,"12,800 ft 2",Javed Hyder,"2601 LBJ Suite 200, Dallas, Texas 75234",(214) 566-2460,"NX360 Architects and Services,LLC","3412 Westover Dr, Plano, Texas 75093",(904) 254-9258,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003931,
