ProjectId,ProjectNumber,DataVersionId,ProjectName,ProjectStatus,ProjectCreatedOn,FacilityName,City,County,TypeOfWork,EstimatedCost,EstimatedStartDate,EstimatedEndDate,URL
a67e30dc-b865-46b4-b3f2-5f22c99354f2,TABS2024025170,900001,Stony Store - Phase 1,3008,2024-08-09T16:32:38.877,Stony Store,445,2061,9002,100000.0,2024-10-01T00:00:00,2024-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025170
4688daa8-1636-4d2d-afaf-11920478c575,TABS2024025161,900001,"D1 Training - West Frisco, TX",3008,2024-08-09T15:37:23.727,D1 Training,623,2061,9002,380000.0,2024-09-16T00:00:00,2024-12-16T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025161
dd1700b8-6f01-4f8d-a9c8-6d62ca4d594c,TABS2024025051,900001,"F-23-51395 Fastenal Denton, TX",3008,2024-08-08T14:59:44.397,Fastenal Co.,445,2061,9002,199241.0,2024-10-07T00:00:00,2024-10-12T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025051
a4410565-5120-4d1f-882e-f7aff546a2e6,TABS2024025019,900001,"Walmart #3777.1006 Frisco, TX",3008,2024-08-08T11:51:15.64,Walmart #3777,623,2061,9002,110000.0,2025-10-05T00:00:00,2025-10-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024025019
a0987654-1bb9-41e9-83c9-98700a019b73,TABS2024024971,900001,DENTON PICKR,3008,2024-08-07T17:08:06.057,LANDLORD BUILDING,445,2061,9002,450000.0,2024-10-15T00:00:00,2025-01-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024971
4595e31a-1d57-4235-87a5-e30a01bfbdea,TABS2024024950,900001,Alive,3008,2024-08-07T15:03:06.01,Southlake Village,1643,2061,9002,180000.0,2024-09-09T00:00:00,2024-11-22T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024950
36a12893-f25e-4ac8-bba8-6f3b833564f7,TABS2024024947,900001,Project Beast Phase 1B,3008,2024-08-07T14:47:22.81,Northlake 35 Building 2,1246,2061,9002,950000.0,2024-08-19T00:00:00,2024-10-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024947
4f27ae78-1c01-4c5f-af59-2697844f6b4c,TABS2024024923,900001,"Walmart #5092.1005 Lewisville, TX",3009,2024-08-07T12:37:41.35,Walmart #5092,985,2061,9002,110000.0,2025-04-13T00:00:00,2025-05-09T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024923
e71e2367-369f-4b54-b116-0e6a07471351,TABS2024024819,900001,Daiei Trading,3008,2024-08-06T13:33:35.967,Red River Building 1,985,2061,9001,550000.0,2024-09-01T00:00:00,2024-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024819
9a447260-76b8-4386-aa75-5bf018827790,TABS2024024816,900001,Kidtopia,3008,2024-08-06T13:14:00.017,The View,269,2061,9001,80000.0,2024-08-05T00:00:00,2024-11-11T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024816
faf03492-4eb4-4f4f-8b58-627a84adac05,TABS2024024812,900001,Chipotle TI Trophy Club,3008,2024-08-06T12:28:35.227,Chipotle,1760,2061,9002,550000.0,2024-12-02T00:00:00,2025-04-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024812
3019b132-b064-436c-9747-97da2d3c7dac,TABS2024024801,900001,Renovate Marquis Hall Break 113 & 120,3008,2024-08-06T11:04:25.703,Marquis Hall,445,2061,9002,120000.0,2024-08-05T00:00:00,2024-09-20T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024801
5845b74c-1523-418d-a445-f2138b506884,TABS2024024726,900001,521 Texas Street,3008,2024-08-05T14:34:40.597,Vanderbilt Apartments,445,2061,9002,50000.0,2024-08-12T00:00:00,2024-11-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024726
9770b113-e7a6-41bf-9a39-4788767f6235,TABS2024024721,900001,"Abbott's Frozen Custard - Corinth, TX",3009,2024-08-05T14:21:00.847,Abbott's Frozen Custard,372,2061,9001,750000.0,2025-04-01T00:00:00,2025-07-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024721
087f78b2-68f2-47f8-a88e-a3bd480db4a4,TABS2024024657,900001,Pour Sports,3008,2024-08-04T18:21:48.5,TC Town Center,1760,2061,9002,275000.0,2024-08-09T00:00:00,2024-10-25T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024024657
