project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Cook Children's Medical Center - Prosper - Level 01 - Simulation Room,TABS2026011976,Cook Children's Medical Center - Prosper,"4100 W. University Drive, Prosper, TX 75078",Denton,2/16/2026,4/6/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Conversion of Shelled space to simulation room for nurses training, 180sf",180 ft 2,Cook Children's Medical Center,"801 7th Avenue, Fort Worth, Texas 76104",(682) 885-4021,HKS Inc,"1227 W. Magnolia Suite 200, Fort Worth, Texas 76104",(682) 382-3103,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011976,
"MCD INDIAN LANE – SANGER, TX",TABS2026011929,"MCD INDIAN LANE – SANGER, TX","SWC OF E CHAPMAN DR & INDIAN LN, Sanger, TX 76266",Denton,7/1/2026,12/31/2026,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",New Construction McDonalds,"4,061 ft 2","MCDONALD'S USA, LLC","110 N CARPENTER ST, CHICAGO, Illinois 60607",(702) 788-6093,"JAW ARCHITECTS, INC","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011929,
"MCD ELDORADO PKWY – LITTLE ELM, TX",TABS2026011922,"MCD ELDORADO PKWY – LITTLE ELM, TX","NEC OF E ELDORADO PKWY & HILLSIDE BEACH DR, Little Elm, TX 75068",Denton,7/1/2026,12/31/2026,"$1,500,000",New Construction,"This project is privately funded, on private land for private use.",New Construction McDonalds,"4,282 ft 2","MCDONALD'S USA, LLC","110 N CARPENTER ST, CHICAGO, Illinois 60607",(702) 788-6093,"JAW ARCHITECTS, INC","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011922,
CoServ Car Wash and Fuel Island,TABS2026011921,CoServ Car Wash and Fuel Island,"7701 South Stemmons, Corinth, TX 76210",Denton,2/28/2026,7/31/2028,"$1,310,000",New Construction,"This project is privately funded, on private land for private use.",A new car wash and fuel island for CoServ use only,"12,700 ft 2",Deonton County Elec Coop (52673),"7701 South Stemmons, Corinth, Texas 76210",(940) 321-7508,Bates Martin Architects,"2220 San Jacinto Blvd., Denton, Texas 76205",(940) 565-0260,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011921,
CoServ Fleet Maintenance Building,TABS2026011918,CoServ Fleet Maintenance Building,"7701 South Stemmons, Corinth, TX 76210",Denton,2/28/2026,7/31/2028,"$1,200,000",New Construction,"This project is privately funded, on private land for private use.",A new fleet maintenance building,"11,340 ft 2",Denton County Elec Coop (52673),"7701 South Stemmons, Corinth, Texas 76210",(940) 321-7508,Bates Martin Architects,"2220 San Jacinto Blvd., Denton, Texas 76205",(940) 565-0260,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011918,
Trails of Elizabeth Creek Ph 10,TABS2026011873,Trails of Elizabeth Creek Development,"N/A, Fort Worth, TX 76262",Denton,11/1/2025,2/7/2026,"$56,070",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","5,720 SF of 4"" concrete sidewalk, 1 barrier free ramp (R-1), 1 barrier free ramp (M-2), 5 barrier free ramps (P-1)","5,720 ft 2","Forestar (USA) Real Estate Group, Inc.","2221 E Lamar Blvd., Ste 790, Arlington, Texas 76006",(817)-751-5309,LJA Engineering,"6060 North Central Expressway, Ste 440, Dallas, Texas 75206",214-442-6580,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011873,
Mavis Tire - 2379 Frisco TX,TABS2026011867,Mavis Tires & Brakes at Discount Prices,"501 University Drive, Frisco, TX 75033",Denton,5/18/2026,12/31/2026,"$2,500,000",New Construction,"This project is privately funded, on private land for private use.","New construction of a automobile car garage for minor repair; tire changes, brake repair, oil/fluid changes","6,205 ft 2",FSWC LP,"7001 Preston Road #410, Dallas, Texas 75205",(214) 224-4600,"Larson Design Group, Inc.","3000 Westinghouse Drive Suite 400, Cranberry Township, Pennsylvania 16066",724-591-8562,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011867,Richard Valverde
Salon Project,TABS2026011795,Argyle Station,"8595 US HWY 377 Ste. 2C, Argyle, TX 76226",Denton,2/5/2026,12/1/2026,"$350,000",New Construction,"This project is privately funded, on private land for private use.",Salon suite finish out.,"3,900 ft 2",Argyle Development LLC,"PO BOx 325, Argyle, Texas 76226",(214) 918-0002,A plus design group,"2653 Sagebrush Dr Ste 200, Flower Mound, Texas 75028",972-724-4440,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011795,Preston
Terra Vella 2,TABS2026011789,Single Family Subdivision Sidewalk & Barrier Free Ramps,"East of the Inters. of Equine Trail & Bel Mares St, Fort Worth, TX 75052",Denton,2/1/2026,5/1/2026,"$75,000",New Construction,"This project is privately funded, on private land for private use.",Install 7064 sq ft sidewalk and 20 BFR's,"7,064 ft 2",GRBK Edgewood LLC,"5501 Headquarters Drive, Suite 300W, Plano, Texas 75024",972.310.4545,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011789,
ATI Physical Therapy - Trophy Club,TABS2026011774,Trophy Club Town Center,"2300 TX-114 Suite 100, Trophy Club, TX 76262",Denton,4/27/2026,6/29/2026,"$299,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant improvement of an existing 1990 SQFT shell building tenant space. Work includes New interior partitions, new ceilings, lighting/electrical work, plumbing including new restroom, HVAC/mechanical work and finishes. No exterior scope of work.","1,990 ft 2",TC Town Center 2 LP,"13101 Preston Rd Suite 510, Dallas, Texas 75240",(972) 415-9601,MBH Architects,"1708 Wynkoop St, Denver, Colorado 90202",(805) 551-2963,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011774,Louis Morello
Crunch Fitness,TABS2026011712,Crunch Fitness,"3320 HERITAGE TRL, Denton, TX 76201",Denton,5/15/2026,1/30/2027,"$4,900,000",New Construction,"This project is privately funded, on private land for private use.",Ground up construction of a 36727 SF single story fitness club with a mezzanine.  Scope of work includes exterior shell and interior build out.,"36,727 ft 2",FOOD STREET DENTON LLC,"13642 OMEGA RD, DALLAS, Texas 75244",(972) 387-1000,Phillips Partnership,"5901 Peachtree Dunwoody Rd., Atlanta, Georgia 30328",770-394-1616,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011712,
Timber Valley Dr & Fairfield Ln Reconstruction,TABS2026011686,N/A,"Timber Valley Dr, Flower Mound, TX 75028",Denton,4/1/2026,4/1/2027,"$6,400,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Fll reconstruction, paving, sidewalks, sewer, water, approcimately 3900 LF of roadway.  Total square footage of work area is 206,500 sq dft,","206,500 ft 2",Town of Flower Mound,"2121 Cross Timbers Road, Flower Mound, Texas 75028",(972) 874-6302,"TNP, Inc.","3200 S. Interstate 35E Suite 1129, Denton, Texas 76210",940-310-5538,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011686,
Indco I-35 Eagle,TABS2026011654,Indco I-35 Eagle,"IH-35 Frontage Road, Fort Worth, TX 76262",Denton,4/1/2026,12/31/2026,"$21,000,000",New Construction,"This project is privately funded, on private land for private use.","Construction of one (1) 111,923 SF Office / Warehouse building, being fully sprinklered with ESFR Fire Sprinkler Systems, having tilt-up concrete exterior walls and steel roof structure","111,923 ft 2","GPFT HF Alliance 2026, LP","2030 Main Street Suite 342, Dallas, Texas 75201",(214) 827-9610,Pross Design Group,"5310 Harvest Hill Road Suite 180, Dallas, Texas 75230",(972) 759-1400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026011654,
