ProjectId,ProjectNumber,DataVersionId,ProjectName,ProjectStatus,ProjectCreatedOn,FacilityName,City,County,TypeOfWork,EstimatedCost,EstimatedStartDate,EstimatedEndDate,URL
03b5a9c3-fa23-407f-b259-3d5f62a2c74a,TABS2026010809,900001,Frenchies Modern Nail Care,3008,2026-01-24T13:20:25.277,Bowery Park,763,2061,9002,240000.0,2026-02-16T00:00:00,2026-05-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010809
61cd887f-37e4-4c2a-b9c8-31c0d8574aec,TABS2026010796,900001,MCH - Be Well Primary Care,3008,2026-01-23T16:52:49.243,Medical Office Building,61,2061,9001,250000.0,2026-02-02T00:00:00,2026-04-26T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010796
e8d7f8e6-f915-4446-ae91-8039aa799f88,TABS2026010794,900001,Smoothie King 2284,3008,2026-01-23T16:35:35.057,Victory Shops @ Hickory Creek,756,2061,9001,180000.0,2026-02-16T00:00:00,2026-07-03T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010794
74947485-83d9-4b65-b717-96260d6098c1,TABS2026010785,900001,Picklemans Gourmet Cafe,3008,2026-01-23T15:27:56.26,NFM,1727,2061,9002,200000.0,2026-02-01T00:00:00,2026-03-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010785
dba2d3c2-c867-4b6d-a909-9bf59423fec0,TABS2026010735,900001,PHO BEN,3008,2026-01-23T09:27:21.413,PHO BEN,445,2061,9002,150000.0,2026-01-01T00:00:00,2026-06-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010735
077b4c93-d5d2-40c0-adc9-3a9071ca2f41,TABS2026010706,900001,"D1 Training - Roanoke, TX",3008,2026-01-22T14:23:52.657,D1 Training,1472,2061,9002,388400.0,2026-06-01T00:00:00,2026-08-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010706
1a276b1e-918a-4e50-9e51-e17e7a187481,TABS2026010629,900001,LOTUS SKIN & HAIR SALON,3008,2026-01-21T20:10:07.673,RAGA MAYURI,623,2061,9001,120000.0,2026-06-01T00:00:00,2026-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010629
76b1b1ff-9c08-47e2-857b-183b89a1fcfd,TABS2026010627,900001,ANGADI,3008,2026-01-21T20:06:24.743,ANGADI,623,2061,9002,180000.0,2026-06-01T00:00:00,2026-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010627
f69cddf4-ec77-4356-a4f9-686b2351e8b1,TABS2026010619,900001,QuikTrip # 928 Fryer Project,3008,2026-01-21T16:50:02.787,QuikTrip # 928,985,2061,9002,125000.0,2026-04-12T00:00:00,2026-04-27T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010619
510c4aa9-b353-4e07-8653-69be6425dc8d,TABS2026010611,900001,Yogurtland - Flower Mound,3008,2026-01-21T16:29:32.273,The Highlands at Flower Mound,586,2061,9002,150000.0,2026-02-06T00:00:00,2026-03-20T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010611
d408cad1-7990-4cc1-a345-e5310c1f0e19,TABS2026010600,900001,Flower Mound - Station 6,3008,2026-01-21T15:27:34.367,Flower Mound - Station 6,61,2061,9001,15883737.0,2026-06-01T00:00:00,2027-09-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010600
947dc2f6-ae0e-42c2-9555-342ce9b60f5b,TABS2026010542,900001,Prestonwood Baptist Church Front Plaza Renovation,3008,2026-01-21T10:08:32.86,Prestonwood Baptist Church,1362,2061,9002,2500000.0,2026-01-12T00:00:00,2026-04-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010542
fecc4d94-64f2-4120-bc52-a310834a79d0,TABS2026010535,900001,RED CHICKZ,3008,2026-01-21T09:26:21.013,IBP RETAIL #8 BUILDING 2,269,2061,9002,300000.0,2026-02-16T00:00:00,2026-07-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010535
71e089a4-c2b7-40f4-8abd-6a7454ae914e,TABS2026010486,900001,SF 35634 / WTZ S-1035,3008,2026-01-20T13:56:31.767,Riverview Marketplace,586,2061,9002,450000.0,2026-02-16T00:00:00,2026-04-06T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010486
2c197a9f-8b54-4f7e-9553-3000ebbe0829,TABS2026010411,900001,LE Fitness and conditioning,3008,2026-01-19T16:27:56.533,LE Fitness and Conditioning,1000,2061,9002,89000.0,2026-02-02T00:00:00,2026-05-29T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010411
