project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
ICE CREAM LABS 136,TABS2025018670,SOUTHRIDGE VILLAGE,"2430 S. IN35E, SUITE 136, Denton, TX 76205",Denton,5/15/2025,8/20/2025,"$50,001",Renovation/Alteration,"This project is privately funded, on private land for private use.","1,200 S.F. TENANT IMPROVEMENT REMODEL RENOVATION","1,200 ft 2","Southridge Partners, LTD","P.O. Box 191508, Dallas, Texas 75219",(214) 213-2105,Corinthian Design Associates,"10420 Ambergate Ln., Frisco, Texas 75035",(214) 233-4501,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018670,
FTW3 - Interior Alterations,TABS2025018666,FTW3,"15201 Heritage Pkwy,, Fort Worth, TX 76177",Denton,6/2/2025,9/26/2025,"$130,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Updates to interior racking layouts throughout the existing warehouse space; 1,029,164 sf. Replacement/Relocation of existing lights to accommodate new racking spacing and layout. ","1,029,164 ft 2",Hart 35 Eagle LLC,"2001 Ross Ave, Suite 400, Dallas, Texas 75201",(214) 863-3643,"CESO, Inc.","175 Montrose West Avenue, Suite 400, Akron, Ohio 44321",(937) 631-4674,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018666,"Sean Ferrell, Amazon"
Cook Children's Medical Center - Prosper - Level 01 - ED Waiting Expansion,TABS2025018646,Cook Children's Medical Center - Prosper,"4100 W. University Drive, Prosper, TX 75078",Denton,6/25/2025,10/29/2025,"$3,060,713",Renovation/Alteration,"This project is privately funded, on private land for private use.",Expansion of the ED Waiting area ,"2,500 ft 2",Cook Children's Medical Center,"801 7th Avenue, Fort Worth, Texas 76104",(682) 885-4021,HKS inc.,"1227 Magnolia Ave Suite 200, Fort Worth, Texas 76106",682.382.3103,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018646,
"SPECTRA HEIGHTS RETAIL 1 - LEWISVILLE, TX",TABS2025018644,"SPECTRA HEIGHTS RETAIL 1 - LEWISVILLE, TX","NEAR CORNER OF MACARTHUR BLVD & LEWIS DR, Lewisville, TX 75067",Denton,9/1/2025,3/31/2026,"$2,200,000",New Construction,"This project is privately funded, on private land for private use.",New Construction Multi-Tenant Shell Building,"11,301 ft 2",SPECTRA HEIGHTS LLC,"1418 GARDENIA ST, IRVING, Texas 75063",(408) 390-1943,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018644,
"LUN, CHRISTINA",TABS2025018632,LUNBEE DENTAL,"2120 PRAIRIE DR. SUITE 202, Prosper, TX 75078",Denton,6/9/2025,8/26/2025,"$410,790",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT FOR DENTAL OFFICE ,"2,550 ft 2",LUNBEE PROPERTIES LLC,"10118 JOY DRIVE, FRISCO, Texas 75035",619-888-5807,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018632,
Absolute Recomp - Lewisville,TABS2025018620,Absolute Recomp - Lewisville,"719 Hebron Parkway, Lewisville, TX 75029",Denton,6/1/2025,9/30/2025,"$2,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of vacant tenant space to new fitness center,"29,153 ft 2",Nabil Saeed,"6428 Davis Blvd, North Richland Hills, Texas 76092",(210) 413-6779,pb2 architecture + engineering,"PO BOX 2076, Rogers, Arkansas 72757",(479) 878-3731,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018620,
SAI BHUVAN,TABS2025018568,SAI BHUVAN,"1640 W FRONTIER PKWY #STE. 120, Prosper, TX 75078",Denton,8/1/2025,2/1/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",REMODEL ,"1,409 ft 2",FRONTIER CROSSING,"1748 HICKORY HILL DR, EGAN, Minnesota 55122",(851) 853-2661,BEAR DESIGN BUILD,"2965 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018568,AMARENDRA ALLURI
Paris Baguette,TABS2025018510,The Colony Retail & Office Park,"5101 S. Main Street, The Colony, TX 75056",Denton,9/1/2025,12/1/2025,"$700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Commercial tenant improvement of existing space to new food service establishment concept - Paris Baguette.  New kitchen equipment, interior partition walls, plumbing, mechanical, and electrical scopes.","3,732 ft 2",American Premier,"7116 Valjean Avenue, Van Nuys, California 91406",(818) 518-6582,ONE Architecture,"8686 N. Central Avenue Suite 166, Phoenix, Arizona 85020",602-266-2712,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018510,Jason and Monica Madden
Great Smiles Dental and Ortho,TABS2025018508,Great Smiles Dental and Ortho,"3028 N Josey Lane, Carrollton, TX 75007",Denton,5/31/2025,9/30/2025,"$350,000",New Construction,"This project is privately funded, on private land for private use.","2,236 s/f interior Finish Out","2,236 ft 2",Trent Nguyen,"1927 E Beltline Rd. #130, Carrollton, Texas 75006",(832) 816-8533,Dental Health Products Surgical,"8617 Ambassador Row Suite 100, Dallas, Texas 75247",214-630-3171,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018508,
Smalls Sliders - Frisco,TABS2025018466,Smalls Sliders,"16355 FM 423, Frisco, TX 75068",Denton,9/8/2025,12/1/2025,"$1,250,000",New Construction,"This project is privately funded, on private land for private use.",Construction of a 796 sf pre-fabricated drive-thru only burger business. ,796 ft 2,"Serendipity Sliders Frisco 1, LLC","16004 Greenbelt Park Ln, Prosper, Texas 75078",(225) 278-9651,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018466,
Goodwill Store and Donation Center-Alteration,TABS2025018448,Goodwill Store and Donation Center,"3621 N. Josey Lane, Carrollton, TX 75007",Denton,5/12/2025,6/30/2025,"$55,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","On the interior, a long wall and 2 doors will be added to the existing sales floor to provide a corridor that extends from the front to the existing stockroom in the rear. Patch work to the sales floor area will be required. Relocating 2 ADA parking.","26,620 ft 2",Goodwill Industries of Dallas Inc.,"3020 N. Westmoreland Road, Dallas, Texas 75212",(469) 782-2536,"Dulaso Associates, LLC","1846 E. Rosemead Pkwy., Suite #143, Carrollton, Texas 75007",(214) 458-2235,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018448,
Hebron Valley 20 Year Refresh,TABS2025018441,Hebron Valley Elementary School,"4108 Creek Valley Blvd, Carrollton, TX 75010",Denton,2/10/2026,8/2/2027,"$16,553,359",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Approx. 79,000 SF interior refresh","79,000 ft 2",Lewisville ISD,"1597 S. Edmonds Lane, Lewisville, Texas 75067",469.948.7815,Glenn Partners,"5646 Milton St. Suite 426, Dallas, Texas 75206",317.331.8080,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018441,
Flower Mound 20 Year Refresh,TABS2025018435,Flower Mound Elementary School,"4101 Churchill Dr, Flower Mound, TX 75028",Denton,2/10/2026,8/2/2027,"$15,172,751",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Approx. 79,500 SF interior refresh","79,500 ft 2",Lewisville ISD,"1597 S. Edmonds Lane, Lewisville, Texas 75067",469.948.7815,Glenn Partners,"5646 Milton St. Suite 426, Dallas, Texas 75206",317.331.8080,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018435,
