project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Alterman Dallas,TABS2026002526,Alterman Dallas,"440 E Vista Ridge Mall Dr, Lewisville, TX 75067",Denton,11/7/2025,5/1/2026,"$6,970,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of existing building. Use to be office and warehouse for electrical contractor.,"44,600 ft 2",AMG 440 LLC,"7805 N Loop 1604 E  Live Oak TX, Live Oak, Texas 78233",(945) 295-5148,Studio8 Architects,"4217 McCullough Ave., San Antonio, Texas 78212",(210) 867-1990,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002526,
EarthWise Pet,TABS2026002520,EarthWise Pet,"3032 FM 720, Oak Point, TX 75068",Denton,11/1/2025,2/1/2026,"$321,000",New Construction,"This project is privately funded, on private land for private use.",Build out,"2,163 ft 2",Joseph Micheli,"9816 Pikes Peak Pl, Oak Point, Texas 75068",(941) 993-4090,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002520,
DHL Northlake - Building 4,TABS2026002510,Building 4,"10677 Harmonson Rd, Northlake, TX 76247",Denton,12/1/2025,10/26/2026,"$45,503,723",New Construction,"This project is privately funded, on private land for private use.","SPECULATIVE WAREHOUSE | SINGLE USE FACILITY | 1 STORY STRUCTURE, CONCRETE TILT-WALL BUILDING W/ METAL JOIST ROOF SYSTEM | BUILDING CLEAR HEIGHT - 40' -0"" | FULL SPRINKLED (S1)","1,114,144 ft 2",RES Northlake IV LLC,"360 Westar Blvd., Westerville, Ohio 43082",614-625-1989,"Downs Design Solutions, LLC","801 East Campbell Rd. Campbell Forum 1 STE 600, Richardson, Texas 75081",(469) 663-0434,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002510,
DHL Northlake - Building 3,TABS2026002499,Building 3,"10677 Harmonson Rd, Northlake, TX 76247",Denton,12/1/2025,7/26/2026,"$17,908,362",New Construction,"This project is privately funded, on private land for private use.","SPECULATIVE WAREHOUSE | SINGLE USE FACILITY | 1 STORY STRUCTURE, CONCRETE TILT-WALL BUILDING W/ METAL JOIST ROOF SYSTEM | BUILDING CLEAR HEIGHT - 36' - 0"" | FULL SPRINKLED (S1)","368,280 ft 2",RES Northlake III LLC,"360 Westar Blvd., Westerville, Ohio 43082",614-625-1989,"Downs Design Solutions, LLC","801 East Campbell Rd. Campbell Forum 1 STE 600, Richardson, Texas 75081",(281) 401-9497,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002499,
Legacy Christian Academy - Premanufactured (Modular) Buildings,TABS2026002466,Legacy Christian Academy,"6475 Fighting Eagles Lane, Frisco, TX 75034",Denton,10/6/2025,4/30/2026,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",Premanufactured (Modular) Buildings,"4,260 ft 2",Legacy Christian Academy,"6525 Fighting Eagles Lane, Frisco, Texas 75034",(214) 619-5930,Parkhill,"3000 Internet Blvd. Ste. 550, Frisco, Texas 75034",(972) 987-1670,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002466,
Linda Baker Design Group,TABS2026002444,Windhaven Industrial,"5551 Windhaven Pkwy, Lewisville, TX 75056",Denton,12/1/2025,3/31/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office space addition in an existing shell building. Renovation of existing warehouse space.,"17,580 ft 2","AR Industrial No. 5, LTD","1722 Routh St. Suite 770, Dallas, Texas 75201",(214) 270-1000,O'Brien Architects,"1722 Routh Street, Suite 122, Dallas, Texas 75201",(972) 788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002444,Linda Baker
Evolve Scholastic,TABS2026002435,Windhaven Industrial,"5551 Windhaven Pkwy, Lewisville, TX 75056",Denton,11/1/2025,1/31/2026,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior office space addition in an existing shell building. Renovation of existing warehouse space.,"60,090 ft 2","AR Industrial No. 5, LTD","1722 Routh St. Suite 770, Dallas, Texas 75201",(214) 270-1000,O'Brien Architects,"1722 Routh Street, Suite 122, Dallas, Texas 75201",(972) 788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002435,Frank Sevaine
Nexus Game Lounge,TABS2026002413,"Golden Triangle Mall, Suite L20, L21, M2","2201 S I35E, Denton, TX. 76205, Denton, TX 76205",Denton,10/2/2025,11/15/2025,"$55,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Removal of interior walls and addition of nw partitions,"5,190 ft 2","GTM Denton, LTD","2201 S I35,, Denton, Texas 76205",(940) 566-6024,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002413,"Nexus Game Lounge, Jason Chapman (CEO)"
Stonebrook Retail,TABS2026002266,Stonebrook Retail,"2150 Stonebrook parkway, Frisco TX 75036, Frisco, TX 75036",Denton,1/1/2026,9/30/2026,"$3,750,000",New Construction,"This project is privately funded, on private land for private use.","THIS PROJECT INVOLVES THE ARCHITECTURAL DESIGN OF A SHELL STRUCTURE BUILDING THAT INTEGRATES  RESTAURANT/RETAIL SPACES WITHIN A SINGLE, COHESIVE ENVELOPE.","25,262 ft 2",Varun Sharma,"6299 Brirdhill Ln, Frisco TX 75035, Frisco, Texas 75035",(210) 412-4622,Design Group LLC,"2494 Bunnels Fork Road Frisco, TX 75036, Frisco, Texas 75036",(901) 603-8765,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002266,
Waffle House #20585,TABS2026002232,Waffle House,"1716 Little Elm Parkway, Little Elm, TX 75068",Denton,10/15/2025,3/3/2026,"$300,000",New Construction,"This project is privately funded, on private land for private use.",New Restaurant,"1,840 ft 2","Waffle House, Inc.","5986 Financial Drive, norcross, Georgia 30071",770-729-5897,"Mark D. Pavey, AIA - architect","PO Box 1365, Gulf Shores, Alabama 36547",(334) 546-3624,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026002232,
