ProjectId,ProjectNumber,ProjectName,ProjectCreatedOn,ProjectStatus,FacilityName,City,County,TypeOfWork,EstimatedCost,DataVersionId,EstimatedStartDate,EstimatedEndDate,URL
4267403f-09c3-4d77-8a93-61be37bcd858,TABS2020001071,Resolute Compliance,2019-09-18T08:22:09.393,3007,Firewheel Realty III,1513,2199,9001,230000.0,900001,2019-10-01T00:00:00,2019-12-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2020001071
fdd079d7-128c-474a-929f-a0af20786970,TABS2020000254,Native Station,2019-09-05T11:02:28.063,3009,Native Station,1513,2199,9001,765000.0,900001,2019-10-07T00:00:00,2020-10-05T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2020000254
6b4f1dca-50ba-43f7-b9a7-47e48317a4f2,TABS2020000155,Albert Retail,2019-09-04T11:21:04.393,3007,Albert Retail,1486,2199,9001,350000.0,900001,2019-01-15T00:00:00,2020-04-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2020000155
d86dd1fa-55e5-41cc-a772-fd711ed1b304,TABS2020000143,Great Clips Heath,2019-09-04T10:01:52.963,3009,Heath Village,1509,2199,9001,80000.0,900001,2019-09-04T00:00:00,2019-10-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2020000143
b1f9744c-c8cc-425a-ad70-8f8f2bcf67ef,TABS2019019691,Golden Chick/Texadelphia Restaurant Development,2019-08-30T17:32:11.627,3007,restaurants,1509,2199,9001,1500000.0,900001,2020-01-06T00:00:00,2020-05-29T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2019019691
a2d8a43e-d544-471f-8cde-545bc9ff8008,TABS2019018898,Royse City Retail Shell II,2019-08-21T12:16:05.23,3007,Royse City Retail Shell II,1513,2199,9001,1300000.0,900001,2019-10-01T00:00:00,2020-05-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2019018898
8ca9f927-aa03-44ab-8731-8b724d405034,TABS2019017920,My Eyelab,2019-08-07T16:13:48.093,3007,Shopping Center,1486,2199,9002,162500.0,900001,2019-07-29T00:00:00,2019-09-26T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2019017920
41a04610-9e15-4e5e-8f17-db19ab405dc0,TABS2019017028,PACHECO LENDER,2019-07-26T10:04:37.223,3009,ROCKWALL MEDICAL ,1486,2199,9002,103000.0,900001,2019-08-15T00:00:00,2019-11-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2019017028
6782f267-c7e0-47d1-b993-fb49f251d7d3,TABS2019016981,DR McNEW DENTAL,2019-07-25T15:18:49.357,3007,RETAIL CENTER,1486,2199,9002,150000.0,900001,2019-08-23T00:00:00,2019-11-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2019016981
744765a1-4efb-4a2b-9436-939cc90ce787,TABS2019016207, MPP Infusion Center ,2019-07-16T11:05:13.097,3007,Rockwall Medical Center,1486,2199,9002,136000.0,900001,2019-08-01T00:00:00,2019-09-18T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2019016207
