project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Old Celina Park Restroom Additions,TABS2025008335,Old Celina Park,"12670 FM428, Celina, TX 75009",Collin,4/1/2025,8/31/2025,"$1,681,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Prefabricated restroom, hardscape sidewalks, 8' sidewalk, reconstruction of existing ADA ramp","170,000 ft 2",City of Celina,"142 N Ohio St, Celina, Texas 75009",(469) 813-4095,Halff,"1201 N Bowser Rd, Richardson, Texas 75081",(210) 364-5833,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008335,
Wingstop 0968 Frisco Remodel,TABS2025008328,Wingstop,"2330 Preston Rd, Suite 200, Frisco, TX 75035",Collin,1/20/2025,2/9/2025,"$175,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant improvement-work includes but is not limited to, partial interior demolition and construction of new partition walls, relocation and replacement of equipment, new interior layout, finishes and millwork. No exterior or site modifications. ","1,335 ft 2",RSS CSAIL2016-C5 - TX TQF LLC,"200 S Biscayne Blvd Ste 3550, Miami, Florida 33131",(817) 732-4000,"HFA-AE, LTD.","1705 S Walton Blvd, Bentonville, Arkansas 72712",(479) 273-7780,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008328,Andrew Smith
Musume Restaurant,TABS2025008321,The Star Frisco,"3625 The Star Boulevard, Suite 315, Frisco, TX 75034",Collin,2/1/2025,5/1/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation for a new restaurant,"75,034 ft 2",Lincoln Property Company,"8111 Douglas Avenue Sutie 600, Dallas, Texas 75225",(214) 740-3373,Accolade Design Studio LLC,"2311 Texas Drive suite 103, Irving, Texas 75062",(972) 360-0608,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008321,Joshua Babb
Bank OZK - Spring Creek- Plano,TABS2025008316,BANK OZK,"848 SPRING CREEK PKWY, Plano, TX 75023",Collin,4/30/2025,10/30/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR REMODEL & ADDITION ,"1,337 ft 2",Bank OZK,"18000 Cantrell Road, Little Rock, Arkansas 72223",501-978-2223,Progressive Companies,"937 E. Grand Blvd, Suite 505., DETROIT, Michigan 48202",616.361.2664,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008316,
CityVet Murphy's Corner,TABS2025008279,CityVet,"103 W FM544 Suite 102, Murphy, TX 75094",Collin,2/17/2025,5/30/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",commercial renovation of a veterinary clinic,"3,000 ft 2",Edge Reality,"5950 Berkshire Lane Suite 700, Dallas, Texas 75225",(214) 246-6955,GMA Architects,"7930 Clayton Rd 3rd Floor, Richmond Heights, Missouri 63117",(314) 822-5191,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008279,Vanessa Tiemann
APCO Suite 115,TABS2025008262,Assembly Park,"6200 K Ave Suite 115, Plano, TX 75074",Collin,2/3/2025,6/11/2025,"$330,000",New Construction,"This project is privately funded, on private land for private use.",First time finish out of tenant suite.,"2,559 ft 2",Plano Mall Owner LP,"5485 Belt Line Road Suite 360, Dallas, Texas 75254",(832) 615-1417,Agent Architecture,"1414 Belleview St Suite 150, Dallas, Texas 75215",(214) 775-0823,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008262,
APCO Suite 110,TABS2025008257,Assembly Park,"6200 K Ave Suite 110, Plano, TX 75074",Collin,2/3/2025,6/11/2025,"$520,000",New Construction,"This project is privately funded, on private land for private use.",First time finish out of a tenant suite.,"4,012 ft 2",Plano Mall Owner LP,"5485 Belt Line Road Suite 360, Dallas, Texas 75254",(832) 615-1417,Agent Architecture,"1414 Belleview St Suite 150, Dallas, Texas 75215",(214) 775-0823,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008257,
Hugs Training Facility,TABS2025008239,Hugs Training Facility,"801 Green Street 801 Green Street, Mckinney, TX 75069",Collin,2/1/2025,12/1/2025,"$9,300,000",New Construction,"This project is privately funded, on private land for private use.","Office Space, Training and Dining Cafe","14,000 ft 2",Hugs Cafe,"224 E Virginia St, McKinney, McKinney, Texas 75069",(940) 367-7016,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008239,
Patient Care Pharmacy Suite 108,TABS2025008232,Medical City Plano MOB 1,"1600 Coit Road, Plano, TX 75075",Collin,1/1/2025,3/31/2025,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Design 800 sqft,800 ft 2,"MOB 122 of Texas, LP c/o Healthpeak Properites","1600 Coit Road Suite 309, Plano, Texas 75075",972-964-8485,MPI Architects,"4949 Addison Circle, Addison, Texas 75001",972-964-8485,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008232,Terence Ndofor
Park Boulevard Extension,TABS2025008225,NA,"Park Blvd, Wylie, TX 75098",Collin,3/31/2025,9/17/2027,"$45,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Extension of Park Blvd from Parker Rd to SH 78. Project will be 4-lanes of an ultimate 6-lane divided roadway including bridge over KCS railroad, culverts, headwalls, sidewalks, signing and pavement markings","50,000 ft 2",Collin County,"4690 Community Ave, Suite 200, McKinney, Texas 75071",(972) 548-3723,Halff,"3803 Parkwood Blvd, Suite 800, Frisco, Texas 75034",(214) 937-3943,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025008225,
