project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Health and Fitness Center (HFC),TABS2026023931,Touchmark at Emerald Lake,"350 S Hardin Blvd, Mckinney, TX 75072",Collin,10/1/2026,5/1/2028,"$5,000,000",New Construction,"This project is privately funded, on private land for private use.","New 1 story pool building addition with a renovation of the existing building to a fitness center totaling 8,387 square feet.","8,387 ft 2","Touchmark at Emerald Lake, LLC","5150 SW Griffith Dr, Beaverton, Oregon 97005",214.551.6400,HKS inc.,"350 N Saint Paul St. #100, Dallas, Texas 75201",972.852.6844,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023931,
Building 9,TABS2026023927,Touchmark at Emerald Lake,"350 S Hardin Blvd, Mckinney, TX 75072",Collin,10/1/2026,5/1/2028,"$15,000,000",New Construction,"This project is privately funded, on private land for private use.","New 5 story independent living addition of 71,409 square feet.","71,409 ft 2","Touchmark at Emerald Lake, LLC","5150 SW Griffith Dr, Beaverton, Oregon 97005",214.551.6400,HKS Inc.,"350 N Saint Paul St. #100, Dallas, Texas 75201",972.852.6844,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023927,
LTM _ AI Studio (Phase II),TABS2026023925,The Tower at Hall Park,"6605 Warren Parkway, Suite 700, Frisco, TX 75034",Collin,7/15/2026,10/1/2026,"$1,560,000",New Construction,"This project is privately funded, on private land for private use.","Phase II_New construction, First generation build out of 6,478 RSF ","6,478 ft 2","HP D1 Office, LLC","2323 Ross Ave Ste 200, Dallas, Texas 75201",214-470-4266,Vaughan Myers Design,"1112 Cool River, Southlake, Texas 76092",214-460-6485,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023925,Nandan Jha - LTM
Wesley Foundation,TABS2026023922,Northside Apartments,"3000 Northside Blvd, Richardson, TX 75080",Collin,7/20/2026,12/18/2026,"$299,979",Renovation/Alteration,"This project is privately funded, on private land for private use.","restroom renovation, interior partition reconfiguration, storefront doors","1,800 ft 2","Northside Campus Partners, LP","1 Country View Road, Malvern, Pennsylvania 19355",610-570-5350,Architecture Demarest,"441 E High St,, philadelphia, Pennsylvania 19144",(215) 560-8110,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023922,Michael Seay
En Vie Hair Salon,TABS2026023883,En Vie Hair Salon,"1260 N. Teel Parkway #104, Prosper, TX 75078",Collin,8/3/2026,12/7/2026,"$550,000",New Construction,"This project is privately funded, on private land for private use.","interior finish-out of retail lease space. New mechanical, electrical and plumbing engineering.","1,976 ft 2","SKS Prosper Teel Parkway Retail, LLC","7251 Shoestring Drive, Frisco, Texas 75036",(956) 220-4194,"Hub City Productions One, LP","4100 Commerce St apt 14, Dallas, Texas 75226",(214) 821-8242,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023883,
THR Frisco MOB2,TABS2026023827,Texas Health Resources,"12500 Dallas Parkway, Frisco, TX 75033",Collin,9/1/2027,2/1/2029,"$50,000,000",New Construction,"This project is privately funded, on private land for private use.","Four story Medical Office Building core and shell including on grade parking. The project has a total of 116,412 SF","116,412 ft 2",Texas Health Hospital Frisco,"640 W Southlake BLVD, Southlake, Texas 76092",214.208.1429,"HKS, Inc","350 N. St Paul St Suite 100, Dallas, Texas 75201",241.969.3221,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023827,
DIAMOND INTERSECTION SAFETY IMPROVEMENT TP-S00014,TABS2026023776,MULTIPLE LOCATIONS,"MULTIPLE LOCATIONS, Plano, TX 75074",Collin,12/1/2026,6/1/2028,"$5,655,604",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","INTERSECTION IMPROVEMENT WITH RAMPS, BFR, SIDEWALK AND SIGNAGE ","30,000 ft 2",CITY OF PLANO,"1520 K AVE. 2ND FLR #STE. 250, PLANO, Texas 75074",(972) 941-5341,PAPE-DAWSON ENGINEER LLC,"2000 NORTHWEST LOOP 410, SAN ANTONIO, Texas 78213",(214) 556-8580,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023776,
Dunkin Donuts,TABS2026023772,Shops at Stacy,"7701 Stacy Rd, Ste 100, Mckinney, TX 75070",Collin,7/23/2026,10/23/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",THIS IS A INTERIOR REMODEL OF AN EXISTING COFFEE SHOP INTO A DUNKIN DONUTS - 2054 SQ FT,"2,054 ft 2",SGI United LLC,"3784 Washington Drive, Frisco, Texas 75034",(214) 450-3999,RTM Design LLC,"PO Box 13734 Arlington, TX, Arlington, Texas 76094",(817) 233-6283,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023772,
Martinizing Cleaners,TABS2026023703,4760 Preston Road,"4760 Preston Road Suite 242, Frisco, TX 75034",Collin,7/15/2026,10/15/2026,"$175,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Renovation ,"1,200 ft 2","Weltzma Management Corporation SEC Preston/Lebanon, LD","3102 Maple Ave Suite 350, Dallas, Texas 75201",(214) 679-9782,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023703,
Prosper,TABS2026023695,Prosper,"Prestwick Hollow Drive and US. 380 Building B, Mckinney, TX 75071",Collin,8/1/2026,2/1/2027,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant interior build-out for a new 25 chair outpatient dialysis clinic using an existing one story single tenant building shell. The clinic will also include 4 home hemo rooms, exam room, offices, conference room and other clinic support spaces.","10,765 ft 2","Shops at Prestwick Hollow, LLC","3773 Richmond Ave #800, Houston, Texas 77046",(713) 623-6944,Estudio Architecture,"1824 Spring St Suite 100, Houston, Texas 77007",(713) 433-5000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026023695,Richard Williams
