project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Plano Expansion,TABS2024010213,Granite Park 3,"5601 Granite Parkway Suite 310, Plano, TX 75024",Collin,1/29/2024,4/30/2024,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvement,"3,783 ft 2",Granite Properties,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(972) 731-2308,ENTOS,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010213,
HOT PIZZA RESTAURANT,TABS2024010211,HC COMMONS,"4617 Coit Rd. #Ste. 330 #Ste. 150, Frisco, TX 75035",Collin,1/15/2024,4/15/2024,"$200,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR BUILD OUT ,"1,785 ft 2",EXCHANGE WATTERS OFFICE CONDO LLC,"1129 SOUTHHAMPTON DR, FRISCO, Texas 75044",(650) 520-9768,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010211,
Behavioral Innovations,TABS2024010197,8795 Preston Trace Blvd,"8795 Preston Trace Blvd. Suite 300, Frisco, TX 75033",Collin,3/1/2024,9/1/2024,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The scope of this project is a non-structural interior finish-out in an existing single floor suite for the above named tenant. Scope includes HVAC, electrical, and plumbing. ","5,084 ft 2",Wellpointe Partners Frisco LLC,"8105 Rasor Blvd Suite 272, Plano, Texas 75024",1-469-744-6361,idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010197,Laura Furr
Infusion Liquor Store,TABS2024010170,Shops at Exchange Parkway,"1010 W Exchange Parkway, Suite 1120, Allen, TX 75013",Collin,3/1/2024,4/22/2024,"$119,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of Mercantile store,"2,250 ft 2",Jiwan Ghimire,"4229 Yocca Dr, Irving, Texas 75038",1-832-288-0727,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010170,
HAIR JUNKIE WHITE BOX,TABS2024010139,HAIR JUNKIE,"213 S. ELM ST. SUITE 101, Royse City, TX 75189",Collin,2/22/2024,4/1/2024,"$170,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",FIRST TIME FINISH OUT OF AN EXISTING LEASE SPACE,"1,584 ft 2",RICK KING,"6312 FM 1567, LONE OAK, Texas 75453",(214) 326-3504,CRADDOCK ARCHITECTURE PLLC,"P.O. BOX #188, rockwall, Texas 75087",(214) 952-0527,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010139,
ECHETO,TABS2024010132,DENTAL PLUS SPECIALIST,"2160 N. LAKE FOREST DR. SUITE 604, Mckinney, TX 75071",Collin,2/19/2024,5/20/2024,"$398,550",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT FOR DENTAL OFFICE ,"2,400 ft 2",DR. LUISA F. ECHETO,"4106 LIGA LN, SANGER, Texas 76266",(352) 246-8737,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010132,
WFA Frisco Expansion,TABS2024010104,The Star,"17 Cowboys Way 5th Floor, Frisco, TX 75034",Collin,3/1/2024,7/1/2024,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out of expansion space,"2,788 ft 2",Blue Star Land Phase IV,"1 Cowboys Way Suite 170, Frisco, Texas 75034",(214) 740-3377,"SGDesign, Inc","3311 Elm Street Suite 105, Dallas, Texas 75226",(469) 865-1910,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010104,Keanan Ludeman
Buena Vista - Reception Hall,TABS2024010073,Reception Hall,"9200 Hwy 78, Blue Ridge, TX 75087",Collin,2/1/2024,6/3/2024,"$600,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Remodel existing metal building to be used as a wedding reception hall.  Add on and additional building for restrooms and catering ,"1,200 ft 2",Mike Selman,"9200 Hwy 78, Blue Ridge, Texas 75424",(214) 676-8873,Make Ready Design + Build,"3723 Greenville Ave, Dallas, Texas 75218",(214) 477-7443,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010073,
Paper Source,TABS2024010060,Watters Creek at Montgomery Farm,"857 Watters Creek Blvd., Allen, TX 75013",Collin,2/2/2024,3/20/2024,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use."," Tenant Build-out of existing 2,187sf space.  Install new Paper Source Fixtures, painting & update / replacement Lighting. ","2,187 ft 2","Charter DW Watters Creek Village, LLC","970 Garden Park Dr., Allen, Texas 75013",(972) 521-5011,JTS Architects,"450 E. Higgins Road, Suite 202, Elk Grove Village, Illinois 60007",(847) 952-9970,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010060,Jeffrey Cardosi.
Turbo Coffee Plano,TABS2024010059,Beacon Square,"565 Coit Rd., Suite 100 Plano, TX 75075, Plano, TX 75075",Collin,4/8/2024,8/12/2024,"$250,000",New Construction,"This project is privately funded, on private land for private use.","1,909 sq.ft. one story (plus mezzanine)  coffee / restaurant / tavern T.I.  space","1,909 ft 2",Billingsley Company,"1722 Routh St Suite 770, Dallas, Texas 75201",281-296-0611,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010059,
Princeton Pediatrics,TABS2024010056,Princeton Pediatrics,"136 S 2nd Street, Princeton, TX 75407",Collin,2/5/2024,8/9/2024,"$250,000",New Construction,"This project is privately funded, on private land for private use.",New construction of a stand alone Pediatric Clinic,"1,705 ft 2","PRINCETON Q920,LLC","PO BOX 1128, Princeton, Texas 75407",(972) 215-8703,"Architechton, LLC","609 TULLY CT, Mckinney, Texas 75071",(469) 703-2885,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010056,
Baylor Legacy Heart Center,TABS2024010025,Baylor Scott & White,"6601 Preston RD. Suite 100, Plano, TX 75024",Collin,1/24/2024,8/24/2024,"$20,929,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",A NON-STRUCTURAL INTERIOR FINISH-OUT IN AN EXISTING SINGLE FLOOR SUITE FOR THE ABOVE NAMED TENANT.,"1,273 ft 2",Baylor Scott & White,"301 N. Washington, Dallas, Texas 75246",(214) 793-1584,idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024010025,
SWADESHI PLAZA OF PROSPER LLC,TABS2024009954,CROSSING AT CRYSTAL FALLS PHASE 5 SWADESHI PLAZA,"16815 COIT RD. BLDG-7, Frisco, TX 75035",Collin,2/20/2024,5/20/2024,"$300,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",interior finish out,"4,894 ft 2",Mr. Ramesh Bavireddy,"1146 Backbay Dr,, Irving, Texas 75063",(469) 861-6544,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009954,
Crain & Wooley,TABS2024009932,Parkway Centre II,"2805 North Dallas Parkway Suite 400, Plano, TX 75093",Collin,1/23/2024,4/1/2024,"$205,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvements,"6,312 ft 2","Parkway Centre II & III, LLC","2901 Dallas Parkway Suite 345, Plano, Texas 75093",(972) 608-9686,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009932,
Keller Williams Remodel,TABS2024009900,Custer court,"501 George Bush Turnpike suite 125, Richardson, TX 75080",Collin,1/15/2024,3/15/2024,"$285,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",renovation of existing suite for tenant use,"14,658 ft 2","Custer Court Investors, LLC","14567 N. Outer 40 Drive, suite 500, Chesterfield, Missouri 63017",(314) 787-7099,Interprise,"14241 Dallas Parkway, Suite 260, Dallas, Texas 75254",(972) 385-3991,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009900,Grace Rogers
The Forge 1912,TABS2024009898,The Forge 1912,"132 N Louisana, Celina, TX 75009",Collin,1/29/2024,4/1/2024,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Adding Commercial Kitchen/Bar area to existing structure, updating MEP. Converting existing use from winery to restaurant.","4,500 ft 2","Bears on the square, LLC","4105 Rosewood Lane, Celina, Texas 75009",(972) 978-5561,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009898,
The Picklr - McKinney,TABS2024009896,The Picklr - McKinney,"2975 Craig Dr, Mckinney, TX 75072",Collin,2/5/2024,4/30/2024,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Light renovation of existing retail space,"28,000 ft 2",Whitestone REIT,"4144 N Central Expy # 420, Dallas, Texas 75204",(214) 824-7888,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009896,
"Installation/Improvement of Traffic Signals (CSJ: 0918-24-278, etc.)",TABS2024009872,"CSJ: 0918-24-278, etc.","Various Locations, Richardson, TX 75080",Collin,2/1/2025,9/1/2025,"$415,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Upgrade/Install traffic signals and pedestrian access at 3 intersections.,"7,776 ft 2",TxDOT District: Dallas,"4777 E. Highway 80, Mesquite, Texas 75150",(214) 320-6200,Kimley-Horn,"2600 N Central Expy, Richardson, Texas 75080",(214) 617-0535,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009872,
Balcones Recycling,TABS2024009869,Frisco Recyling,"PGA Parking (DNT & Preston Road), Frisco, TX 75035",Collin,9/1/2024,12/1/2025,"$20,000,000",New Construction,"This project is privately funded, on private land for private use.","Processing, Office and Maintenace building.","138,910 ft 2",Balcones Recycling,"9301 Johnny Morris Road, Austin, Texas 78724",(512) 472-3355,"Kingham Dalton Wilson, Ltd.","5858 Westheimer Road, Suite No. 150, Houston, Texas 77057",(713) 541-5070,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009869,
Park Blvd. Improvements from Country Club Rd. to Parker Rd.,TABS2024009866,N/A,"Park Blvd. between Country Club Rd. and Parker Rd., Wylie, TX 75098",Collin,8/31/2024,2/28/2026,"$11,800,000",New Construction,"This project is privately funded, on private land for private use.","Construct approximately 6,500 linear feet of 24' wide concrete pavement.  The project includes water line, storm drain, lighting, trail, and sidewalk improvements.","156,000 ft 2",City of Wylie,"300 Country Club Road, Wylie, Texas 75098",(972) 516-6410,"Teague Nall & Perkins, Inc.","825 Watters Creek Blvd, Suite M300, Allen, Texas 75098",214-988-9921,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009866,
"Freddy's - Plano, TX",TABS2024009865,Freddy's Frozen Custard & Steakburgers,"TBD, Plano, TX 75074",Collin,5/1/2024,11/29/2024,"$1,850,000",New Construction,"This project is privately funded, on private land for private use.",Construction of a new Freddy's Frozen Custard and Steakburger,"2,800 ft 2","Plaza Street Fund 322, LLC","3400 College Blvd. Suite 200, Leawood, Kansas 66211",(816) 514-0126,Davidson Architecture & Engineering,"4301 Indian Creek Pkwy, Overland Park, Kansas 66207",913-451-9390,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009865,
Fisher Investments Suite 1200 Tenant Improvement,TABS2024009863,International Business Park,"6504 International Parkway, Suite 1200, Plano, TX 75093",Collin,1/2/2024,5/27/2024,"$1,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior tenant improvements to an existing building.,"22,435 ft 2",Fisher Asset Management LLC dba Fisher Investments,"5525 NW Fisher Creek Drive, Camas, Washington 98607",650-350-5153,RMW,"30 E Santa Clara St, Suite 200, San Jose, California 95113",(415) 490-1684,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009863,
ACTIVE DENTAL (PROSPER),TABS2024009860,ACTIVE DENTAL,"100 S. PRESTON RD. SUITE 20, Prosper, TX 75078",Collin,2/12/2024,5/20/2024,"$264,639",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT FOR DENTAL OFFICE ,"1,800 ft 2","SCSD-FINNELL, LTD.","14114 DALLAS PKWY, SUITE 670, DALLAS, Texas 75254",214-483-0400,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009860,
DR. ARTHUR YANG,TABS2024009843,HONEST DIRECT PRIMARY CARE,"2148 N LAKE FOREST DR. SUITE 308, Mckinney, TX 75071",Collin,2/12/2024,5/27/2024,"$204,550",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT FOR MEDICAL OFFICE ,"1,770 ft 2",EDDIE S. YANG,"1107 BROOKLYN DR., ANNA, Texas 75409",972-365-9173,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009843,
MCH - Allen Raintree Circle Texas Joint Suite 201,TABS2024009827,Raintree Circle Medical Office Building,"1125 Raintree Circle Suite 201, Allen, TX 75013",Collin,2/24/2024,6/24/2024,"$500,000",New Construction,"This project is privately funded, on private land for private use.",Interior Design 4573 usf,"4,573 ft 2",Donald Hohman MD,"2705 Standford, University Park, Texas 75225",(214) 208-6567,MPI Architects,"4949 Addison Circle, Addison, Texas 75001",(972) 788-0078,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009827,Pam Pawlick
MCH - Plano 3801 Plano Spec Suite B155,TABS2024009825,Medical Center of Plano Building B,"3801 West 15th St, Plano, TX 75075",Collin,2/24/2024,5/24/2024,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Design 2941 usf,"2,941 ft 2","Columbia Medical City Plano, L.P.","3901 W 15th, Suite B155, Plano, Texas 75075",(214) 461-2305,MPI Architects,"4949 Addison Circle, Addison, Texas 75001",(972) 788-0078,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009825,
Eckard Interior Finish Out,TABS2024009824,Eckard,"620 N Watters Road, Allen, TX 75013",Collin,4/1/2024,12/13/2024,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior FINISH-OUT of existing building 2 STORY, COMMERCIAL BUILDING (WOOD FRAME, SPRINKLERED - EXISTING)  14,943 SF (GROSS FLOOR AREA)","14,943 ft 2",Ela 620 N Watters LLC,"700 Central Expy S   STE 470, Allen, Texas 75013",(972) 884-5920,BR Architects & Engineers,"2060 N Collins Blvd   STE 111, Richardson, Texas 75080",(972) 235-9308,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009824,
Starbucks- FM 544 & Hwy 78,TABS2024009817,Starbucks,"410 HIGHWAY 78, Wylie, TX 75098",Collin,5/17/2024,6/1/2024,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","REMODEL OF AN EXISTING INTERIOR FOR STARBUCKS COFFEE, TO INCLUDE INTERIOR PARTITIONS, INTERIOR FINISHES, EQUIPMENT, LIGHTING, HVAC, PLUMBING, AND SIGNAGE.","1,362 ft 2",WYLIE 78 RETAIL CENTER C/O COOPER BELTLINE PARTNERS,"1201 N. RIVERFRONT BLVD SUITE 100, Dallas, Texas 75207",214-526-6564,Rogue Architects,"513 Main Street Suite 300, Fort Worth, Texas 76102",817-529-6882,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024009817,
