project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Raymond Community Park Phase 1,TABS2024014987,Raymond Community Park,"201 E. First St,, Prosper, TX 75078",Collin,1/1/2024,4/1/2025,"$17,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Sports Complex to include (4) lighted Ballfields, Pickleball Courts, Multi-Use Fields, Playground, Restroom Concession Building, Prefabricated Restrooms, Buildings, Parking Lot/Drives, Pedestrian Trails, Landscape and Irrigation","3,027,220 ft 2",Town of Prosper,"409 E First Street, Prosper, Texas 75078",(972) 569-1063,Dunaway,"550 Bailey Ave  #400, Fort Worth, Texas 76107",(214) 288-9869,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024014987,
Argon Expansion,TABS2024014955,Headquarters 1,"7800 N. Dallas Pkwy. Suite 200, Plano, TX 75024",Collin,4/12/2024,5/24/2024,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Expansion/remodel of a business office space,"2,475 ft 2",Blue Horseshoe LTD,"2500 N. Dallas Pkwy. Suite 550, Plano, Texas 75093",(469) 241-0303,ANPH Architects,"5499 Glen Lakes Dr Suite 110, Dallas, Texas 75231",(214) 369-9066,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024014955,
JDA Self Storage,TABS2024014889,Self Storage,"1015 S. Greenville Ave., Allen, TX 75002",Collin,6/1/2024,6/1/2025,"$9,074,730",New Construction,"This project is privately funded, on private land for private use.",construction of a new 3-story self-storage building,"112,519 ft 2","S SLG Headquarters, LLC","3001 E Plano PArkway, Ste 100, Plano, Texas 75074",(972) 415-9831,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024014889,
Crunch Fitness Plano BBB,TABS2024014809,Crunch Fitness,"801 W 15th St. #D, Plano, TX 75075",Collin,7/1/2024,12/1/2024,"$1,300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of existing building for fitness use,"44,300 ft 2",Svap li Creekwalk Village/Sterling Organiz,"302 Datura St. #100, West Palm Beach, Florida 33401",(224) 770-7788,"JPlus Architects, Inc","211 Bulen St, Roseville, California 95678",916-601-0000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024014809,Mark Girnys
"NGUYEN, TONY & AMY",TABS2024014799,WYNN DENTAL,"8870 COIT RD. SUITE 112, Frisco, TX 75035",Collin,4/15/2024,8/14/2024,"$290,280",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT FOR DENTAL OFFICE ,"1,736 ft 2",HARSHA THUMU,"13139 MACBETH AVE, FRISCO, Texas 75035",972-800-9687,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024014799,
TEXAS COLLISION CENTERS - WYLIE,TABS2024014789,TEXAS COLLISION CENTERS - WYLIE,"401 South Westgate Way, Wylie, TX 75209",Collin,5/31/2024,1/31/2025,"$3,000,000",New Construction,"This project is privately funded, on private land for private use.","Construction of a new auto collision repair building.  Spaces include the following: Reception/Customer Waiting Area, Offices, Customer Restrooms, Break Room, Automobile Repair Shop.","16,791 ft 2",Armada Capital Partners,"2727 LBJ Freeway, Suite 600, Dallas, Texas 75234",972-490-5400,Shelton Architecture-Dallas,"7701 Lemmon Ave Ste. 260, Dallas, Texas 75209",(214) 934-9791,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024014789,
Curated & Co. Studio,TABS2024014784,4747 4th Army Drive,"4747 4th Army Drive, Frisco, TX 75034",Collin,4/1/2024,6/30/2024,"$50,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","1,430 sf Commercial Interior Finish Out for leased space in a recently constructed single story shell building.  Tenant business is an Interior Design Office.  Finish out to include offices, conference space, break area, restroom, and storage. room.","1,430 ft 2",Tarricco Irrevocable Trust,"118 Vintage Park Boulevard Ste. W451, Houston, Texas 77070",(817) 925-4646,Reedy Associates,"4434 West Lovers Lane, Dallas, Texas 75209",(214) 869-4405,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024014784,Tracy McNeese
Jackson Physician,TABS2024014761,Preston Park Towers West,"4975 Preston Park Blvd. Suite 800, Plano, TX 75093",Collin,4/15/2024,6/15/2024,"$244,083",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation to existing building.,"6,175 ft 2",Preston Park Office Center/TerraCap Management,"999 Vanderbilt Beach Rd. Suite 701, Naples, Florida 34108",(239) 540-2022,ENTOS Design,"5400 Lyndon B Johnson Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024014761,
Harvard Flats,TABS2024014756,Harvard Flats,"596 N. Beauchamp BLVD, Princeton, TX 75407",Collin,7/1/2024,8/31/2026,"$53,880,000",New Construction,"This project is privately funded, on private land for private use.","The project has 330 units, 11 residential buildings and 1 Club house.  There are 12 detached garages on site.  A dog park and multiple carports.  ","404,044 ft 2",NRP Lone Star Development LLC,"1228 Euclid Ave, 4th Floor, Cleveland, Ohio 44115",254-855-4047,Davies Collaborative,"101  Leland St, ste 1, Austin, Texas 78704",901-270-7110,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024014756,
Shops at Shadowbend,TABS2024014749,Shops at Shadowbend,"NW corner of Rosamond and West Crossing, Anna, TX 75409",Collin,9/1/2024,5/1/2025,"$5,500,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",2 Ground up retail shells,"22,000 ft 2",Shops at Shadowbend LLC,"3773 Richmond Avenue Suite 800, Houston, Texas 77046",(713) 622-6944,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024014749,
CHARM & CHIC NAIL BAR,TABS2024014744,ALLEN STACY,"596 E STACY RD, Allen, TX 75002",Collin,4/1/2024,8/1/2024,"$300,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"3,200 ft 2",CHARLES LUCENAY,"118 VINTAGE PARK BLVD #STE. W451, HOUSTON, Texas 77070",(832) 729-8191,NGUYEN CHAU DESIGNER & CONSULTING,"1207 FOX CHASE DR, MANSFIELD, Texas 76063",(682) 583-0921,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024014744,RYAN NGUYEN
HERA HEAD SPA,TABS2024014743,COIT CROSSING AT MAIN,"8900 COIT RD, Frisco, TX 75035",Collin,4/1/2024,8/1/2024,"$200,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"2,600 ft 2",HAYAGREEVAS hOLDINGS llc,"10495 SMARTY JONES, FRISCO, Texas 75035",(972) 400-0449,NGUYEN CHAU DESIGNER & CONSULTING,"1207 FOX CHASE DR, MANSFIELD, Texas 76063",(682) 583-0921,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024014743,THANH LE
VICTORY NAIL LOUNGE,TABS2024014742,ROWLETT CROSSING SHOPPING CENTER,"3701 LAKEVIEW PARKWAY, Frisco, TX 75088",Collin,4/1/2024,8/1/2024,"$700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR REMODEL ,"5,800 ft 2",PERL INVESTMENTS LLC,"4403 NORTH CENTRAL EXPRESSWAY #STE. 300, DALLAS, Texas 75205",(214) 720-0004,NGUYEN CHAU DESIGNER & CONSULTING,"1207 FOX CHASE DR, MANSFIELD, Texas 76063",(682) 583-0921,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024014742,HAN LE
LDS Pavillion - Plano,TABS2024014728,LDS Meetinghouse (Church),"2700 Roundrock trail, Plano, TX 75075",Collin,4/15/2024,7/15/2024,"$125,000",New Construction,"This project is privately funded, on private land for private use.",Open air shade pavillion,"1,800 ft 2","The Church of Jesus Christ Latter-Day Saints, Sole","50 East Temple Street, Salt Lake City, Utah 84150",(480) 215-3375,Sketch Architecture Company,"2454 E. Southern Ave #110, Mesa, Arizona 85204",(480) 215-3375,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024014728,
ProSource Wholesale Renovation,TABS2024014725,No Formal Building Name,"25 Prestige Circle, Allen, TX 75002",Collin,4/15/2024,8/1/2024,"$230,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of office and showroom space in an existing wholesale warehouse.,"3,750 ft 2",Ram Interests / Randy Pack,"P.O. Box 998, Fort Worth, Texas 76101",(817) 632-7265,Chad Anderson AIA,"1510 Bellnap Dr., Allen, Texas 75013",(214) 213-2904,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024014725,Dennis Burkhart
Spec Office Suite 120,TABS2024014715,McKinney Corporate Center I,"6800 Weiskopf Ave Suite 120, Mckinney, TX 75070",Collin,5/1/2024,8/1/2024,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of existing office space to create new office space,"4,061 ft 2","Eagle Tree Partners - McKinney, LLC","5700 W Plano Pkwy Suite 1650, Plano, Texas 75093",(214) 417-4905,Presto Interior Design,"7522 Campbell Rd Suite 113-267, Dallas, Texas 75248",(214) 728-4910,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024014715,
