project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Radiology Room Addition,TABS2026021099,Scottish Rite for Children - Frisco,"5400 Dallas Parkway, Frisco, TX 75034",Collin,7/6/2026,9/25/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",325 sf The addition of Radiology Room infilling an existing Subwait Area,325 ft 2,Scottish Rite for Children,"2222 Welborn St, Dallas, Texas 75219",214-559-8663,HKS Inc.,"350 N Saint Paul St. Suite 100, Dallas, Texas 75201",214-969-5599,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026021099,
Verizon Interior Remodel,TABS2026021079,Verizon,"19397 Ronald W Reagan Boulevard, Leander, TX 78628",Collin,6/5/2026,8/31/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of an existing Verizon retail store with updates focusing in updating branding and style to match current retail expression. ,"2,996 ft 2","Gateway 29 Real Estate, LLC","11940 Jollyville Rd Suite 110N, Austin, Texas 78759",(832) 713-4985,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026021079,
DESI CHOWRASTHA,TABS2026021070,DESI CHOWRASTHA,"10474 COIT RD, Frisco, TX 75035",Collin,9/1/2026,9/1/2027,"$320,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"3,213 ft 2",SUNIKSHA LEXINGTON LP,"6851 STONECROP DR, MCKINNEY, Texas 75070",(630) 340-1650,BEAR DESIGN BUILD,"4100 SPRING VALLEY RD #STE. 400, DALLAS, Texas 75244",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026021070,
Beacon Office,TABS2026021055,Beacon,"7291 Elm Street, Frisco, TX 75034",Collin,8/1/2026,2/1/2027,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","2300 sq ft, remodel of existing space mixed use building, MEP included","2,300 ft 2",Fenton Dallas LLC,"13747 Montfort Drive, Suite 205, Dallas, Texas 75240",(310) 308-6040,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026021055,
Talreja,TABS2026020996,Legacy Town Center I,"7160 Dallas Parkway, Suite 330, Plano, TX 75024",Collin,5/29/2026,8/1/2026,"$83,423",Renovation/Alteration,"This project is privately funded, on private land for private use.","2,152 SF of tenant improvement.","2,152 ft 2",KBSIII Legacy Town Center LLC c/o KBS Capital Advisors LLC,"800 Newport Center Dr., Suite 700, Newport Beach, California 92660",(949) 471-6545,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020996,
Elevon A-1,TABS2026020983,Elevon A-1,"ABS A0740 S. M. Rainer Survey, Sheet 3, Tract 25, Lavon, TX 75166",Collin,7/14/2026,8/21/2026,"$200,000",New Construction,"This project is privately funded, on private land for private use.","32 BFR's and 18,500 sf sidewalks.","18,500 ft 2",RLS Elevon LLC,"250 Vesey St Fl 15, New York, New York 10281",(602) 903-7528,JBI Partners,"2121 Midway Rod, Suite 300, Carrollton, Texas 75006",(469) 964-9222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020983,
LaserAway Plano,TABS2026020980,Preston Park Village,"1900 Preston Rd #203, Plano, TX 75903, Plano, TX 75903",Collin,2/2/2026,3/5/2026,"$140,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Installation of new cabinets, hvac equipment and lighting. Paint throughout.","1,616 ft 2",BRE Throne Preston Park LLC / Brixmor Property Group,"200 Ridge Pike Suite 100, Conshohocken, Pennsylvania 19428",713-660-4300,Shremshock Architects,"7775 Walton Parkway #250, New Albany, Ohio 43054",614 545 4550,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020980,
Kaleidescope Park Expansion (phase 2),TABS2026020971,Platform and CMU structure with LED screen,"2801 NETWORK BLVD, Frisco, TX 75034",Collin,6/19/2026,12/6/2027,"$11,345,000",New Construction,"This project is privately funded, on private land for private use.","The project is 1,550 square foot newly constructed platform with a display screen on top of the CMU structure along with expansion of the Kaleidescope Park","1,550 ft 2",HALL 2801 NETWORK ASSOCIATES LTD,"2323 Ross Ave Suite 200, Dallas, Texas 75201",214.269.9545,The Beck Group,"1601 Elm Street Suite 2800, Dallas, Texas 75201",(214) 303-6200,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020971,
Infuse Wine,TABS2026020966,2103 Lyons,"2103 Lyons Suite 4101, Houston, TX 75023",Collin,7/13/2026,8/28/2026,"$67,320",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant fit out of wine bar,"1,683 ft 2",2103 Lyons LLC,"1702 Taylor Street Suite 300, Houston, Texas 77007",(713) 993-9823,LH2 Architecture LLC,"5909 W Loop S Suite 230, Bellaire, Texas 77401",(713) 201-2938,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020966,
K Tiger,TABS2026020927,K Tiger,"5611 S Custer Rd Ste.102, Mckinney, TX 75060",Collin,6/30/2026,9/30/2026,"$180,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior Finish Out By Tenant,"2,300 ft 2",Jang Lee,"5611 S Custer Rd Ste.102, McKinney, Texas 75060",760-524-2819,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026020927,
