project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
"The Melting Pot Allen, TX",TABS2026004234,Charter DW Watters Creek Village,"935 Watters Creek Blvd., Allen, TX 75013",Collin,12/15/2025,4/30/2026,"$650,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant renovation of a 5,220 SF lease space for a restaurant with full service bar and kitchen.","5,220 ft 2","Charter DW Watters Creek Village, LLC","47 Highland Park Village Suite 200, Dallas, Texas 75205",(972) 747-8000,Tracie Greene,The Stensland Group LLC,"3409 Westway Ct., Plano, Texas 75093",214-680-1387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004234
Community ISD HS additions & renovations to 2100 Capacity,TABS2026004149,Agricultural Science Facility,"440 N Farm To Market 1138 COLLIN, Nevada, TX 75173",Collin,1/20/2026,7/30/2027,"$58,600,000",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.",3 Additions and portions of renovation to the existing High school campus to bring student capacity up to 2100 students. Additions include two two story classroom of which one will have a storm shelter. Another addition is to the existing gym,"86,270 ft 2",Community Independent School District,"611 North FM 1138, Nevada, Texas 75173",(972) 843-6000,,"WRA Architects, Inc.","6000 Headquarters, Suite 600, Plano, Texas 75024",(214) 764-6996,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004149
Foundry Commercial - 2700 Plano Parkway - Building 2- Spec Office,TABS2026004146,Foundry Commercial - 2700 Plano Parkway - Building 2,"2700 W. Plano Parkway, Plano, TX 75075",Collin,11/1/2025,2/27/2026,"$675,000",New Construction,"This project is privately funded, on private land for private use.","A 3,350 SF speculative office finish within an existing 96,045 SF industrial Building. ","3,350 ft 2","2700 West Plano Owner, LLC","2121 Ponce de Leon Blvd., Suite 430, Coral Gables, Florida 33134",(786) 865-7396,,GSR Andrade Architects,"2001 North Lamar Street Suite 400, Dallas, Texas 75202",(214) 824-7040,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004146
ALO YOGA,TABS2026004144,"STONEBRIAR MALL, LLC","2601 PRESTON ROAD, SUITE #1215, Frisco, TX 75034",Collin,4/6/2026,7/17/2026,"$900,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","An interior alteration of a 4,271 square foot retail space within the shopping mall. Work to include new storefront, new non-load bearing interior partitions, ceilings, finishes, millwork, and MEP systems. All associated demo is included. ","4,271 ft 2","STONEBRIAR MALL, LLC","PO BOX 101042, Chicago, Illinois 60610",972.920.2186,ANDREW FAWKES,"ZEBRA PROJECTS, INC.","14614 N KIERLAND BLVD., SUITE N300, SCOTTSDALE, Arizona 85254",480.426.2792,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004144
TSC Princeton Combo,TABS2026004139,Tractor Supply Co,"1650 W Princeton Dr., Princeton, TX 75407",Collin,7/27/2026,10/2/2026,"$520,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Exterior Live Goods Center & Feed Storage center additions and interior renovation ,"3,448 ft 2","Fall Manor Duplexes, LLC","1752 E. Bullard Avenue, Suite 104, Fresno, California 93710",559-260-4247,Tractor Supply Co.,Onyx Creative,"25001 Emery RD, Suite 400, Cleveland, Ohio 44128",216-223-3243,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004139
10X10,TABS2026004126,10X10,"6809 Central Expy Ste 200, Plano, TX 75093",Collin,12/8/2025,3/9/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",interior finishout by tenant,"1,500 ft 2",LEGACY LANDMARK INVESTMENT GROUP LLC,"222 MUNICIPAL DR STE 138, RICHARDSON, Texas 75080",(469) 268-5503,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004126
3020 DALLAS MUNCHIES LLC,TABS2026004104,CH RETAIL II / PLANO INDEPENDENCE PAR,"3020 LEGACY DR #STE. 110, Plano, TX 75023",Collin,11/20/2025,3/20/2026,"$87,250",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"1,407 ft 2",CH RETAIL FUND II/PLANO INDEPENDENCE PARK LP,"3819 MAPLE AVE, DALLAS, Texas 75219",214.661.8379,,iXD Design Studio,"Plano, TX, PLANO, Texas 75028",573-529-0127,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004104
DESI MANDI PLANO,TABS2026004095,DESI MANDI PLANO,"600W 15TH ST., Plano, TX 75075",Collin,11/15/2025,2/1/2026,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR REMODEL ,"2,400 ft 2",COLLIN CREEK ASSOCIATES LLC,"8140 WALNUT HILL LN #STE. 400, DALLAS, Texas 75231",(713) 693-1437,,ARCHITECTURE UNDERGROUND INC,"6406 REDSTONE DR, ARLINGTON, Texas 76001",(817) 965-0763,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004095
Dental Office Finish Out,TABS2026004093,Dental Office Finish Out Building 100 Suite 160,"11619 Independence Parkway Building 100, Suite 160, Frisco, TX 75035",Collin,11/17/2025,4/30/2026,"$190,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",1886 SF Dental office finish out ,"1,886 ft 2","Willowbrook Investments, LP","100 Decker Ct. Suite 197, Irving, Texas 75062",469-363-3222,,Legacy ADPR,"1245 Southridge Ct. Suite 102, Hurst, Texas 76053",(817) 864-8702,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004093
Nags Kitchen,TABS2026004092,Ridge Commons,"4100 S. Ridge Road, Mckinney, TX 75070",Collin,11/1/2025,1/31/2026,"$90,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Commercial finish out works in an existing suite. ,"1,200 ft 2",MM Ridge Commons LLC,"4100 S Ridge Road, McKinney, Texas 75070",(214) 709-6594,Paul Sudheekar Reddy Marthala,Integrated Design Solutions LLC,"5000 Cedar Elm Drive, McKinney, Texas 75070",(214) 930-1216,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004092
