project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Stella's Ice Cream,TABS2025013080,Shoppes at Lake Forest Building B,"4590 West University Drive #220, Mckinney, TX 75071",Collin,4/15/2025,6/30/2025,"$280,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant Improvement to include new non-load bearing walls and doors, finishes, millwork and equipment, electrical, plumbing and mechanical improvements. 1,290sqft","1,290 ft 2",BMS Investment Group,"6383 Francis Ln, Frisco, Texas 75035",(214) 986-4538,Barr Architecture,"5011 S State Rd. 7 #107, Davie, Florida 33314",594-418-2277,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013080,
IV Hydration,TABS2025013070,McKinney Market Street,"2651 Ridge Road - Ste 102, Mckinney, TX 75050",Collin,3/17/2025,6/1/2025,"$80,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant Improvement - Light Demolition, new interior partitions, ceilings, fixtures, finishes and accessories ","2,340 ft 2",Phillips Edison & Company,"11501 Northlake Dr, Cincinatti, Ohio 45249",(972) 816-5340,Sixty First Place Architects,"3200 N. Hayden Road Suite 285, Scottsdale, Arizona 85251",(480) 947-6844,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013070,Amy Williamson
Heritage Estates,TABS2025013047,Heritage Estates,"501 International Parkway, Lewisville, TX 75056",Collin,3/1/2025,6/30/2026,"$1,850,000",New Construction,"This project is privately funded, on private land for private use.",New Construction,"166,800 ft 2","HF Silveron, LP","1600 N. Collins, Ste 3000, Richardson, Texas 75080",(512) 639-3556,"The John R. McAdams Company, Inc.","4400 State Highway 121, Ste 800, Lewisville, Texas 75056",(936) 668-2230,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013047,
Texas Bank Frisco,TABS2025013030,Texas Bank Frisco,"7680 Preston Rd., Frisco, TX 75034",Collin,3/1/2025,6/30/2025,"$430,000",New Construction,"This project is privately funded, on private land for private use.","New bank interior remodel consisting of private offices, conference room, break room, & various customer service areas.","3,828 ft 2",Texas Bank,"1120 US Highway 79 N, Henderson, Texas 75652",(903) 392-2961,RGA Architects,"301 South Oak St Suite 100, Roanoke, Texas 76262",(817) 430-3382,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013030,
THE OFFICE AT PRESTONBROOK #603,TABS2025013015,THE OFFICES AT PRESTONBROOK,"PRESTON RD BLDG 6 #STE. 603, Frisco, TX 75034",Collin,4/1/2025,10/1/2025,"$75,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"1,122 ft 2",CLE-FRISCO 1 LLC,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,NOVE STUDIOS LLC,"5050 QUORUM DR #STE. 150, DALLAS, Texas 75254",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013015,
THE OFFICE AT PRESTONBROOK #602,TABS2025013013,THE OFFICES AT PRESTONBROOK,"PRESTON RD BLDG 6 #STE. 602, Frisco, TX 75034",Collin,4/1/2025,10/1/2025,"$75,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"1,122 ft 2",CLE-FRISCO 1 LLC,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,NOVE STUDIOS LLC,"5050 QUORUM DR #STE. 150, DALLAS, Texas 75254",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013013,
THE OFFICES AT PRESTON BROOK #601,TABS2025013012,THE OFFICES AT PRESTON BROOK,"PRESTON RD BLDG 6 #STE. 601, Frisco, TX 75034",Collin,4/1/2025,10/1/2025,"$75,000",New Construction,"This project is privately funded, on private land for private use.",GROUND UP SHELL ,"1,122 ft 2",CLE-FRISCO 1 - LLC,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,NOVE STUDIOS LLC,"5050 QUORUM DR #STE. 150, DALLAS, Texas 75254",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013012,
Midea America Corp.,TABS2025013009,1501 Tenth St,"1501 Tenth St, St 130, Plano, TX 75074",Collin,3/14/2025,7/31/2025,"$860,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel of training room, equip demonstration area, and a small parts storage mezzanine.","5,000 ft 2","FR Dallas Houston, LLC","5310 Harvest Hill Rd, Suite 270, Dallas, Texas 75230",(972) 419-5711,"Alliance Architects, Inc.","1600 N Collins Blvd, Ste 1000 Alliance Architects, Richardson, Texas 75080",(972) 233-0400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013009,
THE OFFICES AT PRESTONBROOK BLDG 6,TABS2025013007,THE OFFICES AT PRESTONBROOK,"PRESTON RD BLDG 6, Frisco, TX 75034",Collin,4/1/2025,10/1/2025,"$450,000",New Construction,"This project is privately funded, on private land for private use.",GROUND UP SHELL ,"6,000 ft 2",CLE-FRISCO 1 LLC,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,NOVE STUDIOS LLC,"5050 QUORUM DR #STE. 150, DALLAS, Texas 75254",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025013007,
"Legacy FSED-Melissa, TX",TABS2025012987,"Legacy FSED-Melissa, TX","1000 Sam Rayburn Highway Portion of Lot 8, Melissa, TX 75454",Collin,4/5/2025,4/6/2026,"$8,927,850",New Construction,"This project is privately funded, on private land for private use.","Single Story - Free Standing Emergency Department, site development, utilities. 11,244 SF.","11,244 ft 2",H-E-B LP,"PO Box 839999, San Antonio, Texas 78283",(210) 938-8145,Environments for Health,"801 Cherry Street Suite 500, Fort Worth, Texas 76102",(817) 994-6714,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012987,
