project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Residence Inn McKinney,TABS2026015583,Residence Inn McKinney,"2151 N Hardin Blvd, Mckinney, TX 75071",Collin,7/1/2026,12/31/2027,"$8,861,020",New Construction,"This project is privately funded, on private land for private use.",117 Guest Room Hotel 4 stories,"80,808 ft 2",RIM LP,"6200 Old Denton Rd, Fort Worth, Texas 76131",(817) 734-4485,RSS Architects,"PO Box 67, Flint, Texas 75762",(817) 538-9258,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015583,
Hall Park G4 Renovation,TABS2026015581,Hall Park G4,"3011 Internet Blvd, Frisco, TX 75035",Collin,4/20/2026,8/31/2026,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Lobby interior renovation of ground level common area finishes including new floor & wall finishes, select light fixture replacement and exterior site alteration of entry landscape and paving areas including replacement of existing canopy. ","4,500 ft 2",Hall 3011 Internet II LLC,"2323 Ross Ave, Dallas, Texas 75201",214.269.9486,OMNIPLAN,"1845 Woodall Rodgers Frwy Ste. 1600, Dallas, Texas 75201",214-826-7080,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015581,
Bank 7 Frisco Branch,TABS2026015580,Bank 7 Frisco Branch,"NEC Parkwood Blvd. & Lebanon Rd., Frisco, TX 75034",Collin,5/1/2026,4/30/2027,"$4,000,000",New Construction,"This project is privately funded, on private land for private use.",New bank branch building with drive-thru,"4,400 ft 2",Bank 7,"1039 NW 63rd Street, Oklahoma City, Oklahoma 73116",(405) 810-8600,"Troy D. Rhodes & Company, Inc.","4323 NW 63rd Street Suite 201, Oklahoma City, Oklahoma 73116",(405) 843-8600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015580,
Altar'd State,TABS2026015535,"Stonebriar Mall, LCC","2601 Preston Road, Suite 1082, Frisco, TX 75034",Collin,4/13/2026,11/20/2026,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation to an existing 10,194 SF retail space in an interior mall with select interior partition demolition and storefront infill. ","10,194 ft 2","Stonebriar Mall, LLC","PO Box 101042, Chicago, Illinois 60610",469-920-2180,Studio+,"902 W Front Street, Suite 100, Travewrse City, Michigan 4968",231-631-3380,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015535,Rebecca Cheng
West Grove Retail- Building Q,TABS2026015527,West Grove Retail- Building Q,"8515 W University Drive, Mckinney, TX 75071",Collin,6/1/2026,2/1/2027,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.","Construction of four new shell retail/restaurant building totaling in approximately 6,500 SF of building area including associated site work and amenities.","6,500 ft 2",Enterprise Properties 360 LLC,"4515 Cole Ave, Suite 815, Dallas, Texas 75205",214-750-7688,GFF,"3030 Nowitzki Way, Suite 400, Dallas, Texas 73219",214-303-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015527,
West Grove Retail - Building P,TABS2026015524,West Grove Retail - Building P,"8525 W University Drive, Mckinney, TX 75071",Collin,6/1/2026,2/1/2027,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.","Construction of four new shell retail/restaurant building totaling in approximately 8,500 SF of building area including associated site work and amenities.","8,500 ft 2",Enterprise Properties 360 LLC,"4515 Cole Ave, Suite 815, Dallas, Texas 75205",214-750-7688,GFF,"3030 Nowitzki Way, Suite 400, Dallas, Texas 73219",214-303-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015524,
"Frisco, TX - Living Spaces",TABS2026015517,Tesla,"10900 State Hwy 11 EVCS, Frisco, TX 75035",Collin,5/29/2026,5/31/2027,"$150,000",New Construction,"This project is privately funded, on private land for private use.",Electrical Infrastructure,120 ft 2,"Tesla, Inc.","3500 Deer Creek Road, Palo Alto, California 94304",(504) 812-7053,GPD Group Professional Corporation,"520 South Main Street, Suite 2531, Akron, Ohio 44311",(330) 572-2100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015517,
TENANT IMPROVEMENT,TABS2026015487,PIPESTER,"2967 W 15th St, Plano, TX 75075",Collin,4/1/2026,5/30/2026,"$75,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","THE REMODEL OF THE EXISTING INTERIOR LAYOUT, INCLUDING EXISTING CONDITIONS, ITEMS TO BE REMOVED, AND THE PROPOSED REVISED LAYOUT. THE SCOPE OF WORK IS LIMITED TO NON-STRUCTURAL INTERIOR MODIFICATIONS INTENDED TO REMODEL THE SPACE TO FIT THE NEW TENAN","1,696 ft 2",MDT PRAIRIE CREEK LTD,"12720 HILLCREST RD STE 700, DALLAS, Texas 75230",469-408-6138,ON CENTER PROJECTS LLC,"5700 Tennyson Parkway, Suite 300, Plano, Texas 75024",763-458-4305,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015487,MICHAEL BEN SHITRIT & RAN BEN SHITRIT
Princeton MOB - Building 2,TABS2026015467,Princeton MOB Building 2,"861 South Beauchamp Blvd., Princeton, TX 75407",Collin,4/21/2026,12/11/2026,"$959,201",New Construction,"This project is privately funded, on private land for private use.",New 1 Story MOB shell building,"8,723 ft 2",HHRE Princeton MOB LLC,"5550 West Executive Drive Suite 500, Tampa, Florida 33609",(972) 808-7285,MJM Architects,"2948 Sidco Drive, Nashville, Tennessee 37204",(615) 244-8170,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015467,
Psycho Bunny,TABS2026015462,Allen Premium Outlets,"820 W Stacy Rd Suite #175, Allen, TX 75013",Collin,5/18/2026,7/17/2026,"$600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","tenant fit up for a clothing store. new interior walls, new finishes, new fixtures, new lighting and minor electrical and mechanical work.","2,525 ft 2","Allen Premium Outlets, LP","PO Box 6120 MS11C, Indianapolis, Indiana 46204",(972) 678-7001,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015462,Rana Hatem
Princeton MOB - Building 1,TABS2026015458,Princeton MOB Building 1,"851 South Beauchamp Blvd., Princeton, TX 75407",Collin,4/21/2026,12/11/2026,"$3,489,984",New Construction,"This project is privately funded, on private land for private use.",New 1 Story MOB shell building,"17,497 ft 2",HHRE Princeton MOB LLC,"5550 West Executive Drive Suite 500, Tampa, Florida 33609",(972) 808-7285,MJM Architects,"2948 Sidco Drive, Nashville, Tennessee 37204",(615) 244-8170,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015458,
Rithum,TABS2026015428,Granite Park 6,"5525 Granite Pkwy Suite 750, Plano, TX 75024",Collin,3/18/2026,5/21/2026,"$108,198",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation of approximately 4,521 SF of existing office space.","4,521 ft 2",Granite Park VI LP,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(972) 731-2308,BHA Studio,"3141 Hood St Suite 420, Dallas, Texas 75219",(214) 521-8500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015428,
Associa - HOAM,TABS2026015427,Creekview II,"1300 E Lookout Dr. STE 135, Richardson, TX 75082",Collin,4/1/2026,5/31/2026,"$131,487",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"1,655 ft 2",1300 E LOOKOUT LLC,"2301 N GREENVILLE AVE #4, Richardson, Texas 75082",(214) 282-2310,Entos Design,"5400 LBJ Fwy STE 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015427,
QuikTrip # 892 Fryer Project,TABS2026015401,QuikTrip # 892,"1100 E. Spring Creek Parkway, Plano, TX 75074",Collin,6/14/2026,6/29/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Includes reorganization of exiting kitchen equipment and addition of new fryer units. Project 300 sf,300 ft 2,"QT SOUTH, LLC","4705 S 129th East Ave., Tulsa, Oklahoma 74134",(945) 455-6426,"Daniel D Filuk, Architect","1747 E. MORTEN AVE SUITE 111, PHOENIX, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026015401,
