project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
US Renal Care Premier Plano Dexter,TABS2025003591,Premier Plano Dexter,"4708 Dexter Drive, Suite 100, Plano, TX 75093",Collin,10/28/2024,1/6/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel of existing conference room into a Home Training  Room.  Add millwork to an existing  office. Scope of work to include architectural , plumbing , and  electrical.",238 ft 2,"Dexter POB, LP","3417 Gaston Avenue, Suite 700, Dallas, Texas 75204",(214) 823-4800,One Architecture PLC,"8686 N. Central Ave. Suite 166, Phoenix, Arizona 85020",(602) 266-2712,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003591,
MASTER CHOI'S WORLD CLASS TAEKWONDO,TABS2025003583,MASTER CHOI'S WORLD CLASS TAEKWONDO,"2610 FM 544 #STE. 101, Wylie, TX 75098",Collin,1/2/2025,3/31/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",RENOVATION ,"4,055 ft 2",MOOYONG CHOI,"2610 FM 544, WYLIE, Texas 75098",(716) 206-4864,MAAXIV DESIGN STUDIO,"1704 VINE BROOK RD, WYLIE, Texas 75098",(505) 400-1415,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003583,
Blo Blow Dry Bar - Preston Park,TABS2025003571,"PRESTON PARK VILLAGE, BUILDING A","1900 Preston Rd, Unit 134, Plano, TX 75093",Collin,11/18/2024,2/14/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","INTERIOR TENANT IMPROVEMENT FOR A NEW BLO BLOW DRY BAR STYLING FRANCHISE (BEAUTY SHOP - SECTION 304). INCLUDED IS A MAKE-UP STATION, DISCOVERY STATION, BOUTIQUE, BLOW STATIONS AND WASH STATIONS (NO HAIR CUTTING, NOT A SALON).	","1,340 ft 2",Brixmor Property Group,"3333 Preson Road, Suite 1400, Frisco, Texas 75034",214.618.6510,L+P ARCHITECTURE,"2138 N Cleveland Massillon Rd, Akron, Ohio 44333",330.659.3161,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003571,Shannon Ambrozy
BRIAN JOE,TABS2025003565,NEUROLOGY - BRIAN JOE,"2709 VIRGINIA PKWY #200, Mckinney, TX 75072",Collin,11/4/2024,2/5/2025,"$221,680",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR REMODEL FOR NEW MEDICAL OFFICE,"2,360 ft 2",LEGACY BUILDERS & ACQUISITIONS - VIRGINIA PKWY,"2936 SHENANDOAH DR, FRISCO, Texas 75034",972-489-0499,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003565,
Grace Point Family Church,TABS2025003564,Gym,"Lot 1 Block A Grace Point family church addition, Anna, TX 75409",Collin,11/30/2024,4/1/2025,"$750,000",New Construction,"This project is privately funded, on private land for private use.",New Gymnasium with mezzanine on new site with gravel parking ,"5,967 ft 2",Lafe Angell,"5221 Prospect Street, McKinney, Texas 75071",(469) 667-4249,BBA-A,"5221 Prospect Street, McKinney, Texas 75071",(214) 403-2063,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003564,
Allen MOB Suite 400 Podiatrist,TABS2025003537,Allen MOB,"504 North Watters, Suite 400, Allen, TX 75013",Collin,11/15/2024,3/28/2025,"$450,000",New Construction,"This project is privately funded, on private land for private use.","2,750 sf tenant finish-out of a 1 story shell building currently under construction","2,750 ft 2",Huffman Builders,"5880 Ashmill Drive, Suite 100, Plano, Texas 75024",(469) 951-5959,Boulder Associates,"240 Milton St Suite 240, Dallas, Texas 75206",214-420-5700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003537,
Plano Gateway - Core/Shell Building 2,TABS2025003534,Plano Gateway,"Southwest Corner of Wyngate Blvd & Wynview Dr, Plano, TX 75074",Collin,1/31/2025,6/27/2025,"$975,000",New Construction,"This project is privately funded, on private land for private use.",1-story wood framed construction of a core/shell building,"5,600 ft 2",Huffman Builders,"5880 Ashmill Drive, Suite 100, Plano, Texas 75024",(469) 951-5959,Boulder Associates,"240 Milton St Suite 240, Dallas, Texas 75206",214-420-5700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003534,
Princeton ISD Stadium Expansion,TABS2025003460,Princeton ISD Jackie Hendricks Stadium,"700 Panther Parkway, Princeton, TX 75407",Collin,11/15/2024,8/1/2025,"$13,500,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","New field house, grandstands, restrooms, concessions & press box.","32,600 ft 2",Princeton Independent School District,"321 Panther Parkway, Princeton, Texas 75407",(469) 952-5400,Claycomb Associates Architects,"6600 LBJ Freeway Suite 200, Dallas, Texas 75240",(972) 233-6100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003460,
Preston Park Village Renovation,TABS2025003459,Building - L,"1901 Preston Park Blvd., Plano, TX 75093",Collin,3/1/2025,5/1/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Exterior shell renovation to existing facility - 30,252 SF","30,252 ft 2",Brixmor,"3333 Preston Road,  Suite 1400, Frisco, Texas 75034",713-927-8470,O'Brien Architects,"1722 Routh Street,  Suite 122, Dallas, Texas 75201",972-788-1010,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003459,
Torchy's Tacos,TABS2025003458,Celina West - Shops A,"SWC Preston Road & Ownsby Parkway, Celina, TX 75009",Collin,2/17/2025,7/21/2025,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Interior Finish-Out for a restaurant,"3,800 ft 2","Trinity Celina, LLC","1110 Cowan Road, Frisco, Texas 75009",(214) 223-9077,"Cortland Morgan, Architect AIA","711 N. Fielder Road, Arlington, Texas 76012",(817) 635-5696,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025003458,"Success Foods Management Group, LLC (David Farr)"
