project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Luna Grill Mediterranean Kitchen,TABS2026028555,Luna Grill Mediterranean Kitchen,"160 S Custer Rd. Suite 400, Mckinney, TX 75072",Collin,1/3/2027,5/21/2027,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Luna Grill Mediterranean Restaurant tenant improvement within exiting shell lease space ,"2,011 ft 2",McKinney Marketplace,"222 Municipal Dr Ste 150, Richeardson, Texas 75080",(512) 507-7969,Thuy Davis - Luna Grill,Hestia Atelier,"3 Peters Canyon Rd. Ste110, Irvine, California 92606",(949) 230-6006,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028555
MRI Equipment Replacement,TABS2026028553,Baylor Regional Medical Center at Plano,"4700 Alliance Blvd, Plano, TX 75093",Collin,11/16/2026,3/31/2027,"$3,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",MRI Equipment Replacement,"1,300 ft 2",Baylor Regional Medical Center at Plano,"301 N. Washington Ave, Dallas, Texas 75246",(214) 820-8521,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028553
Project Ranger,TABS2026028548,Building E,"310 Cypress Hill Drive, Suite 310, Mckinney, TX 75071",Collin,9/15/2026,8/31/2027,"$90,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Reno of an existing building, approx 488,350 sf to accommodate administrative offices, assembly line areas, and warehouse space, including site modifications to provide additional parking spaces.","488,350 ft 2","LiteOn, Inc","3605 E Plano Parkway, Plano, Texas 75074",945-393-8542,,Gensler,"5005 Greenville Ave, Dallas, Texas 75206",214-934-1818,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028548
St Andrew Methodist Church Administrative Building,TABS2026028529,St Andrew Methodist Church Administrative Building,"5808 W. Plano Parkway, Plano, TX 75093",Collin,9/21/2026,2/1/2027,"$780,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior Office Renovation (18,000 SF)","18,000 ft 2",St Andrew Methodist Church,"5808 W. Plano Parkway, Plano, Texas 75093",972-380-8001,,GFF design,"3030 Nowitzki Way Ste 400, Dallas, Texas 75219",214-303-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028529
Frontier Direct Care - Richardson,TABS2026028504,190 Central Retail Center,"401 W. President George Bush Hwy, Suite 125,, Richardson, TX 75080",Collin,9/7/2026,11/30/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Finish out ,"2,400 ft 2","190 @ Central, LP","401 W. President George Bush Highway, Suite 124, Richardson, Texas 75080",(972) 571-0227,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028504
Racking & Dock Leveler,TABS2026028493,Cinemark Frisco Warehouse,"10570 John W. Elliott Drive Suite  600, Frisco, TX 75034",Collin,9/1/2026,9/18/2026,"$84,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Install Pallett Racking Storage System,"18,000 ft 2",Cinemark USA INC,"3900 Dallas Parkway Suite 500, Plano, Texas 75093",(972) 665-1619,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028493
HEART & MIND MD - OFFICE BUILDOUT,TABS2026028475,Krishna Pabba MD PLLC d/b/a Heart & Mind MD,"1308 Peaks View Ln #110, Celina, TX 75009",Collin,9/1/2026,12/31/2026,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Small tenant improvement for office space ancillary to existing adjacent completed data center work. +/- 3,902SF. ","3,902 ft 2",CELINA HILLS PLAZA LLC,"12801 N Central Expy #140, Dallas, Texas 75243",(214) 777-2288,,"JLL Architecture, LLC","200 E Randolph St #4600, Chicago, Illinois 60601",(224) 623-5062,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028475
HG Sply Co.,TABS2026028437,Granite Park,"5880 State Hwy 121 #102B, Plano, TX 75024",Collin,9/21/2026,1/11/2027,"$1,100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel combination of two existing restaurant lease spaces into one. Existing & new electrical, mechanical, and plumbing equipment.","5,864 ft 2",GPI Boardwalk LP,"5601 Granite PKWY #1200, Plano, Texas 75024",(972) 731-2308,,"Hub City Productions One, LP","4100 Commerce St Apt 14, Dallas, Texas 75226",(214) 821-8242,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028437
Curtis Middle School Renovations,TABS2026028429,Temporary Classroom Portables,"1530 Rivercrest Blvd, Allen, TX 75002",Collin,5/23/2026,8/7/2027,"$1,500,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Audio Visual, Building Security, Electrical, Fire Alarm, Fire Protection, Grading, Plumbing, Underground Utilities, Signage, Striping","7,744 ft 2",Allen ISD,"1451 N. Watters Road, Allen, Texas 75013",(469) 891-5459,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028429
Wenz Development,TABS2026028424,Retail Building Marsh Lane,"14404 Marsh Lane, Addison, TX 75001",Collin,9/10/2026,11/10/2026,"$65,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Remodel 3,304 sq/ft of existing retail space ","3,304 ft 2",WIP Marsh Plaza LLC,"8150 N Central Expy. Suite 835, Dallas, Texas 75206",(214) 686-8763,,Triplett Group,"14555 Dallas Parkway Suite 100-304, Dallas, Texas 75254",(806) 223-6611,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026028424
