ProjectId,ProjectNumber,DataVersionId,ProjectName,ProjectStatus,ProjectCreatedOn,FacilityName,City,County,TypeOfWork,EstimatedCost,EstimatedStartDate,EstimatedEndDate,URL
6b7e090e-7cdb-4a58-b0c8-344b66aa61af,TABS2026010305,900001,Walmart Store 3574-218 Remodel,3008,2026-01-16T14:40:27.293,"WAL MART NEIGHBORHOOD MARKET (CAL), BLK A LOT 1A: REPLAT",27,2043,9002,2100000.0,2026-08-02T00:00:00,2026-11-05T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010305
371490f2-add5-4514-8085-b4a89144620f,TABS2026010264,900001,"McKinney, TX - Eldorado Pkwy",3008,2026-01-16T11:32:04.193,FedEx Office,1107,2043,9002,150000.0,2026-04-20T00:00:00,2026-05-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010264
989bf96b-9ff0-408d-81e9-99b66a1f59e6,TABS2026010243,900001,TotalCare FEMC - Allen,3008,2026-01-16T08:09:52.88,TotalCare FEMC - Allen,27,2043,9002,1000000.0,2026-03-30T00:00:00,2026-10-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010243
d4aa2294-b580-45ed-9602-ac6ac35813f4,TABS2026010237,900001,THE CUT STUDIO,3008,2026-01-15T19:16:05.177,ELDORADO RETAIL,1107,2043,9001,80000.0,2026-03-01T00:00:00,2026-07-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010237
5f0765c8-699e-4880-b36f-2674150ffcf1,TABS2026010235,900001,Arterial Concrete Repair - Park Boulevard - Preston Road to Independence Parkway,3008,2026-01-15T19:06:48.86,PW-S-00028,1362,2043,9002,142375.0,2026-06-01T00:00:00,2027-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010235
cae147b2-567f-49aa-94a6-fd0d283cf285,TABS2026010234,900001,THE OFFICES AT PRESTONBROOK #904,3008,2026-01-15T18:45:26.173,THE OFFICES AT PRESTONBROOK,623,2043,9001,75000.0,2026-02-01T00:00:00,2026-08-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010234
2dc37633-f8ff-409c-ac76-40609bd5e3c9,TABS2026010233,900001,THE OFFICES AT PRESTONBROOK #903,3008,2026-01-15T18:43:17.233,THE OFFICES AT PRESTONBROOK,623,2043,9001,75000.0,2026-02-01T00:00:00,2026-08-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010233
3e49918f-4946-4d6f-84d2-94c2b44b2862,TABS2026010232,900001,THE OFFICES AT PRESTONBROOK #902,3008,2026-01-15T18:40:59.213,THE OFFICES AT PRESTONBROOK,623,2043,9001,75000.0,2026-02-01T00:00:00,2026-08-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010232
c9130b8e-a2e5-4452-b224-306feb95de17,TABS2026010231,900001,THE OFFICES AT PRESTONBROOK #901,3008,2026-01-15T18:38:42.593,THE OFFICES AT PRESTONBROOK,623,2043,9001,75000.0,2026-02-01T00:00:00,2026-08-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010231
2e644da0-d8a4-4848-8d39-eff6c99a4d95,TABS2026010230,900001,THE OFFICES AT PRESTONBROOK 9 SHELL,3008,2026-01-15T18:36:12.643,THE OFFICES AT PRESTONBROOK,623,2043,9001,350000.0,2026-02-01T00:00:00,2026-08-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010230
abb50acb-b966-4369-a294-a55af2394e91,TABS2026010226,900001,78-Retail,3008,2026-01-15T17:47:14.317,78-Retail,1522,2043,9002,78000.0,2026-03-01T00:00:00,2027-04-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010226
572c98b0-4c99-46c7-8992-d873339b2700,TABS2026010224,900001,"Costco Frisco, TX - Hearing Remodel",3008,2026-01-15T17:40:47.22,"Costco Frisco, TX",623,2043,9002,419000.0,2026-04-14T00:00:00,2026-06-08T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010224
f4ea742f-d941-4522-82a4-212f3b43fc4d,TABS2026010170,900001,Offices at The Apollo Shell Building,3008,2026-01-15T13:52:43.937,The Apollo Commercial Shell,1915,2043,9001,475000.0,2026-03-02T00:00:00,2026-07-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010170
c26caab1-9b8a-480c-9f87-c68fe02c79e7,TABS2026010139,900001,My Possibilities Bathroom Addition,3008,2026-01-15T11:07:40.373,My Possibilities,1362,2043,9002,129500.0,2026-02-01T00:00:00,2026-06-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010139
7f67255c-e3c3-48d6-bc78-a4b0f7ac864e,TABS2026010137,900001,"Baylor Scott & White - Outpatient Physical Therapy Clinic - Murphy, TX",3008,2026-01-15T11:01:06.253,Baylor Scott & White,1194,2043,9002,60700.0,2026-02-16T00:00:00,2026-03-16T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010137
86d8258d-4e81-4301-a98e-687b99da53df,TABS2026010136,900001,QuikTrip #898 Fryer Project,3008,2026-01-15T10:59:20.223,QuikTrip #898,1362,2043,9002,125000.0,2026-04-12T00:00:00,2026-04-27T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010136
e4b10815-8f52-40fb-8c69-c1e8de84ffc5,TABS2026010132,900001,Cooper's Corner,3008,2026-01-15T10:48:23.473,Cooper's Corner,1107,2043,9001,500000.0,2026-03-16T00:00:00,2027-03-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010132
68ee36c5-788a-4167-8e35-9ce5740d1a12,TABS2026010126,900001,Touchdown Tap House,3008,2026-01-15T10:19:16.8,"SHOPS AT AVERY POINTE, BLK A, LOT 2",49,2043,9002,500000.0,2026-01-20T00:00:00,2026-04-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010126
9066322e-ec77-4ccf-aede-e23148f566f9,TABS2026010112,900001,KIDS UNITED,3008,2026-01-15T09:17:41.777,KIDS UNITED,623,2043,9002,135000.0,2026-03-02T00:00:00,2026-05-04T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010112
2811a32e-65f4-4e11-b842-fd37c9ce3daf,TABS2026010101,900001,John Paul II High School Football Stadium Updates,3008,2026-01-14T23:25:38.613,John Paul II Addition,1362,2043,9002,1800000.0,2026-02-01T00:00:00,2026-06-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010101
