project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Kauboi Japanees BBQ & Izakaya,TABS2025005200,Preston Park Village,"1900 Preston Road, Suite 343, Plano, TX 75093",Collin,12/15/2024,1/15/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior tenant improvement of a new kauboi japanese bbq & izakaya in existing shell building.,"6,905 ft 2",Ryan Kim,"900 Paloma Place, Fullerton, California 92835",(213)282-7929,Hootan & Associate Inc.,"14525 Culver Dr, Suite 170, Irvine, California 92604",(714)381-8135,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005200,
Clover Family Practice,TABS2025005183,Stonebriar Commons I,"1125 Legacy Drive, Frisco, TX 75034",Collin,12/12/2024,3/1/2025,"$140,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"3,114 ft 2","Legacy Commons Frisco, LP","1125 Legacy Drive, Suite 260, Frisco, Texas 75034",972.625.6022,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 759-3853,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005183,
Botolino Gelalo,TABS2025005172,Preston Park Shopping Center,"2201 Preston Road, Suite ""O"", Plano, TX 75093",Collin,12/16/2024,3/31/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior remodel of an existing coffee shop for a new Gelato store; work consists of architectural, MEP work","1,400 ft 2",Preston Park Partners Ltd.,"2001 Preston Road, Plano, Texas 75093",(972) 931-1188,"Dean Dekker, Architect","6722 Northport Drive, Dallas, Texas 75230",(214) 549-4747,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005172,
SRS Distribution,TABS2025005168,Hub 121,"7540 State Hwy 121, McKinney, TX 75070, Mckinney, TX 75070",Collin,12/15/2024,2/28/2025,"$1,086,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Minor renovations to demolish existing offices to open the floor print for open office workstations. Updates to appliances and technology. ,"28,370 ft 2",Jordan Realty Advisors,"16475 Dallas Parkway Suite 540, Addison, Texas 75001",214 778 1261,Corgan,"401 N Houston St, Dallas, Texas 75202",214-757-1616,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005168,Daniel Williamson
ARTERIAL PAVEMENT MAINTEANCE REQUIREMENTS,TABS2025005166,2025 PWS -00072,"VARIOUS LOCATIONS CITY OF PLANO, Plano, TX 75086",Collin,2/15/2025,7/30/2029,"$136,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",8K SQFT AND 17 BFR ,"8,000 ft 2",CITY OF PLANO,"PO BOX 860358, PLANO, Texas 75086",(972) 769-4140,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005166,
mrti - suite 120,TABS2025005163,park 121 - building 3,"220 freeport parkway suite 120, Coppell, TX 75019",Collin,11/30/2024,5/31/2025,"$700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",office lease reduction,"212,980 ft 2",prologis,"2021 mckinney suite 1050, dallas, Texas 75201",(972) 884-9292,meinhardt & associates,"14643 dallas parkway suite 636, Dallas, Texas 75254",(972) 980-8980,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005163,
Tesla Plano,TABS2025005157,Success Partners,"5800 Democracy Dr Suite 200, Plano, TX 75024",Collin,3/3/2025,5/31/2025,"$375,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Expand parts and storage into existing lounge space.  add interior partions separating office and showroom spaces, update finishes.  Add 2 new vehicle lifts.  ","5,452 ft 2","5800 Democracy, LLC","4641 Nall Road, Dallas, Texas 75244",(972) 743-2163,PM Design Group,"445 Hutchinson Ave., Columbus, Ohio 43235",614-610-4235,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005157,Amina Taj
Plano West Side 36-inch Pipeline Water Line A,TABS2025005154,Plano West Side 36-inch Pipeline Water Line A,"Plano Delivery Point No. 3 to Richardson Delivery, Plano, TX 75080",Collin,10/4/2024,3/7/2025,"$281,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","The project includes approx 13,800 SF of concrete sidewalk replacement for a new water line installation along Renner Rd from Custer Pkwy/Renner Rd intersection to Richardson's Northside Pump Station (32°59'52.52""N and 96°44'18.56""W).","10,000 ft 2",North Texas Municipal Water District,"501 E Brown St., Wylie, Texas 75098",469-626-4728,"Lockwood, Andrews & Newnam, Inc.","2801 Network Blvd, Suite 101, Frisco, Texas 75035",214-765-8835,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005154,
Tritech Software Restroom Renovation,TABS2025005145,Tritech,"1205 S. Greenville, Allen, TX 75002",Collin,3/3/2025,9/30/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovate existing men's/women's restroom,700 ft 2,Tritech Software Development Corporation,"1205 S Greenville Ave, Allen, Texas 75002",800-380-6407,AM Design Associates,"PO Box 800727, Dallas, Texas 75380",(214) 271-4670,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005145,
TSC Mckinney Combo,TABS2025005143,Tractor Supply Co,"3350 NORTH CENTRAL EXPY US 75, Mckinney, TX 75071",Collin,7/14/2025,11/7/2025,"$400,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","Exterior Greenhouse & Feed center addition and an interior renovation. Also, a 5,750 SF increase to the overall size of the impervious side yard is proposed. ","5,463 ft 2",Agree Limited Partnership,"32301 Woodward Avenue, Royal Oak, Michigan 48073",248-566-8540,Onyx Creative,"25001 Emery RD, Suite 400, Cleveland, Ohio 44128",216-223-3243,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025005143,Tractor Supply Co.
