project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,tenant_name,design_name,design_address,design_phone,project_url
Studio Pilates,TABS2026004834,West Plano Village,"3300 Dallas Parkway Suite B114, Plano, TX 75093",Collin,12/1/2025,3/2/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant improvement to an existing shell space within West Plano Village. The new tenant space is to be a Studio Pilates with a studio space, studio restroom, and team room.","1,725 ft 2",West Plano Village,"3102 Maple Ave Suite 500, Dallas, Texas 75201",(214) 720-6600,David De Prez,Brown Collective Architecture + Design,"1111 Washington Ave Suite 200, Golden, Colorado 80401",(720) 481-8173,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004834
"HTeaO #456 - Melissa, TX",TABS2026004799,HTeaO,"901 Sam Rayburn Highway, Melissa, TX 75454",Collin,3/2/2026,9/7/2026,"$1,325,000",New Construction,"This project is privately funded, on private land for private use.","Construction of a new HTeaO Tea Bar with a cooler/freezer, a single lane drive-thru, and a single bay dumpster enclosure with all associated site work.","2,155 ft 2",H-E-B LP,"PO Box 839999, San Antonio, Texas 78283",(214) 298-2464,,Interplan LLC,"1 East 22nd Street Suite 400, Lombard, Illinois 60148",(407) 645-5008,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004799
Jefferson 380 & Terry 2,TABS2026004780,Jefferson 380 & Terry 2,"US 380 & Terry, Mckinney, TX 75071",Collin,11/1/2026,12/1/2028,"$2,500,000",New Construction,"This project is privately funded, on private land for private use.",(5) 4 story apartment buildings,"10,000 ft 2","Jefferson Terry (Phase 2), LLC","9001 Cypress Waters Blvd Suite 2A, Austin, Texas 78721",(972) 556-1700,,JPI Design,"9001 Cypress Waters Blvd Suite 2A, Austin, Texas 78721",(972) 556-1700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004780
Ranch Road Retail,TABS2026004778,Ranch Road Retail,"4310 Ranch Road, Sachse, TX 75048",Collin,1/1/2026,9/1/2026,"$3,000,000",New Construction,"This project is privately funded, on private land for private use.",New retail building,"15,991 ft 2",TWCARE LLC,"2011 HIGHLAND DR, Wylie, Texas 75098",469-588-9975,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004778
Fleming's #5408 - Plano TX - Mechanical Alteration,TABS2026004755,Fleming's Prime Steakhouse & Wine Bar,"7250 Dallas Pkwy #110, Plano, TX 75024",Collin,12/1/2025,1/1/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Mechanical alteration to de-couple tenant condenser water loop from existing building system. Area of work: ~100sf. Refer to Project Scope on Cover Sheet of plans.,100 ft 2,7250 North Dallas Parkway Texas LLC,"1270 Soldiers Field Road, Brighton, Massachusetts 02133",617-779-0480,Jay Hannifan,"GPD Group, Professional Corporation","520 S Main St Suite 2531, Akron, Ohio 44311",(330) 572-2122,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004755
Walmart 2883 - 2026 RM,TABS2026004731,Walmart 2883 - 2026 RM,"8801 OHIO DR, Plano, TX 66204",Collin,4/5/2026,7/9/2026,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",General Remodel of existing Walmart store. See Coversheet for detailed scope of work. 50k Square feet.,"50,000 ft 2",Wal-Mart Real Estate,"2608 SE J Street Benonville, Bentonville, Arkansas 72716",(919)895-0397,,"BRR Architecture, Inc.","8131 Metcalf Ave, Overland Park, KS 66204, USA, Overland Park, Kansas 66204",(913) 236-3342,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004731
Eldorado Orthodontics,TABS2026004728,Eldorado Orthodontics,"7700 Eldorado Pkwy Ste 100, Mckinney, TX 75070",Collin,11/28/2025,2/28/2026,"$38,923,112",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel of a dental office ,"2,385 ft 2",MB5 {MB2} Dental,"2403 Lacy Ln., carrollton, Texas 75006",(214) 727-7278,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004728
Shelton School Theater Renovation,TABS2026004670,Shelton School,"17301 Preston Rd,, Dallas, TX 75252",Collin,10/31/2025,8/31/2027,"$13,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",9286 sq ft. Interior renovation.,"9,286 ft 2",The Shelton Landmark Foundation,"17301 Preston Rd, Dallas, Texas 75252",972-774-1772,,Glenn Partners,"5646 Milton Street, Suite 426, Dallas, Texas 75206",469.930.7655,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004670
Methodist Health System - Richardson Renovation,TABS2026004669,Methodist Health System - Richardson,"2801 E President George Bush Hwy, Richardson, TX 75082",Collin,11/16/2025,2/1/2026,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",The servery and dining upgrade will utilize and expand existing building electrical and plumbing utility infrastructure to serve a revised layout and equipment upgrade. The power will be updated for selected equipment and areas. Plumbing utilities ar,"1,824 ft 2",METHODIST HOSPITALS OF DALLAS D/B/A METHODIST HEALTH SYSTEM,"1441 N BECKLEY AVE, Dallas, Texas 75203",(469) 204-6704,,Beacon Architectural Associates,"145 South Street Floor 3, Boston, Massachusetts 02111",(617) 357-7171,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004669
J. Crew Factory #4107,TABS2026004665,Gates of Prosper,"1191 Gates Parkway, Suite 160, Prosper, TX 75078",Collin,2/2/2026,4/8/2026,"$425,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant fitout of 5,250 square foot retail space to include interior partitions, finishes, fixtures, lighting, HVAC equipment & related structure","5,250 ft 2",GOP #3 LLC,"1 Cowboys Way, Suite 100, Frisco, Texas 75034",(972) 497-4394,Linda Murdock,"Prose Architecture, P.C.","34 Edgewood Road, Glen Ridge, New Jersey 07028",917-684-1117,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004665
Ivy Beauty Institute,TABS2026004658,Lot 2 Bldg. A 12 Best Brains Devm't. Lot 2,"9984 Coit Road Suite 100, Frisco, TX 75035",Collin,11/15/2025,1/15/2026,"$150,000",New Construction,"This project is privately funded, on private land for private use.",Build a Beauty Institute,"3,140 ft 2",9984 Coit Rd LLC,"5702 Kerry Drive, Frisco, Texas 75035",(714) 801-9200,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004658
Celina MOB #2,TABS2026004630,Prime Celina MOB,"210 S Preston Rd, Celina, TX 75009",Collin,1/7/2026,12/31/2026,"$3,705,709",New Construction,"This project is privately funded, on private land for private use.","A free standing, single story, medical office building","16,916 ft 2",Texas Health Resources,"612 E Lamar BLVD STE 190, Arlington, Texas 76011",(214) 731-3130,,Grace Design Studios,"5000 Quorum Dr Ste 500, Dallas, Texas 75254",(214) 378-9810,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004630
JAISON JOHN,TABS2026004629,"TEXAS GUT HEALTH, PLLC","4650 PRESIDENT GEORGE BUSH HWY #210, Sachse, TX 75048",Collin,11/18/2025,3/16/2026,"$340,520",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISHOUT ,"2,690 ft 2","TRHS MOB ONE, LP","11501 E NORTHWEST HWY, DALLAS, Texas 75218",214-914-9811,,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004629
Celina MOB #1,TABS2026004625,North Celina MOB,"200 S Preston Rd, Celina, TX 75009",Collin,1/5/2026,12/31/2026,"$4,000,000",New Construction,"This project is privately funded, on private land for private use.",New free-standing single story shell medical office building,"15,989 ft 2",Texas Health Resources,"612 E Lamar BLVD STE 190, Arlington, Texas 76011",(214) 731-3130,,Grace Design Studios,"5000 Quorum Dr Ste 500, Dallas, Texas 75254",(214) 378-9810,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026004625
