ProjectId,ProjectNumber,DataVersionId,ProjectName,ProjectStatus,ProjectCreatedOn,FacilityName,City,County,TypeOfWork,EstimatedCost,EstimatedStartDate,EstimatedEndDate,URL
d6d77abb-244e-4209-857f-922bcc310a73,TABS2026010797,900001,Wells Fargo Refurb,3008,2026-01-23T16:57:23.22,Wells Fargo,1362,2043,9002,250000.0,2026-06-22T00:00:00,2026-07-20T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010797
870ff8cf-c8fe-4455-ae33-2b93bc454710,TABS2026010775,900001,Dollar Tree,3008,2026-01-23T14:31:18.083,Store #10922,1362,2043,9002,703125.0,2026-05-18T00:00:00,2026-07-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010775
5f343430-4e63-44b1-82b2-d710689957f0,TABS2026010724,900001,Children’s Health BHIG Plano SPC 1 4th Floor,3008,2026-01-22T16:19:38.793,Children’s Medical Center Plano Specialty Center 1,1362,2043,9002,500000.0,2026-02-18T00:00:00,2026-05-12T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010724
40e89b63-b69c-4d58-b6b0-0ff6bb65fcec,TABS2026010715,900001,Coffee Lane,3008,2026-01-22T15:34:56.467,TDX Realty,27,2043,9001,60000.0,2026-01-31T00:00:00,2026-09-26T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010715
f4637882-235b-4cc2-911d-8e30086ae64f,TABS2026010700,900001,Yogurtland McKinney,3008,2026-01-22T13:51:50.95,Towne Crossing,1107,2043,9002,500000.0,2026-04-20T00:00:00,2026-07-20T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010700
08fa9077-db3a-4675-85b0-685f60f518ac,TABS2026010685,900001,MCP - SIMULATION LAB,3008,2026-01-22T12:36:16.497,Medical City Plano,1362,2043,9002,943090.0,2026-03-14T00:00:00,2026-05-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010685
b53c86fc-7ad3-49e9-af23-e4b190220514,TABS2026010678,900001,Max Strength McKinney,3009,2026-01-22T11:56:38.767,Max Strength Fitness,1107,2043,9002,90000.0,2026-08-01T00:00:00,2026-11-20T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010678
3a49412e-13b8-46ad-b9dc-3995748b0805,TABS2026010675,900001,Grady Littlejohn Softball & Baseball Complex,3008,2026-01-22T11:35:19.97,Concession Stand,1107,2043,9002,4000000.0,2026-02-01T00:00:00,2027-02-28T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010675
51f7b48f-43c9-432b-9a3f-88988c2f92cf,TABS2026010674,900001,Burn Boot Camp,3008,2026-01-22T11:34:36.887,Heritage Park,286,2043,9001,650000.0,2026-03-01T00:00:00,2026-07-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010674
3f04b880-4682-4767-a2c6-c8547c66eda7,TABS2026010652,900001,VEDORA NAIL LOUNGE,3008,2026-01-22T09:24:08.397,PREMIER OAKS @ TWIN CREEKS,27,2043,9002,200000.0,2026-02-23T00:00:00,2026-07-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010652
4b5847a6-dc85-4b6c-94c9-78b750c7b699,TABS2026010612,900001,QuikTrip # 896 Fryer Project,3008,2026-01-21T16:32:46.057,QuikTrip # 896,1362,2043,9002,125000.0,2026-03-29T00:00:00,2026-04-26T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010612
3889afb3-c317-4b23-97a4-cd643fb9eb44,TABS2026010604,900001,CNS River Hill,3008,2026-01-21T15:47:54.927,CNS River Hill,415,2043,9002,600000.0,2026-02-08T00:00:00,2026-05-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010604
9061fac2-d128-45b5-a193-78aa34928233,TABS2026010601,900001,Integrity 1st - Anna,3008,2026-01-21T15:30:38.143,Integrity 1st - Anna,49,2043,9001,1300000.0,2026-02-09T00:00:00,2026-08-21T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010601
77beb303-24f6-49a1-8786-c9ac3850d73f,TABS2026010581,900001,SH 5 (CSJ: 0047-04-032),3009,2026-01-21T13:59:34.54,CSJ: 0047-04-032,49,2043,9002,47630021.0,2028-08-02T00:00:00,2030-02-02T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010581
3bc32ac7-33cc-4e49-aef7-ab1b4d18e68f,TABS2026010556,900001,FedEx Office Celina TX - Preston Rd (LL Scope),3008,2026-01-21T11:41:21.71,FedEx Office,286,2043,9001,225000.0,2026-03-02T00:00:00,2026-05-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010556
