project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
FedEx Office Frisco TX - Preston Rd (LL Scope),TABS2026009726,FedEx Office,"5501 Preston Rd. Suite 200, Frisco, TX 75034",Collin,2/2/2026,4/1/2026,"$215,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant improvement construction for a new FedEx Office retail store. Scope includes new interior partitions, ceiling, lighting, and related mechanical, electrical, and plumbing work.","1,753 ft 2","SCSD-Finnell, Ltd.","14114 Dallas Pkwy Suite 670, Dallas, Texas 75254",214-483-0400,The idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009726,
"FedEx Office Frisco, TX - Preston Rd (FXO Scope)",TABS2026009717,FedEx Office,"5501 Preston Rd. Suite 200, Frisco, TX 75304",Collin,6/15/2026,7/10/2026,"$172,852",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant improvement construction for a new FedEx Office retail store including new finishes, graphics, fixtures, furniture and equipment, and power/data distribution.","1,753 ft 2","SCSD-Finnell, Ltd.","14114 Dallas Pkwy Suite 670, Dallas, Texas 75254",214-483-0400,The idGROUP,"2641 Irving Blvd, Dallas, Texas 75207",(214) 638-6800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009717,
Shepton High School - Elevator Replacement,TABS2026009679,Shepton High School,"5505 W Plano Parkway, Plano, TX 75093",Collin,5/1/2026,7/1/2026,"$249,050",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",125 square feet - stairs,125 ft 2,Plano Independent School District,"2700 W 15th Street, Plano, Texas 75075",(469) 752-1484,"EMA Engineer & Consulting, Inc.","328 S. Broadway Ave., Tyler, Texas 75702",(903) 581-2677,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009679,
We Rock The Spectrum - Celina,TABS2026009676,Shell 2 Phase 1,"3510 N Louisiana, Celina, TX 75009",Collin,1/26/2026,6/30/2026,"$435,000",New Construction,"This project is privately funded, on private land for private use.",Tenant finish to existing shell ,"6,500 ft 2",Celina 58 L,"PO Box 129, Prosper, Texas 75009",(972) 347-9900,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009676,
Hardcore Closer,TABS2026009668,Apex at Legacy,"5801 Headquarters Drive Suite 900, Plano, TX 75024",Collin,1/12/2026,4/30/2026,"$280,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"1,769 ft 2","Plano Cabosparkles HQ2, LLC c/o Monarch Alternative Capital LP","535 Madison Avenue, New York, New York 10022",(248) 705-9275,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009668,
"BASHIR, AHMED",TABS2026009663,LUMINA PSYCHIATRY & WELLNESS,"2160 N. LAKE FOREST DR. SUITE 600, Mckinney, TX 75071",Collin,2/2/2026,5/18/2026,"$240,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISHOUT FOR MEDICAL OFFICE ,"1,940 ft 2",BASHIR AHMED,"322 BASTROP BLVD., FAIRVIEW, Texas 75069",(504) 982-2150,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009663,
THE OFFICES AT MCKINNEY CROSSING #STE. 604,TABS2026009648,THE OFFICES AT MCKINNEY CROSSING,"3801 N CENTRAL EXPRESSWAY SB BLDG 6, Mckinney, TX 75071",Collin,2/1/2026,8/1/2026,"$80,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"1,013 ft 2",CLF - MCKINNEY 1 LLC,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,NOVE STUDIOS LLC,"1721 W PLANO PKWY #STE. 218, PLANO, Texas 75075",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009648,
THE OFFICES AT MCKINNEY CROSSING #STE. 602,TABS2026009647,THE OFFICES AT MCKINNEY CROSSING,"3801 N CENTRAL EXPRESSWAY SB BLDG 6, Mckinney, TX 75071",Collin,2/1/2026,8/1/2026,"$80,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"1,013 ft 2",CLF - MCKINNEY 1 LLC,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,NOVE STUDIOS LLC,"1721 W PLANO PKWY #STE. 218, PLANO, Texas 75075",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009647,
THE OFFICES AT MCKINNEY CROSSING #STE. 601,TABS2026009646,THE OFFICES AT MCKINNEY CROSSING,"3801 N CENTRAL EXPRESSWAY SB BLDG 6, Mckinney, TX 75071",Collin,2/1/2026,8/1/2026,"$80,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"1,013 ft 2",CLF - MCKINNEY 1 LLC,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,NOVE STUDIOS LLC,"1721 W PLANO PKWY #STE. 218, PLANO, Texas 75075",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009646,
CREEKSIDE CELINA PROFESSIONAL OFFICE,TABS2026009645,CREEKSIDE CELINA PROFESSIONAL OFFICE,"3925 SOUTH PRESTON RD BLDG 12, Celina, TX 75009",Collin,3/15/2026,12/30/2027,"$1,150,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"7,727 ft 2",EVANTAGE HOLDINGS LLC,"1143 HOLFORD DR, FRISCO, Texas 75036",(805) 304-0144,DESIGN ASSOCIATES & CONSULTANTS LLC,"2500 COOLWATER DR, PLANO, Texas 75025",(214) 714-5666,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026009645,
