project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
MSL Office,TABS2025012521,Scottish Rite for Children,"5700 Dallas Parkway, Frisco, TX 75034",Collin,3/1/2025,5/1/2025,"$55,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The finish-out of a room to be used as shared office. Includes flooring, paint, ceiling, HVAC, and electrical.",540 ft 2,Scottish Rite for Children,"2222 Welborn St., Dallas, Texas 75219",(817) 578-7050,HKS,"350  N Saint Paul St. Suite 100, Dallas, Texas 75201",(214) 969-3310,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012521,
Ridgeview Retail,TABS2025012520,Ridgeview Retail,"1421 Ridgeview Drive, Allen, TX 75013",Collin,6/2/2025,11/4/2025,"$1,200,000",New Construction,"This project is privately funded, on private land for private use.",New retail shell building,"7,941 ft 2",IMAD,"22 Lochleven, Richardson, Texas 75082",(972) 200-7340,"East Star Design, LLC","PO Box 53, Forney, Texas 75126",(972) 200-7340,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012520,
USOnTX Plano West CT,TABS2025012511,Baylor Medical Center,"4708 Alliance Blvd, Plano, TX 75093",Collin,6/2/2025,10/2/2025,"$630,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The general scope of work for this project is 1,448 SF interior renovation that will consist of new ceilings, lightings, partitions, casework, and finishes as indicated in the drawings. Existing systems will be modified to support. ","1,448 ft 2",Healthcare Realty,"3900 Junius St Suite 640, Dallas, Texas 75246",(214) 747-1600,RS&H,"4835 LBJ Freeway Suite 700, Dallas, Texas 75244",(469) 857-7721,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012511,
Caio Bella Luxary Hair Shop,TABS2025012494,Preston Shepard Place,"1601 Preston Raod, Suite 0, Plano, TX 75093",Collin,3/3/2025,5/20/2025,"$75,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Finish out -  1453 sf,"1,453 ft 2",BH Properties,"1410 East Renner Road, Suite 260, Richardson, Texas 75082",(972) 472-4340,Robert Davis Architecture Inc.,"10419 Rbindale Drive, Dallas, Texas 75238",214-649-8710,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012494,Steven Crawford
Rowlett Trail Extension: North Section,TABS2025012487,Rowlett Creek Trail North,"N Trail: From 1510 W. McDermott Dr to 518 Suncreek, Allen, TX 75002",Collin,12/1/2025,8/31/2026,"$3,700,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.","Construction of 4,925 LF of 12-ft wide concrete multi-use trail (59,100 SF) within City-owned parcels along Rowlett Creek ","59,100 ft 2","City of Allen, TX","900 S. Greenville Avenue, Allen, Texas 75002",(214) 509-3314,"Ardurra Group, Inc.","11355 McCree Rd, Dallas,, Texas 75238",(214) 341-9900,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012487,
CROCS STONEBRIAR,TABS2025012485,STONEBRIAR CENTRE,"2601 PRESTON RD STE 1027, Frisco, TX 75304",Collin,6/2/2025,8/11/2025,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","NEW FLOORING, NEW FIXTURE PACKAGE, NEW LIGHTING PACKAGE, PAINT INTERIOR OF THE STORE TOTAL SQ FT 2,805","2,805 ft 2",BROOKFIELD PROPERTIES,"350 N ORLEANS ST STE 300, CHICAGO, Illinois 60654",(847) 287-5889,SARGENTI ARCHITECTS,"461 FROM RD SECOND FLOOR, PARAMUS, New Jersey 07652",973-859-9312,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012485,CROCS - KEITH SHEA
2086-1009 Walmart CAPX-Refr,TABS2025012468,Walmart 2086,"1700 Dallas Pkwy, Plano, TX 75093",Collin,7/15/2025,11/4/2025,"$1,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Install new secondary CO2 skids; Replace bakery/deli & produce cooler walk-in evap coils; Replace dairy, deli, fresh meat, produce, beer, bunker island & cake cases","203,091 ft 2",Walmart Stores Texas LLC,"2608 SE J Street, Bentonville, Arkansas 72716",(479) 544-7800,Benchmark Group,"1805 N 2nd Street, Rogers, Arkansas 72756",(479) 636-5004,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012468,
Nordic,TABS2025012436,Legacy Town Center III,"5801 Tennyson Parkway Suite 335, Plano, TX 75024",Collin,2/14/2025,6/30/2025,"$128,963",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement - Interior remodel for tenant build out,"3,586 ft 2",KBSIII Legacy Town Center LLC c/o KBS Capital Advisors LLC,"800 Newport Center Dr. Suite 700, Newport Beach, California 92660",(949) 417-6545,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012436,Stuart Copus
Pro. Office and Warehouse Finish Out,TABS2025012419,"Brookfield Utilities, LLC.","3265 N. McDonald Street Suite 7, Mckinney, TX 75071",Collin,3/31/2025,5/30/2025,"$100,000",New Construction,"This project is privately funded, on private land for private use.",3943 pro. office and warehouse finish out ,"3,943 ft 2","Brookfield Utilities, LLC.","2150 S. Central Express Parkway Suite 200, McKinney, Texas 75070",(214) 432-7905,Legacy ADPR,"1245 Southridge Ct. Suite 102, Hurst, Texas 76053",(817) 864-8702,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012419,
Highland Springs RB 3.4,TABS2025012397,Highland Springs RB 3.4,"8240 Frankford Rd, Dallas, TX 75252",Collin,8/4/2025,6/4/2027,"$46,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",124 Independent living unit project. 4 levels of wood framed construction on concrete podium. Approximately 190000sf  residential and 24000 sf garage.,"214,000 ft 2",Erickson Living,"701 Maiden Choice Lane, Baltimore, Maryland 21225",(443) 717-2751,JHP Architecture/Urban Design,"3430 Meadow Road, Suite 150, Dallas, Texas 75231",(214) 363-5687,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025012397,
