project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
North Collin Special Utility District,TABS2025018106,New Operations Center,"6126 N. McDonald Street, Melissa, TX 75454",Collin,7/7/2025,5/8/2026,"$1,700,000",New Construction,"This project is privately funded, on private land for private use.","New 7,394 Sq/Ft office building including sitework","7,394 ft 2",North Collin Special Utility District,"2333 Sam Rayburn Highway, Melissa, Texas 75454",(972) 837-2331,Carroll Architects / CornerStone Arch Srvs. Inc.,"750 East I-30 Suite 110, Rockwall, Texas 75087",(469) 363-8593,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018106,
Trinity Chinese Church,TABS2025018104,Trinity Chinese Church,"6625 Eldorado Parkway, Mckinney, TX 75070",Collin,5/31/2025,10/31/2025,"$2,500,000",Additions to Existing Building,"This project is privately funded, on private land for private use.",Renovation and addition to an existing building for church function.,"22,678 ft 2",Trinity Chinese Church,"301 E Main St, Allen, Texas 75002",(469) 502-3788,KMT Architects,"17000 Preston Rd., Suite 300, Dallas, Texas 75248",(972) 992-3950,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018104,
"Water Rehab - Creekside Estates, ENG-CMB-00007",TABS2025018099,N/A,"Creeks of Estates Subdivision, Plano, TX 75074",Collin,7/7/2025,4/10/2026,"$4,615,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Waterline improvements with sidewalk and BFR improvements Square footage N/A,"1,000 ft 2",City of Plano,"1520 K Avenue, Suite 250, Plano, Texas 75074",(972) 941-7791,RLG Consulting Engineers,"12001 N. Central Expressway, Suite 300, Dallas, Texas 75243",214-739-8100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018099,
Sheesh,TABS2025018079,Preston Stonebrook Center,"7151 Preston Suite 151, Frisco, TX 75034",Collin,6/1/2025,9/1/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Demo existing donut shop. Infill with a new restaurant. ,"1,433 ft 2",STONEBROOK I LLC VENTURE,"8235 DOUGLAS AVE STE 720, Dallas, Texas 75225",214.378.1212,"708 Studios, LLC","5000 Eldorado Parkway, Suite 150, Frisco, Texas 75033",(214) 789-6196,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018079,
Ace Pickleball Club - Plano. TX,TABS2025018074,Preston Towne Crossing,"4817 W Park Blvd, Suite 810 4801 W. Park Blvd, Plano, TX 75093",Collin,6/2/2025,9/22/2025,"$982,781",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant Improvement of an existing vacant 39,430 square foot space that was formerly a Gold's Gym to a new indoor pickleball facility","39,500 ft 2","Cali Livin Pickleball, LLC","1901 Preston Park Blvd, Plano, Texas 75093",(813) 777-9674,Red Architecture,"589 W. Nationwide Blvd, Suite B, Columbus, Ohio 43215",614.487.8770,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018074,
Z1S EOIR 7th Floor,TABS2025018067,Raytheon McKinney Wing Z,"2501 W University Dr., Mckinney, TX 75234",Collin,6/1/2025,2/1/2026,"$2,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Finish out of a shelled space.,"6,200 ft 2",RTX,"2501 W University Dr., McKinney, Texas 75071",(241) 205-5188,MJMc Architects,"2727 LBJ Freeway Suite 1013, Farmers Branch, Texas 75234",(469) 941-0433,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018067,
SIMPSON STRONG-TIE,TABS2025018062,GRANITE PARK 6,"5525 GRANITE PARKWAY SUITE 1200, SUITE 1100, Plano, TX 75024",Collin,6/16/2025,11/14/2025,"$5,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",RENOVAION OF EXISTING INTERIOR OFFICE SPACE,"30,500 ft 2","GRANITE PARK VI, LP","5601 GRANITE PARKWAY SUITE 1200, PLANO, Texas 75024",(214) 731-2308,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018062,
Shops of Lavon,TABS2025018061,Shops of Lavon (Building B),"635 S State Hwy 78, Lavon, TX 75166",Collin,7/1/2025,4/2/2026,"$1,250,000",New Construction,"This project is privately funded, on private land for private use.","New construction, one-story shell building","10,381 ft 2",TX 78 LLC,"550 Westcott St. Suite 449, Houston, Texas 77007",(281) 318-1515,Thakkar | Design + Construction,"550 Westcott St. Suite 449, Houston, Texas 77007",(832) 271-9218,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018061,
Shops of Lavon,TABS2025018056,Shops of Lavon (Building A),"635 S State Hwy 78, Lavon, TX 75166",Collin,7/1/2025,4/2/2026,"$1,250,000",New Construction,"This project is privately funded, on private land for private use.","New construction, one-story shell building.","10,381 ft 2",TX 78 LLC,"550 Westcott St. Suite 449, Houston, Texas 77007",(281) 318-1515,Thakkar | Design + Construction,"550 Westcott St. Suite 449, Houston, Texas 77007",(832) 271-9218,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018056,
201 walnut,TABS2025018038,Lavey,"201 Walnut, Celina, TX 75009",Collin,5/1/2025,8/1/2025,"$500,000",New Construction,"This project is privately funded, on private land for private use.",container build office building,"1,600 ft 2",Caleb Lavey,"201 Walnut apartment 1125, Celina, Texas 75009",(512) 289-0305,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018038,
Anytime Fitness Plano,TABS2025018036,The Shop at Custer Park,"3131 Custer Road, Plano, TX 75075",Collin,5/12/2025,6/2/2025,"$108,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","5,000 sf space, paint, flooring, new bathroom, office and conditioning rooms","5,000 ft 2","Custer Park Partners, LLC","1200 W. Magnolia Avenue Suite 220, Fort Worth, Texas 76104",8-179-459-1600,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018036,Sandra Gonzalez
RESCUE WELLNESS ADVISORS,TABS2025018020,-,"945 STOCKTON DR #STE. 5140, Allen, TX 75013",Collin,6/1/2025,10/1/2025,"$64,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR BUILD OUT ,"2,024 ft 2",TWIN CREEKS CREST LLC,"945 STOCKTON DR #STE. 1100, ALLEN, Texas 75013",(214) 392-3666,VIZUAL ARCHITECTURE,"400 N SAINT PAUL ST #STE. 1050, DALLAS, Texas 75201",(214) 675-9175,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018020,TOCHI OKORO
Craig Ranch Ballfields Pad B - Leasing Office,TABS2025018014,Ballfields Pad B,"6121 Alma Road, Mckinney, TX 75070",Collin,10/14/2025,11/10/2027,"$700,000",New Construction,"This project is privately funded, on private land for private use.","323 units, (1) 5 story slab on grade apartment buildings with a 2100 sq ft pool on grade.  646,000 gross sq ft living space.  7,039 gross sq ft space in club, leasing, amenity area.","7,039 ft 2","DD Ballfields, LLC","6509 Windcrest Dr, Suite 200, Plano, Texas 75024",(214) 466-6220,Geheber Lewis Associates,"649 11th Street, Atlanta, Georgia 30318",(404) 228-1958,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018014,
DSM (PLANO),TABS2025018008,DYNAMIC SPORTS MEDICINE,"7000 PRESTON RD. SUITE 700, Plano, TX 75024",Collin,5/30/2025,7/31/2025,"$115,750",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR REMODEL FOR NEW SPOERTS THERAPY OFFICE ,"2,591 ft 2","SCHERER INVESTMENTS, INC.","4800 HEDGCOXE ROAD SUITE 100, PLANO, Texas 75024",972-788-2222,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018008,
Plano Gateway - Building 10,TABS2025017990,Plano Gateway MOB,"201 Wyngate Blvd, Building 10, Plano, TX 75074",Collin,8/4/2025,1/30/2026,"$2,500,000",New Construction,"This project is privately funded, on private land for private use.","10,000 sf 1-story wood framed core/shell MOB","10,000 ft 2",Huffman Builders,"5880 Ashmill Driver Suite 100, Plano, Texas 75024",(469) 951-5959,Boulder Associates Architects,"5646 Milton Street Suite 240, Dallas, Texas 75206",(214) 420-5700,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017990,
