project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
"Retail Shops- Anna, TX",TABS2026022206,Retail Shops,"US Hwy 75 & Rosamond Dr, Anna, TX 75409",Collin,12/7/2026,9/24/2027,"$1,460,000",New Construction,"This project is privately funded, on private land for private use.","the development of a demised Retail Building (Cold Dark Shell) (±9,600 SF)","9,600 ft 2",David Fogel- DSF Standridge LP,"4215 W Lovers Lane Suite 250, Dallas, Texas 75209",(214) 366-0009,Cuhaci Peterson,"2600 Maitland Center Parkway Suite 200, Maitland, Florida 32751",(407) 661-9100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022206,
"Sprouts Farmers Market - Anna, TX #0727",TABS2026022204,Sprouts Farmers Market,"US Hwy 75 & Rosamond Dr, Anna, TX 75409",Collin,12/7/2026,9/24/2027,"$4,940,000",New Construction,"This project is privately funded, on private land for private use.","New build to suit of a Sprouts Farmers Market (23,256 S.F.)","23,256 ft 2",David Fogel- DSF Standridge LP,"4215 W Lovers Lane Suite 250, Dallas, Texas 75209",(214) 366-0009,Cuhaci Peterson,"2600 Maitland Center Parkway Suite 200, Maitland, Florida 32751",(407) 661-9100,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022204,
11th Floor Corridors & Restrooms,TABS2026022159,Granite Park 5,"5830 Granite Parkway 11th Floor, Plano, TX 75024",Collin,6/5/2026,9/18/2026,"$271,942",Renovation/Alteration,"This project is privately funded, on private land for private use.","1,930","1,930 ft 2",Granite Park NM/GP V LP,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(972) 731-2300,Entos Design,"56400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022159,
12th Floor Common Corridor & Elevator Lobby,TABS2026022142,The Tower - Hall Park,"6605 Warren Parkway, 12th Floor, Frisco, TX 75034",Collin,6/1/2026,8/31/2026,"$353,361",New Construction,"This project is privately funded, on private land for private use.","Approximately 1,676 usf, first generation corridor build out","1,676 ft 2","HP D1 Office, LLC","2323 Ross Ave STE 200, Dallas, Texas 75201",214-470-4266,Vaughan Myers Design,"1112 Cool River, Southlake, Texas 76092",214-460-6485,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022142,
4th Floor HIH Relicensing,TABS2026022138,Baylor Scott & White The Heart Hospital Plano,"1100 Allied Drive, Plano, TX 75093",Collin,6/29/2026,10/30/2026,"$3,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","RENOVATION TO AN EXISTING HOSIPTAL ON LEVEL 4, APPROX. 23116 SF. CONVERTING 1 PAT ROOM TO AN ISO ROOM WITH ASSOCIATED ANTE ROOM & ADJACENT STORAGE & EVS. CONVERTING 10 PAT ROOMS TO OFFICES. RELICENSING 5 PAT ROOMS TO OBSERVATION ROOMS. ADD 1 NEW CMU","23,116 ft 2",BAYLOR REGIONAL MEDICAL CENTER AT PLANO,"301 N WASHINGTON AVE, DALLAS, Texas 75246",(214) 820-8521,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022138,
EOS Fitness Coit,TABS2026022126,EOS Fitness,"9700 Coit Rd, Plano, TX 75025",Collin,9/6/2026,7/6/2027,"$5,591,130",Renovation/Alteration,"This project is privately funded, on private land for private use.","A tenant renovation project of a 58,854 SF building, to be used as a health and fitness club.","58,854 ft 2",Kroger Texas LP,"751 Freeport Parkway, Coppell, Texas 75019",(513) 762-4948,"James E. Stroh , Architect, Inc","2190 East Pebble Road, Suite 250, Las Vegas, Nevada 89123",(702) 433-1400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022126,Brittany Arquette
Project Square McKinney,TABS2026022123,225 E. Virginia Street,"225 East Virginia St., Mckinney, TX 75069",Collin,7/30/2026,8/31/2027,"$10,500,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","Renovation of existing 16,095 SF building, construction of a 13,181 addition and associated interior build-out of Professional office.","13,181 ft 2",RG McKinney LLC,"215 E. Main St. 2nd Floor, Lakeland, Florida 33801",(561) 900-3686,DLR Group,"2500 Pacific Ave., Suite 1600, Dallas, Texas 75226",(214) 747-2511,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022123,
PLANO WATER REHAB - PARKWAY ESTATES AND WIFFLETREE ADDITION,TABS2026022109,PARKWAY ESTATES AND WIFFLETREE ADDITION,"PARKWAY ESTATES AND WIFFLETREE ADDITION, Plano, TX 75074",Collin,7/1/2026,6/1/2027,"$5,500,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","SIDEWALK, BFR AND WATERLINE REPLACEMENT ","25,000 ft 2",CITY OF PLANO,"1520 K AVE. 2ND FLR, PLANO, Texas 75074",(972) 941-7791,GARVER,"3000 INTERNET BLVD #STE. 400, FRISCO, Texas 75034",(469) 920-2311,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022109,
Twin Creeks Active Adult,TABS2026022108,Twin Creeks Active Adult,"2169 West Exchange Parkway, Allen, TX 75013",Collin,7/15/2026,8/31/2028,"$39,533,009",New Construction,"This project is privately funded, on private land for private use.","(New Construction) 351,132 Sq. Ft. of Multi-Family, Type 5A Construction, 3-story with basement sub-level on 6.15 acres of raw land.","351,132 ft 2",Twin Creeks Watters LLC.,"401 Woodlake Drive, Allen, Texas 75013",(214) 957-3842,"DBA Architects, LLC","111 S. Kentucky Suite 210, McKinney, Texas 75069",469-667-5095,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022108,
Moss Mechanical,TABS2026022079,Star business park,"16281 Preston Road, Frisco, TX 75033",Collin,7/1/2026,12/25/2026,"$800,000",New Construction,"This project is privately funded, on private land for private use.",First time finish out of a portion of existing building. ,"18,167 ft 2",Star Business Park LLC,"1 Cowboys way, Frisco, Texas 75034",(214) 437-3653,Alliance Architects,"1600 N Collins Blvd Ste 1000, Richardson, Texas 75080",(972) 233-0400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026022079,
