project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Horace Mann,TABS2025009864,International Business Park,"6275 W Plano Parkway, Plano, TX 75093",Collin,2/26/2025,7/4/2025,"$3,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant Improvement (construction of new non-load bearing partitions, interior glazing/doors, Woodworking, and mechanical, electrical and plumbing.","50,033 ft 2",Billingsley Company,"1722 Rough Street Suite 770, Dallas, Texas 75201",(972) 820-2236,SmithGroup,"3333 Welborn St 100, Dallas, Texas 75219",469-232-5516,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009864,
RP240 Lab,TABS2025009862,Delta Electronics,"601 Data Drive, Plano, TX 75075",Collin,2/3/2025,7/28/2025,"$1,100,000",New Construction,"This project is privately funded, on private land for private use.",Material testing lab inside existing warehouse,"1,600 ft 2",Delta Electronics,"601 Data Drive, Plano, Texas 75075",(469) 330-9100,Alliance Architects,"1600 N. Collins Blvd Suite 1000, Richardson, Texas 75080",(972) 233-0400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009862,
Legacy Hills Montessori,TABS2025009858,Legacy Hills Montessori,"LOT 1-3 BLOCK A LEGACY HEIGHTS DRIVE, Celina, TX 75009",Collin,3/1/2024,3/1/2026,"$3,600,000",New Construction,"This project is privately funded, on private land for private use.",NEW 1-STORY DAYCARE,"13,700 ft 2",LEGACY HILLS MONTESSORI LLC,"8195 CUSTER RD SUITE 200A, FRISCO, Texas 75035",(214) 783-0049,Studio Red Dot,"10000 North Central Expressway Suite 1045, Dallas, Texas 75231",(972) 896-7594,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009858,
"SH 5, etc. (CSJ: 0047-04-029, etc.)",TABS2025009841,"CSJ: 0047-04-029, etc.","From: S of SH 121 To: S of Melissa Rd & At SH 121, Melissa, TX 75454",Collin,6/1/2026,12/1/2028,"$60,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",Reconstruct & widen 2 Ln (4 Ln transitional) undivided roadway to 4 Ln divided urban roadway (ultimate 6) & reconstruct interchange.,"115,953 ft 2",TxDOT District: Dallas,"4777 E. Highway 80, Mesquite, Texas 75150",(214) 320-6200,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009841,
Custer 121 - Urban Park & Trailhead,TABS2025009830,Custer 121,"2050 Peak Street, Allen, TX 75013",Collin,2/28/2025,2/28/2027,"$8,000,000",New Construction,"This project is privately funded, on private land for private use.","Trails and Public Walks & Stairs within Park (37,743 sq ft), Seating Areas within Park and Trailhead (15070 sq ft), Dog Parks (5,758 sq ft.) and Furniture. ","58,571 ft 2",Trammell Crow Company,"2100 McKinney Ave #800, Dallas, Texas 75201",(806) 224-3380,TBG Partners,"2001 Bryan St. Suite 1450, Dallas, Texas 75201",214-744-0757,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009830,
Take 5 Celina,TABS2025009789,Take 5 Oil Change,"NWC PRESTON ROAD & FRONTIER PARKWAY, Celina, TX 75009",Collin,1/9/2025,6/9/2025,"$850,000",New Construction,"This project is privately funded, on private land for private use.",NEW EXPRESS OIL CHANGE BUILDING WITH 3 SERVICE BAYS,"1,682 ft 2",Take 5 Properties SPV LLC,"440 S Church St, Charlotte, North Carolina 28202",(336) 755-7771,Altar Group,"10109 Louetta Rd, Houston, Texas 77070",(713) 248-7752,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009789,
Guidepoint Security,TABS2025009749,The Star at 17 Cowboys Way,"17 Cowboys Way Suite 150, Frisco, TX 75034",Collin,1/31/2025,4/7/2025,"$873,402",Renovation/Alteration,"This project is privately funded, on private land for private use.",Finish out existing suite. ,"3,937 ft 2",Blue Star Hq Inc,"One Cowboys Way Suite 100, Frisco, Texas 75034",(972) 497-4394,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009749,
Level 2 Tenant Office Fit-Out,TABS2025009744,CyrusOne Allen DFW3,"2300 Chelsea Blvd, Allen, TX 75013",Collin,1/6/2025,3/31/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior office fit-out within the existing shell office. Scope includes 1,978 square feet with framed gypsum walls, acoustic tiled ceilings, and carpet tile.","1,978 ft 2",CyrusOne,"2850 N Harwood St., Suite 2200, Dallas, Texas 75201",469-833-5090,Corgan,"401 N Houston St, Dallas, Texas 75202",(214) 748-2000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009744,
City of Celina Southeast Pump Station,TABS2025009739,Southeast Pump Station,"1100 Old Glendenning Rd, Celina, TX 75009",Collin,6/11/2025,9/28/2027,"$69,647,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",New city fresh water pump station.,"10,012 ft 2",City of Celina,"300 W. Maple Street, Celina, Texas 75009",(469) 813-4189,Freese and Nichols,"12770 Merit Drive, Suite 900, Dallas, Texas 75251",(214) 217-2279,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009739,
Arcxis,TABS2025009724,Tower at Lakeside,"2221 Lakeside Blvd Suite 1200, Richardson, TX 75082",Collin,1/28/2025,5/8/2025,"$440,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation to tenant suite ,"9,115 ft 2",Lakeside Commerical,"10210 N. Central Expressway, Dallas, Texas 75231",(214) 697-8781,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025009724,
