project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Astra Wealth,TABS2024022031,Granite Park 2,"5700 Granite Parkway, Suite 330, Plano, TX 75024",Collin,7/1/2024,10/31/2024,"$380,444",Renovation/Alteration,"This project is privately funded, on private land for private use.",Expansion of an existing tenant suite.,"6,869 ft 2",Granite Properties,"5601 Granite Parkway, Suite 1200, Plano, Texas 75042",(972) 731-2308,Entos Design,"5400 Lyndon B Johnson Frwy, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024022031,
"Walmart #2883.1004 Plano, TX",TABS2024021979,Walmart #2883,"8801 Ohio Dr., Plano, TX 75024",Collin,4/13/2025,5/9/2025,"$110,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Install doors, paving repair & striping, revise Breakroom, Auto Center Cust Serv door, Update door hardware, clean prep & paint",600 ft 2,Walmart Real Estate Business Trust,"2608 SE J Street, Bentonville, Arkansas 72716",(800) 876-5309,Cyntergy,"810 S Cincinnati Ave., Ste. 200, Tulsa, Oklahoma 74119",(918) 877-6000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021979,
"#285-1001 Walmart Huntsville, TX",TABS2024021972,Walmart #285,"141 I-45 S, Huntsville, TX 77340",Collin,2/16/2025,3/14/2025,"$110,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Install doors, paving repairs & striping, Update door hardware, clean prep & paint",40 ft 2,Walmart Real Estate Business Trust,"2608 SE J Street, Bentonville, Arkansas 72716",(800) 876-5309,Cyntergy,"810 S Cincinnati Ave., Ste. 200, Tulsa, Oklahoma 74119",(918) 877-6000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021972,
WALMART 206 Special,TABS2024021959,WALMART 206,"2041 N Redbud Blvd, Mckinney, TX 75069",Collin,6/8/2025,7/4/2025,"$115,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Install Doors ,160 ft 2,Real Estate Business Trust,"2914 SE I Street, Bentonville, Arkansas 72712",(479) 273-4000,pb2 architecture + engineering,"4886 west pauline whitaker parkway suite 200, Rogers, Arkansas 72758",(479) 636-3545,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021959,
"Walmart 2918.1006 Allen, TX",TABS2024021941,Walmart #2918,"730 W Exchange Pkwy, Allen, TX 75013",Collin,8/10/2025,9/5/2025,"$110,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Install Doors, Pavement repair & striping, Update door hardware, install sales floor enclosure door, clean, prep, & paint",80 ft 2,Walmart Real Estate Business Trust,"2608 SE J Street, Bentonville, Arkansas 72716",(800) 876-5309,Cyntergy,"810 S Cincinnati Ave., Ste. 200, Tulsa, Oklahoma 74119",(918) 877-6000,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021941,
Beacon Behavioral,TABS2024021939,Legacy Town Center II,"6900 Dallas Parkway Suite 608, Plano, TX 75024",Collin,7/1/2024,9/27/2024,"$201,121",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement ,"2,804 ft 2",KBSIII LEGACY TOWN CENTER LLC C/O KBS CAPITAL ADVISORS LLC,"800 NEWPORT CENTER DR. Suite 700, Newport Beach, California 92660",(949) 417-6545,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021939,
sugaringLA McKinney,TABS2024021925,eldorado plaza,"2851 craig drive suite 204, Mckinney, TX 75072",Collin,9/2/2024,10/18/2024,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","tenant finish out of existing space consisting of treatment rooms, a restroom, a breakroom and retail/reception area. there is no exterior work","1,200 ft 2",whitestone reit,"4144 n central expy #420, dallas, Texas 75204",(214) 770-5220,apogee archtiecrual partners,"16775 addison road suite 350, addison, Texas 75001",(469) 960-2322,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021925,sam mallisetti
Prosper ISD | Rogers Middle School Additions and Renovations - Phase 2,TABS2024021913,Prosper ISD | Rogers Middle School Additions and Renovations - Phase 2,"1001 S Coit Road, Prosper, TX 75078",Collin,8/5/2024,7/31/2025,"$31,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Prosper ISD | Rogers Middle School Additions and Renovations - Phase 2,"50,032 ft 2",Prosper ISD,"605 East Seventh Street, Prosper, Texas 75078",(469) 219-2000,Huckabee,"5830 Granite Pkwy Ste. 750, Plano, Texas 75024",(800) 687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021913,
Prosper ISD | Reynolds Middle School Additions and Renovations - Phase 2,TABS2024021907,Prosper ISD | Reynolds Middle School Additions and Renovations - Phase 2,"700 N Coleman Street, Prosper, TX 75078",Collin,8/5/2024,7/31/2025,"$24,000,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Prosper ISD | Reynolds Middle School Additions and Renovations - Phase 2,"153,358 ft 2",Prosper ISD,"605 East Seventh Street, Prosper, Texas 75078",(469) 219-2000,Huckabee,"5830 Granite Pkwy Ste. 750, Plano, Texas 75024",(800) 687-1229,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021907,
McKinney ISD McKinney Boyd High School Additions,TABS2024021904,McKinney ISD McKinney Boyd High School,"600 N. Lake Forest Dr., Mckinney, TX 75071",Collin,7/30/2024,8/15/2025,"$6,000,000",Additions to Existing Building,"This project involves public funds, public land, or is a Federally funded roadway project.","New 2,400sf storage and locker room addition in existing courtyard, 3,000sf renovation of existing classroom and dance studio on existing high school campus.","5,400 ft 2",McKinney Independent School District,"1 Duvall St, McKinney, Texas 75069",469-302-4142,Corgan Associates,"401 N Houston, Dallas, Texas 75202",972 712 2255,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024021904,
