project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Oceans Healthcare,TABS2026017987,The Tennyson,"6105 Tennyson Pkwy 310, Plano, TX 75024",Collin,5/4/2026,10/1/2026,"$2,500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant Improvement,"21,010 ft 2","Tennyson Campus Owner, LP c/o Spear Street Capital","One Market Plaza, Steuart Tower 1050, San Francisco, California 94105",(415) 222-7434,Entos Design,"5400 Lyndon B Johson Fwy. 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017987,
Converge Celina Apartments,TABS2026017942,Converge Celina Apartment Leasing Offices,"10115 CR 134, Celina, TX 79005",Collin,7/1/2026,8/1/2027,"$1,400,000",New Construction,"This project is privately funded, on private land for private use.","Building from ground up Club/Leasing offices -5,999 s.f, Cart Storage - 2,181s.f., Pool Cabana - 850 s.f.","9,030 ft 2",Ceigen Celina Holdings LLC,"7267 Notre Dame Dr, Irving, Texas 75063",210-381-9813,"B&A Architects, Inc.","222 Ridgecrest, San Antonio, Texas 78209",210-829-1898,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017942,
DAL-648 New Store,TABS2026017935,DAL-648 New Store,"5700 N. Custer Road, Mckinney, TX 75071",Collin,6/18/2026,6/18/2027,"$12,150,000",New Construction,"This project is privately funded, on private land for private use.","Construction of New Store location on ground leased lot.  Total Square footage 122,917","122,917 ft 2",SEC Custer/Frontier LTD,"3102 Maple Ave Ste 500, Dallas, Texas 75201",214-954-0600,Winkelmann & Associates Inc.,"6750 Hillcrest Plaza Dr Ste. 215, Dallas, Tennessee 75230",972-490-7090,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017935,
3rd Floor Corridor,TABS2026017932,5301 Headquarters,"5301 Headquarters Drive, Plano, TX 75024",Collin,4/17/2026,6/5/2026,"$67,576",Renovation/Alteration,"This project is privately funded, on private land for private use.",CAPITAL IMPROVEMENT,"1,234 ft 2",Drawbridge HQ53,"3 Embarcadero Center Suite 2310, San Francisco, California 94111",(720) 306-5003,Entos Design,"5400 LBJ Freeway suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017932,
FORM75 @ The Gateway Building 3,TABS2026017925,FORM75 @ The Gateway Building 3,"5008 N Central Expressway, Mckinney, TX 75454",Collin,6/1/2026,7/30/2027,"$10,800,000",New Construction,"This project is privately funded, on private land for private use.","Ground up construction of 127,920 SF cold dark shell building and associated site improvements.","127,920 ft 2","Formation Acquisitions, LLC","1501 S Mopac Expy, Ste 220, Austin, Texas 78746",(214) 957-4029,Goree Architects,"5151 San Felipe St. Suite 1700, Houston, Texas 77056",(832) 295-6321,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017925,
FORM75 @ The Gateway Building 2,TABS2026017921,FORM75 @ The Gateway Building 2,"5008 N Central Expressway, Mckinney, TX 75454",Collin,6/1/2026,7/30/2027,"$100,880",New Construction,"This project is privately funded, on private land for private use.","Ground up construction of a 100,863 SF cold dark shell building and associated site improvements.","100,869 ft 2","Formation Acquisitions, LLC","1501 S Mopac Expy, Ste 220, Austin, Texas 78746",(214) 957-4029,Goree Architects,"5151 San Felipe St. Suite 1700, Houston, Texas 77056",(832) 295-6321,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017921,
FORM75 @ The Gateway Building 1,TABS2026017917,FORM75 @ The Gateway Building 1,"5008 N Central Expressway, Mckinney, TX 75454",Collin,6/1/2026,7/30/2027,"$18,000,000",New Construction,"This project is privately funded, on private land for private use.","GROUND UP CONSTRUCTION OF 221,317 SF COLD DARK SHELL BUILDING WITH ASSOCIATED SITE IMPROVEMENTS.","221,317 ft 2","Formation Acquisitions, LLC","1501 S Mopac Expy, Ste 220, Austin, Texas 78746",(214) 957-4029,Goree Architects,"5151 San Felipe St. Suite 1700, Houston, Texas 77056",(832) 295-6321,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017917,
Physician Lounge Remodel,TABS2026017901,Baylor Scott & White The Heart Hospital Plano,"1100 Allied Drive, Plano, TX 75093",Collin,4/30/2026,9/14/2026,"$900,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","RENOVATION OF AN EXISTING PHYSICIAN LOUNGE ON THE SECOND FLOOR, SCOPE OF WORK IS APPROX. 1,800 SF. THE EXISTING TV ROOM AND A PORTION OF THE DINING AREA WILL BE CONVERTED INTO THE PHYSICIAN WORKROOM WITH AN ADDITIONAL PRIVATE LOUNGE AND OFFICE ADDED ","1,800 ft 2",BAYLOR REGIONAL MEDICAL CENTER AT PLANO,"301 N WASHINGTON AVE, DALLAS, Texas 75246",(214) 820-8521,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017901,
Classic Collision - McKinney,TABS2026017898,Classic Collision,"1702 Wilmeth Rd, Mckinney, TX 75069",Collin,7/29/2026,1/15/2027,"$2,000,000",New Construction,"This project is privately funded, on private land for private use.","Construction and site improvements for a 13,000 SF automotive collision repair facility.","13,000 ft 2",Rakesh Patel,"1222 Eastwick Circle, Murphy, Texas 75094",(214) 448-6565,TECTONICS Design Group,"730 Sandhill Road, Suite 250, Reno, Nevada 89521",(775) 824-3388,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017898,
Bland ISD HS Renovation,TABS2026017890,Bland High School,"6164 FM2194, Farmersville, TX 75442, Farmersville, TX 75442",Collin,5/29/2026,5/1/2027,"$996,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","The project consists of site and security improvements at the existing High School campus, including parking lot expansions and upgrades to the safety / security systems.","56,750 ft 2",Bland Independent School District,"2556 Lake Ave, Merit, Texas 75458",(903) 776-2239,WRA Architects,"6000 Headquarters Drive 600, Plano, Texas 75024",(214) 750-0077,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026017890,
