ProjectId,ProjectNumber,ProjectName,ProjectCreatedOn,ProjectStatus,FacilityName,City,County,TypeOfWork,EstimatedCost,DataVersionId,EstimatedStartDate,EstimatedEndDate,URL
5c6d0526-4977-4624-8351-de76ddd9de67,TABS2024026746,Torchy's Tacos,2024-08-30T16:32:08.983,3008,Torchy's Tacos,1194,2043,9002,750000.0,900001,2024-12-02T00:00:00,2025-05-05T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026746
aa8df90e-56de-45a7-af77-30ad7c04e830,TABS2024026721,Ashton Gray - Medtail,2024-08-30T13:05:15.74,3008,Medtail,1362,2043,9001,3350000.0,900001,2024-11-01T00:00:00,2025-04-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026721
9d6157ca-406f-498e-b6a7-ce317d5a89b1,TABS2024026720,TRB Frisco,2024-08-30T12:44:02.727,3008,Texas Regional Bank,623,2043,9001,1700000.0,900001,2024-11-01T00:00:00,2025-11-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026720
783952a9-38e8-4c6f-bb20-4e7c6d062770,TABS2024026716,PNC TX Stonebridge McKinney Interior Refresh,2024-08-30T12:22:55.453,3008,PNC Bank,1107,2043,9002,200000.0,900001,2024-09-30T00:00:00,2024-12-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026716
199b4698-f206-4001-804b-23c20590c523,TABS2024026714,7300 LONE STAR DRIVE,2024-08-30T12:15:53.743,3008,LEGACY NORTH,1362,2043,9002,95000.0,900001,2024-09-01T00:00:00,2024-10-27T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026714
6548cb52-a326-4e9b-a535-adc1a5dc675d,TABS2024026704,Victory Shops at Woodbridge - Retail C,2024-08-30T11:43:51.087,3008,Retail Building C,1522,2043,9001,2458000.0,900001,2024-10-01T00:00:00,2025-05-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026704
a372c334-acbe-447b-8cfc-78379cf108f0,TABS2024026688,GLO30,2024-08-30T10:52:41.613,3008,Preston Towne Crossing,1362,2043,9002,275000.0,900001,2024-09-16T00:00:00,2024-12-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026688
f1318fdf-310d-4797-81f2-6cd3eab1861e,TABS2024026681,Cytracom,2024-08-30T10:33:05.763,3008,District 121,1107,2043,9002,1609575.0,900001,2024-09-03T00:00:00,2024-12-30T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026681
fcecccf1-961d-4e12-b362-a5064d451b6f,TABS2024026661,"HTeaO - Prosper, TX",2024-08-30T08:35:56.077,3008,HTeaO - Prosper,1408,2043,9001,1560000.0,900001,2024-09-30T00:00:00,2025-01-20T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026661
c34649bd-50e9-4c47-933d-e0f154b7de8d,TABS2024026648,PHYSICAL THERAPY,2024-08-29T19:04:45.573,3008,METHODIST PHYSICAL THERAPY,1408,2043,9002,300000.0,900001,2024-10-01T00:00:00,2024-12-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024026648
