project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
SIMPSON CROSSING PHASE 4,TABS2025027093,SIMPSON CROSSING SUBDIVISION,"VARIOUS - SIMPSON CROSSING, Lowry Crossing, TX 75069",Collin,2/27/2024,11/25/2024,"$84,000",New Construction,"This project is privately funded, on private land for private use.","Construction of the developer built sidewalks, trails, and barrier free ramps (approximately 6,100 sf) for Simpson Crossing Phase 4, a residential subdivision located in the City of Lowry Crossing.","6,100 ft 2",MERITAGE HOMES OF TEXAS LLC,"8840 CYPRESS WATERS BLVD SUITE 100, COPPELL, Texas 75019",(214)356-3011,KIMLEY-HORN,"13455 NOEL ROAD, TWO GALLERIA OFFICE TOWER, SUITE, DALLAS, Texas 75240",(469) 914-8720,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027093,
HTPN - Plano DDA,TABS2025027070,Plano Pavilion II,"4716 Alliance Blvd 5th Floor, Plano, TX 75093",Collin,8/29/2025,11/28/2025,"$184,600",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior medical office renovation,"2,134 ft 2","Healthcare Realty Holdings, LP","3310 West End Ave Suite 700, Nashville, Tennessee 37203",(972) 964-4440,Schwabauer Design,"1600 N. Collins Suite 1900, Richardson, Texas 75080",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027070,
Lincoln Ridge Business Park,TABS2025027055,Lincoln Ridge Business Park,"4029 FM 2933, Mckinney, TX 75071",Collin,9/30/2025,5/30/2026,"$1,400,000",New Construction,"This project is privately funded, on private land for private use.","New metal building business park - Six, 6,000 sqft metal buildings built in core and shell (white box) condition.","36,000 ft 2",Tim Spencer,"4029 FM 2933, McKinney, Texas 75071",(214) 952-3535,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027055,
Intelliepi Expansion,TABS2025027014,Intelliepi Expansion,"111 Ridgemont Dr., Allen, TX 75002",Collin,10/1/2025,10/31/2026,"$16,760,000",New Construction,"This project is privately funded, on private land for private use.",Expansion for a new warehouse/manufacturing building.  ,"32,473 ft 2",Intelligent Epitaxy,"1250 E. Collins Blvd., Richardson, Texas 75081",(972) 234-0068,"GSO Architects, Inc.","5310 Harvest Hill Rd. Suite 226, LB. 156, Dallas, Texas 75230",(972) 385-9651,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027014,
Celina Elementary #8,TABS2025026979,Celina Elementary #8,"9292 Co Rd 101, Celina, TX 75009",Collin,1/8/2026,3/4/2027,"$50,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",new elementary school,"105,000 ft 2",Celina ISD,"205 S Colorado St., Celina, Texas 75009",(469) 742-9100,VLK,"5801 Tennyson Pkwy #100, Plano, Texas 75024",(972) 265-1885,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026979,
Celina Elementary #6,TABS2025026976,Celina Elementary #6,"7800 N Florida Dr., Celina, TX 75009",Collin,1/8/2026,3/4/2027,"$50,000,000",New Construction,"This project involves public funds, public land, or is a Federally funded roadway project.",new elementary school,"105,000 ft 2",Celina ISD,"205 S Colorado St., Celina, Texas 75009",(469) 742-9100,VLK,"5801 Tennyson Pkwy #100, Plano, Texas 75024",(972) 265-1885,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026976,
ATI Physical Therapy - McKinney,TABS2025026965,ATI Physical Therapy,"1915 Prestwick Hollow Drive and U.S 380, Mckinney, TX 75071",Collin,10/6/2025,12/15/2025,"$335,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior tenant improvement scope of a new business suite within a new retail shell building.,"2,600 ft 2",Shops at Prestwick Hollow LLC,"3773 Richmond Ave Suite 800, Houston, Texas 77046",(713) 622-6944,MBH Architects,"1708 Wynkoop St, Denver, Colorado 80202",(805) 551-2963,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026965,Don Ritoff
Windsong Groceries LLC,TABS2025026950,TEEL PARKWAY RETAIL,"1230 N Teel Pkwy, Prosper, TX 75078, Prosper, TX 75078",Collin,9/30/2025,2/12/2026,"$900,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT,"12,062 ft 2",Windsong Groceries LLC,"1230 N Teel Pkwy, Prosper, Texas 75078",956 220 4194,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026950,
BOOT BARN,TABS2025026943,PARKER CENTRAL,"3308 N. Central Expressway SPACE A, Plano, TX 75074",Collin,11/24/2025,2/16/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",INTERIOR REMODEL,"16,000 ft 2",PARKER CENTRAL PLAZA LTD,"2001 PRESTON RD, PLANO, Texas 75093",(972) 931-1188,ARCVISION,"1950 Craig Rd. Ste 300, St Louis, Missouri 63146",(336) 830-1111,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026943,SETH HENSON
Bldg 4 - Light Farms Professional Park,TABS2025026937,Light Farms Professional Park,"500 W. Frontier Parkway, Prosper, TX 75078",Collin,12/1/2025,12/1/2026,"$269,514",New Construction,"This project is privately funded, on private land for private use.",Shell building 4 for Light Farms Professional Park (no interiors),"11,718 ft 2",North Forest Office Space,"4645 Avon Lane Suite 245, Frisco, Texas 75033",(585) 406-9088,North Forest Development - LLC,"2829 Wehrle Drive, Suite 1, Williamsville, New York 14221",(716) 626-9464,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026937,
Bldg 3 - Light Farms Professional Park,TABS2025026928,Light Farms Professional Park,"520 W. Frontier Parkway, Prosper, TX 75078",Collin,12/1/2025,12/1/2026,"$152,582",New Construction,"This project is privately funded, on private land for private use.",Shell building 3 for Light Farms Professional Park (no interiors),"6,634 ft 2",North Forest Office Space,"4645 Avon Lane Suite 245, Frisco, Texas 75033",(585) 406-9088,"North Forest Development, LLC","2829 Wehrle Drive, Suite 1, Williamsville, New York 14221",(716) 626-9764,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026928,
"EJ Generations - Plano, TX",TABS2025026915,Ryan Tower,"8101 Windrose Ave., Plano, TX 75024",Collin,10/1/2025,2/4/2026,"$1,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Build-out of an unoccupied space with all new interior partitions, including framing, drywall, and finishes to construct a 4,607 SF office. Work will be coordinated with MEP and fire protection systems and completed per code and project requirements.","4,607 ft 2",Ryan Tower Property Owner LLC,"533 S 3rd St., Suite 100, Minneapolis, Minnesota 55415",(214) 587-5314,Remiger Design,"2921 Olive St., St. Louis, Missouri 63103",(314) 401-8556,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026915,Paul Sableman
Valvoline Instant Oil Change - McKinney (White),TABS2025026895,Valvoline Instant Oil Change,"2001 W. White Ave., Mckinney, TX 75069",Collin,8/13/2025,9/30/2025,"$808,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior / Exterior remodel of an existing oil change facility into a Valvoline instant oil change facility. Minor site improvements. 3,055 sf upper and lower level","3,055 ft 2",Pro Quick Lube LLC,"753 Mission Ct, Allen, Texas 75013",(469) 767-6777,"CESO, Inc.","175 Montrose West Ave, Suite 400, Akron, Ohio 44321",(330) 807-4766,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026895,Christy Morvant - Valvoline Instant Oil Change
Pax & Beneficia at Granite Park 6,TABS2025026886,Granite Park 6,"5525 Granite Parkway, Plano, TX 75024",Collin,10/7/2025,1/29/2026,"$450,000",New Construction,"This project is privately funded, on private land for private use.","Interior finish out of coffee shop. Scope includes new restrooms, prep kitchen and bar area.","1,800 ft 2",Estrella Carter,"5601 Granite Parkway, Plano, Texas 75024",(972) 731-2356,Sookoor Design Studio,"10425 Aledo Drive, Dallas, Texas 75228",(214) 228-3789,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026886,Mouyyad Abdulhadi
"goGLOW - McKinney, TX",TABS2025026881,goGLOW,"2801 S. Stonebridge Dr., Ste. 102, Mckinney, TX 75050",Collin,10/13/2025,12/20/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","1,400 SF tenant improvement.  Uplifting an existing new tenant shell space into a spray tan salon.","1,400 ft 2",Shoppes at Stonebridge LP,"PO Box 16954, Sugar Land, Texas 77496",(281) 512-6604,Reprise Design,"12400 Portland Ave S, Ste. 100, Burnsville, Minnesota 55337",952-562-5465,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026881,Chris Meyering
