project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
ADULT DAY CENTER,TABS2025006270,Dobie Plaza #4,"2700 K AVE, Plano, TX 75074",Collin,1/20/2025,3/31/2025,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodeling the warehouse space at the back of offices to be used for Adult Day Center,"8,000 ft 2",AMARCO 2700 LLC,"5001 LBJ FWY Ste 830, Dallas, Texas 75244",(972) 835-7900,PMS Designs,"9202 Flickering Shadow Dr, Dallas, Texas 75243",(214) 417-4910,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006270,
Southern Land Company,TABS2025006267,Legacy Tower,"7250 Dallas Parkway, Suite 850, Plano, TX 75024",Collin,12/2/2024,3/28/2025,"$658,090",Renovation/Alteration,"This project is privately funded, on private land for private use.","9,251 SF of tenant improvement.","9,251 ft 2",7250 North Dallas Parkway Texas LLC,"1270 Soldiers Field, Boston, Massachusetts 02135",(214) 587-5314,Entos Design,"5400 LBJ Freeway, Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006267,
Verity Behavioral Solutions,TABS2025006260,Verity Behavioral Solutions,"3551 Eldorago Parkway,, Mckinney, TX 75070",Collin,12/2/2024,2/28/2025,"$200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Complete interiors finish out of a 5,167 SF clinic space.","5,167 ft 2",Eldorado Equity LLC,"550 S Watters Road, Suite 127, Allen, Texas 75013",(214) 888-3876,Develop Inc Architectural,"9244 Prestmont Place Suite 306, Frisco, Texas 75035",(469) 634-4625,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006260,
McSweeney BJJ - McKinney,TABS2025006253,McSweeney BJJ - McKinney,"6541 Collin McKinney Pkwy, Suite 103, Mckinney, TX 75070",Collin,12/15/2024,3/1/2025,"$75,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish-out of an existing retail space for a martial arts gym. ,"1,540 ft 2",KLIN US TX1 LLC,"1950 E Sierra Ranch Dr, Davie, Florida 33324",(561) 664-0420,Architecture Underground Inc.,"6406 Redstone Drive, Arlington, Texas 76001",(817) 965-0763,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006253,
500 Bethany #200 Demo/ Make Ready,TABS2025006239,500 bethany,"500 Bethany Suite 200, Allen, TX 75013",Collin,1/8/2025,5/15/2025,"$420,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",2nd generation renovation/ Demo back to Make Ready Condition,"16,500 ft 2","Spur Ridge Real Estate Company, LLC  c/o HBA Design Build LLC","65 Annie St, San Francisco, California 94105",972.382.8525,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006239,
Next Step Dance Studio - Frisco,TABS2025006236,Frisco Center,"10850 Frisco Street Suite 200, Frisco, TX 76033",Collin,12/20/2024,4/1/2025,"$445,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior tenant improvements to existing lease space. No floor area will be added to existing floor.,"15,762 ft 2","Frisco Center Properties, Inc.","10950 Research Rd, Frisco, Texas 75033",(214) 387-3900,Daniels & Lovelady Architecture,"669 Airport Freeway, Suite 101 Suite 101, Hurst, Texas 76053",(817) 510-6730,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006236,Next Step Dance Studio
Courtyard Center Master Plan and Renovations - Plano Campus,TABS2025006228,Courtyard Center - Plano Campus,"4800 Preston Park Blvd., Plano, TX 75093",Collin,1/15/2025,9/1/2026,"$4,369,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",Renovations to campus including new cosmetology labs and relocation of college's central police and technology departments.,"21,918 ft 2",Collin College,"3453 Spur West, McKinney, Texas 75069",(972) 599-3100,"IN2 Architecture, Inc.","12222 Merit Drive Suite 1140, Dallas, Texas 75251",(972) 427-1222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006228,
"SANDSRX FINISH-OUT - FRISCO, TX",TABS2025006218,"SANDSRX FINISH-OUT - FRISCO, TX","10475 N COUNTY RD BLDG 3, Frisco, TX 75033",Collin,1/1/2025,4/30/2025,"$800,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",TFO for SandsRX Pharmacy,"2,000 ft 2","Grateful Four, LLC","7614 CURRIN DRIVE, DALLAS, Texas 75230",(214) 642-9470,"JAW ARCHITECTS, INC.","6115 CAMP BOWIE BLVD STE 200, FORT WORTH, Texas 76116",(817) 705-3387,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006218,
Women's Locker Room Addition,TABS2025006217,The Star,"9 Cowboys Way, Frisco, TX 75034",Collin,2/15/2025,3/15/2025,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Expansion of existing women's staff locker room from ~400 gross SF to ~1,030 gross SF","1,030 ft 2",Blue Star,"9 Cowboys Way, Frisco, Texas 75034",972.497.4801,Gensler,"5005 Greenville Ave, Dallas, Texas 75206",(816) 334-0168,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006217,
Legends Office Repositioning,TABS2025006212,The Star,"9 Cowboys Way, Frisco, TX 75034",Collin,1/15/2025,2/15/2025,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Former storage area (~1,700 gross SF) being renovated into an open office space, 6 individual offices, and designated crawl space that will be used as storage","1,700 ft 2",Blue Star,"9 Cowboys Way, Frisco, Texas 75034",972.497.4801,Gensler,"5005 Greenville Ave, Dallas, Texas 75206",816.334.0168,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025006212,
