project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Woodcreek Church Trails & Soccer Field,TABS2026014981,Woodcreek Church,"East Renner Road, 3400,, Richardson, TX 75082",Collin,4/1/2026,4/28/2028,"$250,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","The scope of work includes the addition of a pedestrian sidewalk, pedestrian trail, pickleball court, turf field, and prefabricated metal shed.","101,400 ft 2",Woodcreek Church,"East Renner Road, 3400,, Richardson, Texas 75082",(972) 679-6749,Westwood Professional Services,"Rambler Road, 7557, Suite 14000, Dallas, Texas 75231",214-497-2425,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026014981,
"Chick-fil-A # 722 - McKinney, TX",TABS2026014926,Chick-fil-A,"2011 West University Drive, Mckinney, TX 75071",Collin,5/15/2026,5/29/2026,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","New team member access door, Tormax Drive-thru Door, new split system HVAC and electric heater and new air curtain.",98 ft 2,Chick-fil-A Inc.,"5200 Buffington Road, Atlanta, Georgia 30349",(470) 421-9513,Interplan LLC.,"220 E Central Parkway Suite 4000, Altamonte Springs, Florida 32701",(407) 645-5008,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026014926,
Maman- Frisco Tx,TABS2026014919,Maman,"14501 Wentwood Ave suite 100, Frisco, TX 75033",Collin,4/16/2026,10/15/2026,"$400,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",tenant finish out ,"1,908 ft 2",Fields West Propco LP,"7901 Windrose Ave Apt.2606, Plano, Texas 75024",214-473-9700,Peter Browm,"6201 Campus Circle Dr E, Irving, Texas 75063",(972) 870-1288,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026014919,
Aven Hospitality,TABS2026014900,Granite Park 6,"5525 Granite Parkway Suites 1400&1550, Plano, TX 75024",Collin,4/1/2026,9/16/2026,"$2,600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Suite 1400 = 22,088 Suite 1550 = 11,268","33,356 ft 2",Granite Park VI LP,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(972) 731-2300,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026014900,
ROBOTICS MAKER LAB,TABS2026014864,SHOPS AT WILMETH,"2991 N. HARDIN BLVD #600, Mckinney, TX 75071",Collin,7/1/2026,10/5/2026,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",FINISH OUT FOR A ROBOTICS LAB,"1,200 ft 2",Shops at Wilmeth,"3773 Richmond Ave. #800, Houston, Texas 77064",(713) 623-6944,"JAX DESIGN STUDIO, LLC","1522 TURNING LEAF LANE, GARLAND, Texas 75040",(214) 477-4112,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026014864,Shyam Sridharan
HOWDY DONUTS,TABS2026014834,LAVON RETAIL CENTER,"HWY 78 & OAK ST #103, Lavon, TX 75166",Collin,4/1/2026,7/31/2026,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",SET UP THE DONUTS SHOP,"1,124 ft 2",LLUMINE INC,"626 SEMINOLE TRL., MURPHY, Texas 75094",469 235 9304,JWK,"3425 CALECHE CT., PLANO, Texas 75093",972 979 3962,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026014834,
FCS Construction Expansion,TABS2026014828,FCS Construction,"1490 North Louisiana Drive, Celina, TX 75009",Collin,9/26/2026,9/30/2027,"$1,500,000",Additions to Existing Building,"This project is privately funded, on private land for private use.","Expansion of an existing facility with the addition of a 7,000 square foot pre-engineered structure.","7,000 ft 2",GBT Celina 7 LP,"9550 John Elliott Drive, Frisco, Texas 75033",(214) 975-0836,"David Baca Studio, LLC  dba  BACA","100 N Travis Street, No. 500, Sherman, Texas 75090",(903) 893-5800,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026014828,
SACHSE COMMONS,TABS2026014780,SACHSE COMMONS,"7780 SH 78, Sachse, TX 75048",Collin,9/1/2026,3/1/2027,"$6,000,000",New Construction,"This project is privately funded, on private land for private use.",SHELL CONSTRUCTION ,"30,000 ft 2",FIRST BAPTIST CHURCH SACHSE,"PO BOX 2907, WYLIE, Texas 75098",(425) 394-3965,BEAR DESIGN BUILD,"2695 VILLA CREEK DR #STE. 110, DALLAS, Tennessee 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026014780,
MCKINNEY BEAUTY,TABS2026014777,MCKINNEY BEAUTY,"4221 S LAKE FOREST DR #STE. 500, Mckinney, TX 75070",Collin,9/1/2026,3/1/2027,"$450,000",New Construction,"This project is privately funded, on private land for private use.",INTERIOR FINISH OUT ,"6,000 ft 2",COMMONS AT LAKE FOREST LLC,"3773 RICHMOND AVE #STE. 800, HOUSTON, Texas 77046",(713) 623-6944,BEAR DESIGN BUILD,"2695 VILLA CREEK DR #STE. 110, DALLAS, Texas 75234",(469) 682-7038,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026014777,SAM HAK PARK
2120 PRAIRIE DR,TABS2026014776,NEPHRONLIFE PLLC,"2120 PRAIRIE DR. #STE.  1201 PROSPER, Prosper, TX 75078",Collin,4/30/2026,9/30/2026,"$210,090",Renovation/Alteration,"This project is privately funded, on private land for private use.",FINISH OUT ,"2,300 ft 2",ATHENA PARTNERS LLC,"3001 S HARDIN BLVD #STE. 110-202, MCKINNEY, Texas 75070",(469) 797-7711,MMK DESIGN GROUP,"8605 LAUREL CANYON RD, IRVING, Texas 75063",(214) 995-2299,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026014776,
