project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
RaceTrac Coit,TABS2026014410,RaceTrac,"620 Coit Road, Plano, TX 75075",Collin,9/9/2026,11/9/2026,"$750,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Existing RaceTrac convenience store and associated dumpster enclosure.,"4,706 ft 2","RaceTrac, Inc.","200 Galleria Parkway Southeast, Atlanta, Georgia 30339",(404) 217-9366,GPD Group Professional Corporation,"520 S Main Street Suite 2531, Akron, Ohio 44311",678-781-5069,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026014410,
ZAHORCHAK,TABS2026014409,THE REFINED WELLNESS  AND MEDSPA,"4646 DUBAI WAY BLD 200, SUITE 225, Frisco, TX 75034",Collin,3/31/2026,7/1/2026,"$469,773",New Construction,"This project is privately funded, on private land for private use.",interior finish out ,"2,620 ft 2","JOHN HICKMAN, LLC","4646 DUBAI WAY SUITE 100, FRISCO, Texas 75034",972-231-6776,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026014409,
DFW Improved Office,TABS2026014405,DFW Improved Office,"7500 Preston, Plano, TX 75024",Collin,4/1/2026,7/1/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant improvements in an existing 2-story office building.,"9,000 ft 2",IDGAF INVESTMENTS INC,"6652 PINECREST DR, PLANO, Texas 75024",469-877-1230,seven-d-four,"8446 Winged Foot Drive, Frisco, Texas 75036",(972) 768-8283,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026014405,
FMC Renovation,TABS2026014391,The Star,"3800 Gaylord Parkway Suite 910, Frisco, TX 75034",Collin,3/6/2026,7/17/2026,"$380,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior medical office renovation,"1,893 ft 2",Blue Star Frisco Health Complex 2 LP,"1 Cowboys Way Suite 300, Frisco, Texas 75034",(214) 459-1589,Schwabauer Design,"1600 N. Collins Suite 1900, Richardson, TX, Texas 75080",(469) 804-2400,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026014391,
QuikTrip # 893 Fryer Project,TABS2026014365,QuikTrip # 893,"4608 W Plano Pkwy., Plano, TX 75093",Collin,7/12/2026,7/27/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Includes re-organization of existing kitchen equipment and addition of new fryer units. Project 300 sf.,300 ft 2,"QT South, LLC","4705 S. 129th East Avenue, Tulsa, Oklahoma 74134",(945) 455-6426,"Daniel D. Filuk, Architect","1747 E. Morten Ave., Suite 111, Phoenix, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026014365,
QuikTrip # 894 Fryer Project,TABS2026014364,QuikTrip # 894,"3459 FM 544, Wiley, TX 75098",Collin,7/12/2026,7/27/2026,"$125,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Includes reorganization of existing kitchen equipment and addition of new fryer units. Project 300sf,300 ft 2,"QT SOUTH, LLC","4705 S 129th East Ave., Tulsa, Oklahoma 74134",(945) 455-6426,"Daniel D Filuk, Architect","1747 E. MORTEN AVE SUITE 111, PHOENIX, Arizona 85020",(602) 234-1868,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026014364,
Schlage Lock Company LLC,TABS2026014359,The Campus at Legacy,"5340 Legacy Dr. Suite 190, Plano, TX 75024",Collin,3/9/2026,5/31/2026,"$160,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Renovation, tenant finish out","4,884 ft 2","TCAL Property Owner, LLC","2121 Pearl St. Suite 900, Dallas, Texas 75201",(972) 473-2525,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",972-770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026014359,
Murphy USA McKinney Frontier,TABS2026014323,Murphy USA,"120 South Central Expressway, Mckinney, TX 75072",Collin,10/19/2026,2/19/2027,"$800,000",New Construction,"This project is privately funded, on private land for private use.","Murphy USA gas station with building, canopy and underground storage tanks.","2,800 ft 2","McKinney 75 Virginia, LLC","2707 Carriage Trail, McKinney, Tennessee 75072",(214) 477-9663,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026014323,
TFR Wealth Management,TABS2026014317,Granite Park 5,"5830 Granite Parkway Suite 200, Plano, TX 75024",Collin,3/5/2026,5/29/2026,"$236,242",Renovation/Alteration,"This project is privately funded, on private land for private use.","2,649 SF","2,649 ft 2",Granite Park NM/GP V LP,"5601 Granite Parkway Suite 1200, Plano, Texas 75024",(972) 731-2300,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026014317,
Azouz Plastic Surgery Center,TABS2026014306,Azouz Plastic Surgery Center,"18020 Dallas Parkway, Dallas, TX 75287",Collin,4/1/2026,12/1/2026,"$1,200,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Remodel of existing facility with building expansion.,"7,985 ft 2","Azouz Holdings, LLC","PO Box 801209, Dallas, Texas 75380",214-668-6000,Studio ELES,"4926 Spicewood Springs Road STE 101, Austin, Texas 78759",512.466.6473,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026014306,
