project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Baylor Scott & White Health - Frisco Hospital - Building Renovation,TABS2025026564,Baylor Scott & White Health - Frisco Hospital,"7600 Better Way, Frisco, TX 75035",Collin,11/1/2025,1/31/2026,"$350,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The scope of work includes new kitchen equipment, upgraded door hardware and revised stair exit for Life Safety. ","5,139 ft 2",Baylor Scott and White,"301 N. Washington St., Dallas, Texas 75246",(214) 679-8855,HKS Inc.,"1227 W Magnolia Ave. #200, Fort Worth, Texas 76104",(214) 969-5599,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026564,
Mountain Mike's Pizza Murphy,TABS2025026549,N/A,"511 FM Rd 544, Suite 101, Murphy, TX 75094",Collin,10/3/2025,11/14/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Tenant finish-out of a 2nd generation strip centre space into a new Mountain Mike’s Pizza restaurant with new kitchen equipment, interior walls, mechanical, electrical and plumbing work & finishes.","2,399 ft 2",Mary Montalbano,"2035 Central Circle Suite 105, McKinney, Texas 75069",(214) 504-1450,AEP America,"PO Box 123655, Fort Worth, Texas 76121",(214) 702-1528,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026549,Tim Fogarty
ATI Physical Therapy - Melissa,TABS2025026533,ATI Physical Therapy,"3300 Washington Drive Suite 100, Melissa, TX 75454",Collin,10/6/2025,10/22/2025,"$320,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","interior tenant improvement scope of a new business suite within a new retail shell Building work includes, new partitions, new finishes, new lighting, elec, mech, plumb, and struct.","2,600 ft 2","Cougar Commercial, LLC","6959 Lebanon Suite 212, Frisco, Texas 75034",(214) 618-9900,MBH Architects,"1708 Wynkoop St, Denver, Colorado 80202",(805) 551-2963,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026533,Don Ritoff
CPR Custer Ridgeview,TABS2025026513,CPR Allen Retail,"Generally 1300 N. Custer Rd., Allen, TX 75013",Collin,9/30/2025,7/31/2026,"$4,000,000",New Construction,"This project is privately funded, on private land for private use.","A 23,853 GSF. single story shell retail buidling located at the NEC of Custer Road & Ridgeview Drive in Allen, TX","23,853 ft 2","CPR Developers, LLC","15922 Eldorado Pkwy. Suite 500, Frisco, Texas 75035",(469) 850-0124,McCalla Design Group Architecture,"780 N. Watters Road Suite 100, Allen, Texas 75013",(517) 488-8048,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026513,
Diptyque,TABS2025026511,Legacy West,"7700 Windrose Avenue Space #G160, Plano, TX 75024",Collin,9/22/2025,12/12/2025,"$700,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Storefront to remain with new finishes, sign letters, and blade sign. No change to walls, use, or occupancy. Interior work includes partitions, fixtures, HVAC, lighting, power, shelving, new sink plumbing, and reuse of existing restroom and BOH.","1,396 ft 2","LW Owner 1, LLC","30 S Meridian St. Suite 1100, Indianapolis, New York 46204",(214) 545-3059,Kenneth Park Architect,"360 Lexington Avenue 7th Floor, New York, New York 10017",(646) 510-2855,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026511,Alicia Taylor
Anomalia Society - Plano,TABS2025026508,Anomalia Society,"1008 E. 15th St, Plano, TX 75074",Collin,10/1/2025,12/31/2025,"$500,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior remodel (1982 sqft) ,"1,982 ft 2",Crider Living Trust,"1008 E. 15th St, Plano, Texas 75074",(469) 740-8589,Cadre Creatives LLC,"201 Yorktown St, Dallas, Texas 75208",(469) 704-9392,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026508,
ATI Physical Therapy - Plano,TABS2025026494,ATI Physical Therapy,"9613 Coit Road Suite 110, Plano, TX 75024",Collin,10/6/2025,12/6/2025,"$305,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","interior tenant improvement scope of a new business suite within a new retail building. Work includes new partitions, new finishes, new lighting, elec, mech, plumb, and struct work","2,600 ft 2",Coit Marketplace LP,"7001 Preston Rd Suite 410, Dallas, Texas 75205",(214) 557-8081,MBH Architects,"1708 Wynkoop St, Denver, Colorado 80202",(805) 551-2963,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026494,Don Ritoff
N4 Montessori Academy,TABS2025026491,N4 Montessori Academy,"Van Alstyne Texas, Van Alstyne, TX 75495",Collin,10/1/2025,10/1/2026,"$3,000,000",New Construction,"This project is privately funded, on private land for private use.",New 1-story DayCare ,"14,000 ft 2",EVVA LLC,"6825 Denali Dr, McKinney, Texas 75070",(214) 585-8476,Studio Red Dot,"10000 North Central Expressway Suite 1045, Dallas, Texas 75231",(972) 896-7594,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026491,
MOLLY TEA,TABS2025026479,RUISSEAU VILLAGE,"3303 N CENTRAL EXPRESSWAY #STE. 210, Plano, TX 75023",Collin,8/26/2025,1/8/2026,"$100,000",New Construction,"This project is privately funded, on private land for private use.",TEA SHOP,"2,500 ft 2",LEGEND PROPERTY GROUP LLC,"430 N COIT RD #STE. 100, RICHARDSON, Texas 75080",(972) 697-8808,BC STRUCTURAL ENGINEERS,"450 CENTURY PKWY #STE. 250, ALLEN, Texas 75013",(214) 991-5117,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026479,HUI CHEN
Granite Park VII - Elevator Lobby Door Modifications,TABS2025026447,Granite Park VII,"5600 Granite Pkwy, Plano, TX 75024",Collin,9/22/2025,3/27/2026,"$250,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","The project consists of modifications to the existing door hardware at L2-L6, installation of doors at L7 & L8, and minor demolition at communicating stair L6-L7.","2,540 ft 2",Fannie Mae,"1100 15th St NW, Washington DC, Washington DC, Maryland 20005",(301) 455-1577,"Michael Graves & Associates, Inc","341 Nassau St., Princeton, New Jersey 08540",731-301-0198,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025026447,
