ProjectId,ProjectNumber,DataVersionId,ProjectName,ProjectStatus,ProjectCreatedOn,FacilityName,City,County,TypeOfWork,EstimatedCost,EstimatedStartDate,EstimatedEndDate,URL
d7744ea4-d611-4b3e-b207-8228d547b4ec,TABS2025017576,900001,Whole Foods Market Canopy,3008,2025-04-25T17:16:05.5,Whole Foods Market,1362,2043,9001,480000.0,2025-05-19T00:00:00,2025-07-07T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017576
e2227ba1-b81a-46e8-8df1-0cea40b98732,TABS2025017514,900001,Bodybar,3008,2025-04-25T10:33:08.217,Allen Center North,27,2043,9002,275000.0,2025-07-15T00:00:00,2025-10-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017514
fecbe7f4-2a25-46d7-860b-bc1cb2db8fb6,TABS2025017487,900001,Trinity Falls Business Park,3008,2025-04-25T07:17:29.8,Trinity Falls Business Park,1107,2043,9001,3950000.0,2025-08-15T00:00:00,2026-04-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017487
c6b00235-e6ca-4b9c-b07b-06cbd53b30ac,TABS2025017464,900001,Slyde's Car Wash,3008,2025-04-24T16:18:49.787,Slyde's Car Wash,27,2043,9002,3000000.0,2025-05-01T00:00:00,2026-05-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017464
f71225a9-06f0-41d8-82d7-f729b38d6f37,TABS2025017285,900001,Allen Premium Outlets EV Charging,3008,2025-04-23T09:45:25.197,Allen Premium Outlets,27,2043,9002,275000.0,2025-06-02T00:00:00,2025-08-29T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017285
71d4ab38-33be-4a3b-b804-7744f1de5ad2,TABS2025017263,900001,Plano Commons Pad,3008,2025-04-22T17:34:17.42,Plano Commons Pad,1362,2043,9001,950000.0,2025-08-15T00:00:00,2026-02-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017263
2fc8338a-a480-4184-b715-35c5a6e2e428,TABS2025017243,900001,Ramble Amenity,3008,2025-04-22T14:58:27.01,Ramble Amenity,286,2043,9001,6104496.0,2025-12-01T00:00:00,2026-12-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017243
0ac51f74-4f46-47f6-a69a-cff9133f1c47,TABS2025017232,900001,CHST MCP ITU Transition,3008,2025-04-22T14:10:10.71,Children's Medical Center Plano,1362,2043,9002,75000.0,2025-05-12T00:00:00,2025-07-04T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017232
642b1ad0-1d5b-484a-a6a7-ab317d57f9ee,TABS2025017224,900001,CHS Agricultural Science Facility,3008,2025-04-22T13:13:29.447,Agricultural Science Facility,1211,2043,9001,8900000.0,2025-06-01T00:00:00,2026-02-15T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017224
80597e3b-d471-4b35-8ab0-4eb77795e4af,TABS2025017165,900001,LORD RUSH COLLECTABLES,3009,2025-04-21T19:28:46.33,FRISCO MAIN SHOPPING CENTER,623,2043,9002,150000.0,2025-05-01T00:00:00,2025-07-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017165
3957fb1e-974b-4336-ad76-ccb5e97eb113,TABS2025017163,900001,THE OFFICES AT PRESTONBROOK #704,3009,2025-04-21T19:18:41.5,THE OFFICES AT PRESTONBROOK,623,2043,9001,75000.0,2025-06-01T00:00:00,2025-12-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017163
9d02f200-55ca-4407-893b-36389e3b72cd,TABS2025017162,900001,THE OFFICES AT PRESTONBROOK #703,3009,2025-04-21T19:17:06.343,THE OFFICES AT PRESTONBROOK,623,2043,9001,75000.0,2025-06-01T00:00:00,2025-12-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017162
3f28e9fb-4223-4cb8-a3f8-e612c92ae8d3,TABS2025017161,900001,THE OFFICES AT PRESTONBROOK #702,3009,2025-04-21T19:14:54.03,THE OFFICES AT PRESTONBROOK,623,2043,9001,75000.0,2025-06-01T00:00:00,2025-12-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017161
dd5bfb4f-3ee3-4fa2-8123-1f2540d977f5,TABS2025017160,900001,THE OFFICES AT PRESTONBROOK #701,3009,2025-04-21T19:13:11.083,THE OFFICES AT PRESTONBROOK,623,2043,9001,75000.0,2025-06-01T00:00:00,2025-12-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017160
b1863de8-eff2-44e4-a825-455150205dbf,TABS2025017159,900001,THE OFFICES AT PRESTONBROOK BLDG 7 SHELL,3009,2025-04-21T19:10:35.123,THE OFFICES AT PRESTONBROOK,623,2043,9001,450000.0,2025-06-01T00:00:00,2025-12-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017159
19694fa8-3faa-448d-89e4-48c442676dea,TABS2025017135,900001,Painted Tree Phase II,3008,2025-04-21T16:32:45.573,Leasing Office,1107,2043,9001,55000000.0,2025-07-01T00:00:00,2027-02-01T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017135
3065b26c-b35f-462e-ade0-4d8974d20a1c,TABS2025017123,900001,Texas Oncology,3008,2025-04-21T15:54:40.837,7150 N. George Bush Highway,641,2043,9002,950000.0,2025-04-22T00:00:00,2025-07-31T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017123
03a3f73d-bd53-47a1-9891-95c003da7c10,TABS2025017074,900001,OS-101 KLE Plano,3008,2025-04-21T11:09:08.583,Kleiman Evangelista Plano,1362,2043,9002,84969.0,2025-05-26T00:00:00,2025-06-20T00:00:00,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025017074
