project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
Ericsson Speed Gates - Phase II,TABS2025018695,Ericsson,"6300 Legacy Dr, Plano, TX 75024",Collin,6/1/2025,10/15/2025,"$550,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Adding revolving doors & exit doors (5) locations,500 ft 2,Ericsson Inc.,"6300 Legacy Drive, Plano, Texas 75024",(469) 929-7934,Gensler,"5005 Greenville Avenue, Dallas, Texas 75206",214-273-1579,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018695,
Geico Phase 2,TABS2025018665,Galatyn Commons,"2375 Glenville Dr., Richardson, TX 75082",Collin,5/12/2025,8/29/2025,"$1,734,240",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation to existing business ocupancy,"51,753 ft 2",Mapletree,"5 Bryant Park 28th Floor, New York, New York 10019",(917) 714-8780,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",972-770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018665,
Deloitte (Spoke),TABS2025018652,HALL PARK,"6500 WARREN PKWY, STE. 900, Frisco, TX 75034",Collin,6/1/2025,2/28/2026,"$10,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish-out of 1 floor of a first-generation space,"27,640 ft 2","HP D1 Office, LLC","6801 GAYLORD PKWY, STE 100, Frisco, Texas 75034",(214) 269-9500,Gensler,"5005 Greenville Avenue, Dallas, Texas 75206",214-273-1500,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018652,Bryan Re
Spec Suite #290,TABS2025018639,Twin Creeks Medical Office Building I,"1111 Raintree Circle Suite #290, Allen, TX 75013",Collin,5/26/2025,6/20/2025,"$170,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Alterations to an existing suite in an existing medical office building.,"1,467 ft 2","Texas HCP Holding, LP","3000 Meridian Blvd. Suite #200, Franklin, Tennessee 37067",(214) 461-2368,Lincoln Property Company,"8140 Walnut Hill Ln. Suite #700 / Mailbox #8, Dallas, Texas 75231",(214) 461-2354,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018639,
Roni's Mac Bar,TABS2025018621,803 Woodbridge Parkway,"803 Woodbridge Parkway Suite 900, Wylie, TX 75098",Collin,6/1/2025,7/20/2025,"$150,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",1560 SF. Renovate existing suite for new tenant.,"1,560 ft 2",The Genecov Group,"1350 Dominion Plaza, Tyler, Texas 75703",(903) 509-8844,Legacy Design and Drafting,"962 W. 800 N., Oren, Utah 84057",(801) 491-0275,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018621,Chris Wallace
Andersen Merchandisers,TABS2025018580,Apex @ Legacy,"5801 Headquarters Dr Suite 1400, Plano, TX 75024",Collin,5/9/2025,9/9/2025,"$3,792,750",Renovation/Alteration,"This project is privately funded, on private land for private use.",Alteration of existing space,"30,350 ft 2","Plano Cabosparkles HQ2, LLC c/o Monarch Capital LP","535 Madison Ave, New York, New York 10022",(248) 705-9275,Entos Design,"5400 LBJ Freeway Suite 125, Dallas, Texas 75240",(972) 770-2222,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018580,
DashMart DAL-3,TABS2025018531,DashMart,"6905 K Ave Suite 204, Plano, TX 75074",Collin,9/2/2025,10/26/2025,"$100,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","T.I. includes installation of new food warming equipment for food preparation activity, new 3-comp sink, new hand and food prep sink in newly proposed kitchen area.","1,500 ft 2",Legacy Plano Master LLC,"1475 Powell St. Ste 201, Emeryville, California 94608",(903) 821-7982,"Menemsha Development Group, Inc","20521 Earl St, Torrance, California 90503",310-263-3586,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018531,Eddie Perez
The Tower Garage - Tenant Entry Vestibule,TABS2025018524,The Tower at Hall Park,"6605 Warren,, Frisco, TX 75034",Collin,5/8/2025,7/1/2025,"$120,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Approximately 1,800 usf, finishes build out at garage vestibule entry","1,800 ft 2",HP D1 Office LLC,"3000 Internet Blvd, Suite 100, Frisco, Texas 75034",(214) 470-4266,Vaughan Myers Design Inc,"1112 Cool River, Southlake, Texas 76092",(214) 460-6485,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018524,
Competitive Edge Sports,TABS2025018511,CMcKinney Parkway,"6541 Collin McKinney Pkwy, Mckinney, TX 75070",Collin,5/30/2025,9/15/2025,"$483,675",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior in-fill for a sports therapy business.,"2,933 ft 2","Dr. Jacquelyn Garces, PT, DPT","PO Box 5032, frisco, Texas 75036",(214) 253-9201,Hohe Design Group Architects,"302 North Market St, Suite 250, Dallas, Texas 75202",(469) 902-4466,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018511,
Smalls Sliders - McKinney,TABS2025018462,Smalls Sliders,"1640 N. Custer Road, Mckinney, TX 75071",Collin,8/4/2025,10/27/2025,"$1,250,000",New Construction,"This project is privately funded, on private land for private use.",Construction of a 796 sf drive-thru only burger business.,796 ft 2,"Serendipity Sliders McKinney 2, LLC","16004 Greenbelt Park Ln, Prosper, Texas 75078",(225) 278-9651,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025018462,
