project_name,project_number,facility_name,location_address,location_county,start_date,completion_date,est_cost,work_type,fund_type,scope,sq_ft,own_name,own_address,own_phone,design_name,design_address,design_phone,project_url,tenant_name
THE OFFICES AT PROSPER 380 #STE. 704,TABS2025015387,THE OFFICES AT PROSPER 380,"2120 PRAIRIE DR BLDG 7 #704, Prosper, TX 75078",Collin,6/1/2025,12/1/2025,"$75,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"1,122 ft 2",CLOUD LOFT,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,NOVE STUDIOS LLC,"5050 QUORUM DR #STE. 150, DALLAS, Texas 75254",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015387,
THE OFFICES AT PROSPER 380 #STE. 703,TABS2025015386,THE OFFICES AT PROSPER 380,"2120 PRAIRIE DR BLDG 7 #703, Prosper, TX 75078",Collin,6/1/2025,12/1/2025,"$75,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"1,122 ft 2",CLOUD LOFT,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,NOVE STUDIOS LLC,"5050 QUORUM DR #STE. 150, DALLAS, Texas 75254",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015386,
THE OFFICES AT PROSPER 380 #STE. 702,TABS2025015385,THE OFFICES AT PROSPER 380,"2120 PRAIRIE DR BLDG 7 #STE. 702, Prosper, TX 75078",Collin,6/1/2025,12/1/2025,"$75,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"1,122 ft 2",CLOUD LOFT,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,NOVE STUDIOS LLC,"5050 QUORUM DR #STE. 150, DALLAS, Texas 75254",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015385,
THE OFFICES AT PROSPER 380 #STE. 701,TABS2025015384,THE OFFICES AT PROSPER 380,"2120 NPRAIRIE DR BLDG 7 #701, Prosper, TX 75078",Collin,6/1/2025,12/1/2025,"$75,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION ,"1,122 ft 2",CLOUD LOFT,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,NOVE STUDIOS LLC,"5050 QUORUM DR #STE. 150, DALLAS, Texas 75254",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015384,
DFW04-2,TABS2025015383,DFW04-2,"601 North Star Rd., Plano, TX 75074",Collin,6/1/2025,8/1/2026,"$120,000,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Tenant fit out of data hall space. ,"190,550 ft 2",Aligned Data Centers,"2800 Summit Avenue, Plano, Texas 75074",(817) 602-7748,Corgan,"401 North Houston Street, Dallas, Texas 75202",214-757-1728,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015383,
THE OFFICES AT PROSPER 380 BLDG 7,TABS2025015381,THE OFFICES AT PROSPER 380,"2120 PRAIRIE DR BLDG 7, Prosper, TX 75078",Collin,6/1/2025,12/1/2025,"$350,000",New Construction,"This project is privately funded, on private land for private use.",NEW CONSTRUCTION OFFICE BLDG ,"4,465 ft 2",CLOUD LOFT,"8072 PRESTON RD #STE. 205, FRISCO, Texas 75034",(214) 497-7725,NOVE STUDIOS LLC,"5050 QUORUM DR #STE. 150, DALLAS, Texas 75254",(214) 814-1178,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015381,
ARTERIAL CONCRETE REPAIR PWS-00068,TABS2025015380,CITY OF PLANO,"CUSTER RD - SPRING CREEK PKWY - HEDGECOX RD, Plano, TX 75075",Collin,6/2/2025,12/23/2026,"$308,500",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.",REPAIR / REPLACE SIDEWALK AND 37 BFR ,"16,500 ft 2",CITY OF PLANO,"625 DIGITAL DR, PLANO, Texas 75075",(972) 769-4140,CITY OF PLANO,"625 DIGITAL DR, PLANO, Texas 75075",(972) 769-4140,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015380,
Paving and Water Improvements,TABS2025015377,"Rigsbee Dr, Peppertree Pl, Laurel Ln, and Trailridge Dr","Rigsbee Dr, Peppertree Pl, Laurel Ln, and Trailrid, Lancaster, TX 11111",Collin,7/1/2025,12/31/2026,"$9,500,000",Renovation/Alteration,"This project involves public funds, public land, or is a Federally funded roadway project.","Neighborhood roadway, waterline, and wastewater line construction project at various locations within the City of Plano.","435,600 ft 2",City of Plano,"1520 K Ave. 2nd Floor #250, Plano, Texas 75074",(972) 941-7791,"Lockwood, Andrews & Newnam, Inc.","8350 North Central Expressway, Suite 300, Dallas, Texas 75206",214-765-8753,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015377,
Crystal McKinney Plant,TABS2025015370,Crystal McKinney Plant,"1600 S Airport Dr. #100, Mckinney, TX 75069",Collin,5/1/2025,8/1/2025,"$300,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Interior finish out of industrial use of projuction line/assembly line,"47,731 ft 2",Crystal Technology & Industries Inc.,"1600 S Airport Dr. #100, McKinney, Texas 75069",(972) 934-2525,"Twang Design, LLC","502 San Juan Dr., Southlake, Texas 76092",817-602-4895,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015370,
Veracity Capital,TABS2025015369,Hall Park III,"3000 Internet, Suite 360, Frisco, TX 75034",Collin,4/1/2025,8/1/2025,"$222,401",Renovation/Alteration,"This project is privately funded, on private land for private use.","Approximately 3,644 sf of new commercial office build out.","3,644 ft 2",HALL OFFICE PORTFOLIO DB LLC,"3000 Internet Blvd, Suite 100, Frisco, Texas 75034",(214) 470-4266,Vaughan Myers Design Inc.,"1112 Cool River, Southlake, Texas 76092",(214) 460-6485,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015369,Kevin Gray
CHST Plano Sterilizer Replacement,TABS2025015362,Children's Health Medical Center Plano,"7601 Preston Rd, Plano, TX 75024",Collin,4/15/2025,11/3/2025,"$728,000",Renovation/Alteration,"This project is privately funded, on private land for private use.",Renovation of an existing storage alcove and sterilizer room within the central sterile department to accommodate and upgrade two existing sterilizers and add one additional sterilizer. ,230 ft 2,Children's Health,"1935 Medical District Dr., Dallas, Texas 75235",512-848-0987,E4H Architecture,"801 Cherry St Ste 500, Fort Worth, Texas 76102",(214) 416-7600,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015362,
1640 Dallas Pkwy - Capital Improvements,TABS2025015349,1640 Dallas Parkway,"1640 Dallas Parkway, Plano, TX 75093",Collin,5/1/2025,12/31/2025,"$1,600,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Interior renovation of building amenities, lobbies, cafe & restrooms.","10,093 ft 2",Orion,"122 East 42nd Street Suite 5100, New York, New York 10168",(929) 746-0721,Corgan,"401 N. Houston Street, Dallas, Texas 75202",(214) 757-1665,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015349,
Discount Tire - TXD-98,TABS2025015339,Discount Tire - TXD-98,"4400 S. Preston Rd., Celina, TX 75009",Collin,8/15/2025,3/27/2026,"$950,000",New Construction,"This project is privately funded, on private land for private use.",Construction of a new commercial building including interior build-out with associated site and parking upgrades.,"9,800 ft 2","Halle Properties, LLC","20225 N. Scottsdale Rd., Scottsdale, Arizona 85255",(480) 606-6000,Kinetic Design,"29833 Santa Margarita Pkwy., Rancho Santa Margarita, California 92688",(949) 209-5165,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015339,
Elevon Casitas,TABS2025015305,Ascend at Elevon Casitas,"455 Elevon Parkway Building 5400, Lavon, TX 75166",Collin,6/1/2024,2/1/2026,"$20,000,000",New Construction,"This project is privately funded, on private land for private use.",156 unit casita project with community center and amenities,"156,143 ft 2",D.R. Horton Multifamily,"1341 Horton Circle, Arlington, Texas 76011",(214) 707-8252,Strand AE,"1003 Technology Boulevard West, Dallas, Texas 75220",(972) 620-8204,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015305,
Raymond J Adams Co.,TABS2025015297,Raymond J Adams Co. Inc.,"1421 Gables Ct., Plano, TX 75075",Collin,6/1/1997,12/1/1997,"$311,757",New Construction,"This project is privately funded, on private land for private use.","Office Building (3,769 SF) and Parking Lot (10,700 SF).","3,769 ft 2",Raymond J Adams Co.,"1421 Gables Court, Plano, Texas 75075",972-398-8601,,,,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015297,
RaceTrac #0236 Stacy,TABS2025015288,RaceTrac #0236 Stacy,"840 W Stacy Road, Allen, TX 75013",Collin,6/2/2025,12/31/2025,"$283,000",Renovation/Alteration,"This project is privately funded, on private land for private use.","Modify existing equipment line to incorporate new grab-n-go offer, remove equipment & relocate equipment throughout sales floor.","5,928 ft 2",RaceTrac Inc.,"200 Galleria Parkway Southeast Suite 900, Atlanta, Georgia 30339",(770) 431-7600,Hill Foley Rossi & Associates,"3680 Pleasant Hill Road Suite 200, Duluth, Georgia 30096",(770) 622-9858,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015288,
Amenity Building,TABS2025015248,Parks at Hurricane Creek,"100 Big Bend Drive, Anna, TX 75409",Collin,8/1/2025,1/1/2026,"$1,000,000",New Construction,"This project is privately funded, on private land for private use.",4160 sq.ft. Amenity Center ,"4,160 ft 2","Anna FM 455 77, LLC","PO Box 1387, McKinney, Texas 75070",(903) 271-8907,"Design Balance, Inc.","2701 Sunset Ridge Drive, Suite 602, Rockwall, Texas 76032",(817) 897-2773,https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025015248,
